_id,raw_substance
2004-001144-71-ES,GLIBENCLAMIDE
2004-001144-71-ES,GLICLAZIDE
2004-001144-71-ES,GLIMEPIRIDE
2004-001149-14-ES,IFN-alfa-2a
2004-001150-88-ES,zofenopril
2004-001150-88-ES,ramipril
2004-001150-88-ES,ACIDO ACETIL SALICILICO
2004-001154-86-LV,Darbepoetin alfa
2004-001155-11-BE,OSI-7904
2004-001156-37-CZ,ezetimibe
2004-001156-37-CZ,simvastatin
2004-001159-12-IT,Oxaliplatin
2004-001159-12-IT,Capecitabine
2004-001159-12-IT,Irinotecan
2004-001162-40-DE,donepezil hydrochloride
2004-001164-41-SE,NutropinAq
2004-001168-28-DE,budesonide
2004-001168-28-DE,formoterol fumarate dihydrate
2004-001173-26-DK,Prophylactic bivalent HPV
2004-001173-26-DK,AS04 Vaccine Candidate
2004-001174-25-IE,Surmontil
2004-001174-25-IE,Reminyl 4mg tablets
2004-001175-19-CZ,Diphteriae anatoxinum
2004-001175-19-CZ,Tetani anatoxinum
2004-001175-19-CZ,Pertussis anatoxinum
2004-001175-19-CZ,Pertussis haemagglutinum filamentosum
2004-001175-19-CZ,Pertussis membranae externae proteinum
2004-001175-19-CZ,Antigenum tegiminis hepatidis B
2004-001175-19-CZ,Virus poliomyelitidis inactivatum typus 1
2004-001175-19-CZ,Virus poliomyelitidis inactivatum typus 2
2004-001175-19-CZ,Virus poliomyelitidis inactivatum typus 3
2004-001175-19-CZ,Haemophilus influenzea B cum anatox. tetanico
2004-001177-25-HU,doxorubicine
2004-001178-13-CZ,bortezomib
2004-001179-21-CZ,Human Insulin
2004-001181-41-CZ,Aripiprazole
2004-001182-18-DK,alvimopan
2004-001183-41-CZ,budesonide
2004-001183-41-CZ,formoterol fumarate dihydrate
2004-001186-17-BG,C1 esterase inhibitor concentrate
2004-001187-52-LV,Phenserine Tartrate
2004-001190-25-CZ,Pegvisomant
2004-001197-10-HU,valsartan
2004-001197-10-HU,Hydrochlorothiazide
2004-001199-37-ES,Doxorrubicina Clorhidrato HCl
2004-001199-37-ES,CYCLOPHOSPHAMIDE
2004-001199-37-ES,VINCRISTINE
2004-001199-37-ES,PREDNISONE
2004-001200-12-BE,Linezolid
2004-001200-12-BE,Vancomycin
2004-001200-12-BE,Aztreonam
2004-001200-12-BE,Metronidazole
2004-001201-10-ES,FENTANYL
2004-001201-10-ES,MORPHINE
2004-001205-99-IT,Tacrolimus
2004-001205-99-IT,Mycophenolic acid
2004-001205-99-IT,Glucocorticoids
2004-001210-13-AT,IOMEPROL
2004-001213-34-CZ,mesalazine
2004-001213-34-CZ,budesonide
2004-001216-31-CZ,Mesalazine
2004-001218-15-DE,Mesalazine
2004-001220-20-AT,Pegintron
2004-001220-20-AT,Rebetol 200mg
2004-001222-25-SE,Testosterone
2004-001223-37-ES,Toxoide diftrico
2004-001223-37-ES,Toxoide tetnico
2004-001223-37-ES,Toxoide pertsico
2004-001223-37-ES,Hemaglutinina filamentosa
2004-001223-37-ES,Pertactina
2004-001224-21-DE,Enfuvirtide
2004-001225-16-AT,levosimendan
2004-001225-16-AT,dobutamine
2004-001234-17-BE,Celecoxib
2004-001234-17-BE,Diclofenac sodium
2004-001234-17-BE,Omeprazole
2004-001236-23-AT,efalizumab
2004-001237-42-ES,hidrocloruro de duloxetina
2004-001239-42-CZ,ketoprofenum
2004-001243-30-AT,Propiverin
2004-001246-33-AT,ritonavir
2004-001249-14-ES,Polirribosil Ribitol Fosfato PRP de Hib conjugado con toxoide tetnico TT
2004-001249-14-ES,Polisacrido capsular de Neisseria Meningitidis C conjugado con toxoide tetnico TT
2004-001249-14-ES,Toxoide diftrico
2004-001249-14-ES,Toxoide tetnico
2004-001249-14-ES,Toxoide pertsico adsorbido en xido de aluminio hidratado
2004-001249-14-ES,Hemaglutinina filamentosa adsorbido en xido de aluminio hidratado
2004-001249-14-ES,Pertactina adsorbido en xido de aluminio hidratado
2004-001249-14-ES,Antgenos de superficie del virus de la hepatitis B recombinante proteina S
2004-001249-14-ES,Virus de polio inactivados Tipo 1
2004-001249-14-ES,Virus de polio inactivado tipo 2
2004-001249-14-ES,Virus de polio inactivado tipo 3
2004-001249-14-ES,Polisacrido de Hameophilus influenzae tipo b conjugado con toxoide tetnico
2004-001250-91-BE,BIOBYPASS
2004-001252-36-DE,Manidipine
2004-001252-36-DE,Delapril
2004-001252-36-DE,Losartan
2004-001252-36-DE,Hydrochlorothiazide
2004-001253-29-ES,kahalalide
2004-001258-94-DE,Insulin human
2004-001261-17-IE,Interferon gamma-1b
2004-001262-40-ES,Aldara
2004-001263-22-EE,Tesmilifene
2004-001263-22-EE,Epirubicin
2004-001263-22-EE,CYCLOPHOSPHAMIDE
2004-001263-22-EE,ENDOXAN
2004-001264-45-BE,Gaboxadol monohydrate
2004-001265-18-BE,gaboxadol
2004-001270-77-ES,VALSARTN
2004-001272-39-ES,Doxorubicina GP-Pharm
2004-001273-26-ES,pimecrolimus
2004-001277-25-DE,THYMOSIN ALPHA 1
2004-001277-25-DE,Ribavirin
2004-001281-40-SE,Staphypan
2004-001285-40-BE,Ropivacaine
2004-001285-40-BE,Sufentanil
2004-001286-17-PT,Mitoxantrone
2004-001287-49-CZ,Insulin glulisine
2004-001287-49-CZ,Insulin glargine
2004-001287-49-CZ,Insulin human
2004-001287-49-CZ,Insulin aspart
2004-001290-25-AT,Mycophenolate
2004-001290-25-AT,Everolimus
2004-001298-24-ES,not yet available
2004-001298-24-ES,Epoetin beta
2004-001298-24-ES,epoetin beta
2004-001299-38-ES,NTP B with emulsions based on MCT
2004-001299-38-ES,LCT to 20
2004-001299-38-ES,Lipidic emulsion based on LCT to 20
2004-001301-10-IT,pegaptanib sodium
2004-001302-27-DE,Levetiracetam
2004-001307-35-GB,Menotrophin
2004-001307-35-GB,Follitrophin alfa
2004-001308-11-ES,OLANZAPINA
2004-001316-31-ES,SLITone
2004-001317-34-AT,dabigatran etexilate
2004-001317-34-AT,enoxaparin
2004-001319-71-ES,Drotrecogina Alfa Activada
2004-001321-25-IT,PIPERACILLINA DC.IT              .
2004-001321-25-IT,TAZOBACTAM
2004-001323-37-ES,Lopinavir
2004-001323-37-ES,Ritonavir
2004-001325-14-ES,Prophylactic bivalent HPV
2004-001325-14-ES,AS04 Vaccine Candidate
2004-001325-14-ES,HAVRIX based investigational Hepatitis A vaccine 720 Elisa units of antigen
2004-001330-16-ES,SR57667-B
2004-001331-36-GB,gefitinib
2004-001332-23-BE,gefitinib
2004-001332-23-BE,gemcitabine hydrochloride
2004-001332-23-BE,cisplatin
2004-001336-22-SE,phenserine tartrate
2004-001339-41-BE,Levetiracetam
2004-001339-41-BE,Carbamazepine
2004-001339-41-BE,Sodium Valproate
2004-001341-14-AT,rivaroxaban
2004-001341-14-AT,Enoxaparin-Na
2004-001346-33-ES,Adefovir Dipivoxil
2004-001347-29-DK,"Tegafur, Uracil"
2004-001347-29-DK,Oxaliplatin
2004-001349-14-DE,paclitaxel
2004-001356-37-DK,Combretastatin
2004-001356-37-DK,Cisplatin
2004-001361-18-BE,enteric coated MPA
2004-001362-40-IT,Imatinib
2004-001363-22-CZ,glufosfamide
2004-001369-17-ES,Letrozol
2004-001369-17-ES,Acido Zoledronico
2004-001373-26-ES,Dexketoprofeno trometamol
2004-001373-26-ES,Ketorolaco trometamol
2004-001374-34-AT,"Purified,  inactivated, trivalent,  whole influenza virion, cultivated in Vero cells continous cell line of mammalian origin"
2004-001374-34-AT,"Purified, inactivated, trivalent, influenza vaccine split virion, cultivated in Hens eggs"
2004-001376-39-CZ,Asenapine
2004-001376-39-CZ,Olanzapine
2004-001379-20-SE,N
2004-001379-20-SE,A
2004-001383-46-SE,rivastigmine
2004-001388-23-DE,Icodextrin
2004-001388-23-DE,Sodium chloride
2004-001388-23-DE,Calcium chloride dihydrate
2004-001388-23-DE,Magnesium chloride hexahydrate
2004-001388-23-DE,Sodium Bicarbonate
2004-001388-23-DE,Sodium S-lactate
2004-001388-23-DE,Sodium racemic lactate
2004-001390-26-DE,Icodextrin
2004-001390-26-DE,Sodium chloride
2004-001390-26-DE,Calcium chloride dihydrate
2004-001390-26-DE,Magnesium chloride hexahydrate
2004-001390-26-DE,Sodium Bicarbonate
2004-001390-26-DE,Sodium S-lactate
2004-001390-26-DE,Sodium racemic lactate
2004-001396-19-GB,Imatinib
2004-001397-92-GB,Imatinib
2004-001403-35-ES,ESTAVUDINA
2004-001404-12-ES,Metilfenidato Clorhidrato
2004-001405-10-CZ,200-555-0
2004-001412-30-HU,telithromycin
2004-001412-30-HU,Azithromycin
2004-001412-30-HU,cefuroxime axetil
2004-001413-34-ES,SOMATOTROPINA
2004-001417-33-AT,Darbepoetin alfa
2004-001417-33-AT,Sodium ferric gluconate complex
2004-001417-33-AT,Iron Sucrose
2004-001426-24-HU,Thalidomide
2004-001426-24-HU,Melphalan
2004-001430-16-AT,Pending
2004-001449-13-HU,Filgrastim
2004-001450-84-HU,Filgrastim
2004-001452-36-HU,Filgrastim
2004-001453-28-AT,ranibizumab
2004-001453-28-AT,Verteporfin
2004-001455-11-GB,Not allocated
2004-001456-36-IT,lapatinib
2004-001456-36-IT,Capecitabine
2004-001457-28-GB,CT 2106
2004-001458-10-GB,Estradiol
2004-001460-42-DE,telithomycin
2004-001460-42-DE,amoxicillin as the trihydrate
2004-001460-42-DE,clavulanic acid as the potassium salt
2004-001461-18-ES,Insulin detemir
2004-001461-18-ES,Isophane NPH Insulin
2004-001467-22-ES,Sal L-malato de SU011248
2004-001469-16-DE,SB497115
2004-001473-25-BE,Everolimus
2004-001474-12-GB,Prednisolone Tablets BP
2004-001474-12-GB,Flixonase Nasule Drops
2004-001474-12-GB,Flixonase Aqueous Nasal Spray
2004-001482-17-LT,olanzapine
2004-001482-17-LT,Valproate semisodium USAN  divalproex sodium
2004-001483-51-AT,AMN107
2004-001485-41-AT,carbidopa
2004-001485-41-AT,levodopa
2004-001485-41-AT,Cabergoline
2004-001485-41-AT,Ioflupane 123 I
2004-001487-43-GB,Macrogol 3350
2004-001487-43-GB,Sodium sulphate anhydrous
2004-001487-43-GB,Potassium chloride
2004-001487-43-GB,Sodium chloride
2004-001487-43-GB,Ascorbic acid
2004-001487-43-GB,Sodium ascorbate
2004-001487-43-GB,Sodium Picosulphate
2004-001487-43-GB,Magnesium oxide light
2004-001487-43-GB,Citric acid anhydrous
2004-001490-26-EE,Dipyridamole and Amoxapine
2004-001491-39-BE,Micafungin
2004-001491-39-BE,Caspofungin
2004-001496-20-DE,Carboplatin
2004-001497-13-IT,Azithromycin
2004-001500-13-ES,Pregabalin
2004-001500-13-ES,Venlafaxine Hydrochloride
2004-001503-36-ES,Lutropin alfa
2004-001507-35-CZ,Azacitidine
2004-001511-54-IE,Linezolid
2004-001511-54-IE,Vancomycin
2004-001511-54-IE,Oxacillin
2004-001511-54-IE,Dicloxacillin
2004-001512-31-ES,AM3
2004-001518-15-DK,Somatropine
2004-001521-19-CZ,H-Al pollens Sms trav I per os
2004-001525-21-ES,ALVAC2HIV vCP1452
2004-001529-88-AT,Alprostapint 500 g Konzentrat zur Infusionsbereitung
2004-001529-88-AT,"Flolan 0,5mg Trockensubstanz zur Infusionsbereitung mit Lsungsmittel"
2004-001538-18-SE,Depigoid Birch
2004-001540-71-AT,Icatibant Acetate
2004-001540-71-AT,Tranexamic acid
2004-001545-15-ES,Testosterone
2004-001546-32-FI,glimepiride
2004-001548-60-HU,ibandronic acid
2004-001549-13-IT,Vardenafil
2004-001551-11-SE,Iloprost
2004-001552-37-GB,Mirena
2004-001557-29-BE,Human Insulin
2004-001557-29-BE,Insulin lispro
2004-001557-29-BE,Insulin Glargine Injection
2004-001558-10-CZ,Doxorubicin
2004-001558-10-CZ,Bleomycin
2004-001558-10-CZ,Vinblastine
2004-001558-10-CZ,Dacarbazine
2004-001558-10-CZ,Etoposide
2004-001558-10-CZ,Cyclophosphamide
2004-001558-10-CZ,Vincristine
2004-001558-10-CZ,Procarbazine
2004-001558-10-CZ,Prednisone
2004-001559-12-DK,"S,SReboxetine Succinate"
2004-001562-41-ES,Arzoxifene
2004-001563-21-ES,epratuzumab
2004-001569-16-ES,Clinavit Pediatric
2004-001569-16-ES,Vitalipid infant
2004-001569-16-ES,soluvit
2004-001580-22-DE,Ezetrol
2004-001583-52-SE,remifentanil
2004-001583-52-SE,glykopyrron
2004-001583-52-SE,morfinklorid
2004-001583-52-SE,Tiopentalnatrium
2004-001583-52-SE,Suxametonklorid
2004-001583-52-SE,Atropinsulfat
2004-001586-18-GB,Diclofenac Sodium
2004-001586-18-GB,Celecoxib
2004-001586-18-GB,Naproxen Sodium
2004-001588-22-IT,Buprenorphine
2004-001589-42-AT,Lisuride
2004-001590-26-IT,Lamivudine
2004-001593-10-GB,SARIZOTAN
2004-001594-25-AT,Sarizotan hydrochloride
2004-001600-12-HU,vaccinum inactivatum influenzae
2004-001605-10-IT,L01XX
2004-001607-35-GB,Varenicline Tartrate
2004-001607-35-GB,Nicotine
2004-001608-11-GB,Lanthanum III carbonate hydrate
2004-001608-11-GB,Sevelamer
2004-001609-89-AT,doripenem
2004-001609-89-AT,imipenem
2004-001610-14-AT,hyroxyethylstarch 130
2004-001610-14-AT,"0,4 6"
2004-001610-14-AT,gelatine-solution
2004-001610-14-AT,human albumin 5
2004-001611-58-LT,"3-2,2,2-Trimethylhydraziniumpropionate"
2004-001613-34-CZ,estradiol valerate
2004-001613-34-CZ,dienogest
2004-001613-34-CZ,ethinylestradiol
2004-001613-34-CZ,levonorgestrel
2004-001614-13-DE,estradiol valerate
2004-001614-13-DE,dienogest
2004-001614-13-DE,ethinylestradiol
2004-001614-13-DE,levonorgestrel
2004-001616-31-IT,olmesartan medoxomil
2004-001616-31-IT,Ramipril
2004-001617-34-BE,Tacrolimus
2004-001617-34-BE,Mycophenolate mofetil
2004-001617-34-BE,Daclizumab
2004-001620-21-EE,Fentanyl Citrate
2004-001621-16-CZ,MabThera
2004-001622-24-IE,Imatinib Mesilate
2004-001622-24-IE,Peginterferon alfa-2a
2004-001633-42-GB,LANSOPRAZOLE
2004-001633-42-GB,CLARITHROMYCIN
2004-001633-42-GB,AMOXICILLIN
2004-001637-41-BE,paracetamol
2004-001637-41-BE,pseudoephedrine
2004-001644-80-HU,Tacrolimus
2004-001646-32-ES,ABACAVIR
2004-001646-32-ES,LAMIVUDINA
2004-001646-32-ES,ZIDOVUDINA
2004-001646-32-ES,TENOFOVIR
2004-001647-30-IT,IMATINIB MESILATE
2004-001647-30-IT,TIOGUANINE
2004-001647-30-IT,CYTARABINE
2004-001647-30-IT,IFOSFAMIDE
2004-001647-30-IT,METHOTREXATE
2004-001647-30-IT,DAUNORUBICIN
2004-001647-30-IT,ETOPOSIDE
2004-001647-30-IT,FOLINIC ACID
2004-001647-30-IT,VINCRISTINE
2004-001647-30-IT,DEXAMETHASONE
2004-001647-30-IT,MERCAPTOPURINE
2004-001647-30-IT,CYCLOPHOSPHAMIDE
2004-001647-30-IT,ASPARAGINASE
2004-001648-64-LT,Teverelix
2004-001653-28-GB,Clinoleic 20
2004-001653-28-GB,Intralipid 20
2004-001657-29-ES,TMC125
2004-001658-10-BE,TMC125
2004-001662-41-HU,Ceftobiprole Medocaril
2004-001662-41-HU,Vancomycin
2004-001664-50-IT,Fotemustine
2004-001666-40-BE,zoledronic acid
2004-001667-22-AT,Cetuximab
2004-001672-39-ES,ATORVASTATINA
2004-001673-25-IT,Valsartan
2004-001674-80-BE,Argatroban
2004-001674-80-BE,Heparin sodium mucous
2004-001677-26-CZ,Nolpitantium besylate
2004-001680-22-DE,ropinirole
2004-001681-40-GB,Ciclesonide
2004-001681-40-GB,Fluticasone propionate
2004-001682-17-ES,abciximab
2004-001682-17-ES,heparin sodium
2004-001685-40-SK,Capecitabine
2004-001685-40-SK,Oxaliplatin
2004-001688-23-DK,None assigned
2004-001690-26-GB,Niaspan
2004-001692-19-DE,Insulin detemir
2004-001692-19-DE,Insulin glargine
2004-001696-19-ES,Cetuximab
2004-001700-12-ES,Cetuximab
2004-001700-12-ES,Oxaliplatin
2004-001700-12-ES,Fluorouracil
2004-001700-12-ES,FOLINIC ACID
2004-001701-97-GB,Targocid
2004-001712-31-GB,RAD001
2004-001713-34-GB,valdecoxib
2004-001713-34-GB,diclofenac sodium
2004-001716-31-DE,Palifermin kepivance
2004-001718-15-AT,peginterferon alfa-2a
2004-001718-15-AT,Ribavirin
2004-001719-77-CZ,tipifarnib
2004-001720-21-GB,Sufugolix
2004-001720-21-GB,Leuprorelin Acetate
2004-001721-13-GB,Sufugolix
2004-001724-20-HU,budesonide
2004-001724-20-HU,formoterol dihydrate
2004-001724-20-HU,salmeterol xinofoate
2004-001724-20-HU,fluticasone propionate
2004-001724-20-HU,salbutamol sulfate
2004-001729-11-AT,Cerebrolysin
2004-001730-17-ES,Ceftobiprole medocaril
2004-001730-17-ES,Linezolid
2004-001730-17-ES,Ceftazidime
2004-001731-28-FI,Fenofibrate capsules
2004-001731-28-FI,Metformin tablets
2004-001735-37-SI,desmopressin
2004-001737-41-SE,Budesonide
2004-001737-41-SE,Hydrocortisone-17-butyrate
2004-001737-41-SE,Tixocortol-21-pivalate
2004-001738-17-IT,Prednisone
2004-001738-17-IT,Daunorubicin
2004-001738-17-IT,Vincristine
2004-001738-17-IT,Methotrexate
2004-001738-17-IT,Pegaspargase
2004-001738-17-IT,Cytarabine
2004-001738-17-IT,Idarubicin
2004-001738-17-IT,Methylprednisolone
2004-001738-17-IT,Mercaptopurine
2004-001738-17-IT,Cyclophosphamide
2004-001738-17-IT,Mitoxantrone
2004-001739-53-IT,Alemtuzumab
2004-001746-32-DE,Doxorubicin-HCl
2004-001748-66-ES,BIA 2-093
2004-001749-13-AT,Temodal
2004-001750-81-DE,Bondronat
2004-001750-81-DE,Calcichew-D3 Chewable Tablets
2004-001754-92-DE,balicatib
2004-001756-36-BE,Rituximab
2004-001766-40-DE,Amiodarone
2004-001770-40-GB,sorafenib
2004-001770-40-GB,doxorubicin hydrochloride
2004-001773-26-BE,sorafenib
2004-001778-21-DE,Maraviroc
2004-001779-20-BE,Maraviroc
2004-001782-18-CZ,Neramexane mesylate
2004-001786-18-IT,Zoledronic acid
2004-001789-42-ES,Dexketoprofeno trometamol
2004-001789-42-ES,Metamizol
2004-001805-90-ES,Glutamine dipeptide for supplemet pareteral nutrition
2004-001805-90-ES,Aminoaccids solution
2004-001806-29-HU,Glycopyrronium bromide
2004-001806-29-HU,tiotropium
2004-001810-16-BE,Imatinib mesylate
2004-001814-14-CZ,alvimopan
2004-001823-39-SE,11-valent Streptococcus pneumoniae conjugate vaccine
2004-001823-39-SE,Combined Haemophilus influenzae type B and Neisseria meningitidis serogroup C conjugate vaccine
2004-001823-39-SE,Infanrix hexa
2004-001823-39-SE,Infanrix penta
2004-001823-39-SE,"Pneumoccocal saccharide conjugated vaccine, adsorbed"
2004-001825-69-IT,Methoxsalen
2004-001827-39-IT,Nevirapine
2004-001827-39-IT,Efavirenz
2004-001827-39-IT,Tenofovir disoproxil
2004-001827-39-IT,Combinations
2004-001827-39-IT,LAMIVUDINA
2004-001827-39-IT,ZIDOVUDINA DC.IT FU
2004-001827-39-IT,Lamivudine
2004-001827-39-IT,Stavudine
2004-001827-39-IT,Abacavir
2004-001827-39-IT,Zalcitabine
2004-001827-39-IT,Zidovudine
2004-001827-39-IT,Lopinavir
2004-001827-39-IT,Didanosine
2004-001827-39-IT,Indinavir
2004-001827-39-IT,Saquinavir
2004-001827-39-IT,Nelfinavir
2004-001827-39-IT,Ritonavir
2004-001827-39-IT,Amprenavir
2004-001838-16-CZ,Ciclesonide
2004-001838-16-CZ,Formoterol-Fumarate
2004-001841-14-BE,clopidogrel
2004-001842-34-AT,doxorubicin hydrochloride
2004-001842-34-AT,bortezomib
2004-001845-13-CZ,Dysport
2004-001853-27-AT,Clofarabine
2004-001854-10-DE,Ibandronic acid
2004-001854-10-DE,Zoledronic Acid
2004-001855-12-DE,ibandronic acid
2004-001855-12-DE,Zoledronic Acid
2004-001856-35-BE,not yet available
2004-001858-90-AT,"Irinotecan hydrochloride, trihydrate."
2004-001858-90-AT,"irinotecan hydrochloride, trihydrate."
2004-001858-90-AT,Fluorouracil
2004-001858-90-AT,Folinic Acid
2004-001861-17-DK,prednisolon
2004-001861-17-DK,Methrotexat
2004-001861-17-DK,Decadron
2004-001861-17-DK,Puri-nitol
2004-001862-42-IE,Zofenopril
2004-001862-42-IE,Lisinopril
2004-001876-37-DE,Remicade
2004-001883-39-AT,SCH 497079 100 mg capsule
2004-001883-39-AT,desloratadine
2004-001883-39-AT,pseudoephedrine 240 mg
2004-001883-39-AT,SCH 497079 10 mg capsule
2004-001888-21-GB,Mannitol
2004-001888-21-GB,Dornase alfa
2004-001894-24-DE,paroxetine
2004-001896-21-FI,Chiron Meningococcal ACWY Conjugate Vaccine with an without adjuvant
2004-001896-21-FI,Mencevax ACWY
2004-001900-12-ES,ESCITALOPRAM
2004-001900-12-ES,MESILATO DE REBOXETINA
2004-001901-81-IT,Thiamphenicol
2004-001904-10-AT,Vinorelbine tartrate
2004-001904-10-AT,Docetaxel
2004-001904-10-AT,Cisplatin
2004-001905-93-ES,Paclitaxel
2004-001906-29-BE,Lapatinib
2004-001907-36-GB,suberoylanilide hydroxamic acid SAHA
2004-001909-10-GB,rosuvastatin
2004-001910-15-AT,Five-grass pollen allergen extract
2004-001914-15-ES,Maraviroc
2004-001914-15-ES,Efavirenz
2004-001915-78-GB,live attenuated shigella dysenteriae type 1 vaccine
2004-001918-13-GB,Mylotarg
2004-001918-13-GB,Daunorubicin
2004-001922-26-BE,MyoCell
2004-001926-26-GB,Erbitux
2004-001926-26-GB,Xeloda
2004-001927-39-IT,VARI
2004-001928-20-BE,Qvar 100g Autohaler
2004-001929-20-ES,APOMORFINA HIDROCLORURO
2004-001929-20-ES,iodine ialopride
2004-001930-18-EE,prednisolone  dipyridamole
2004-001937-40-ES,ProteinD-MAGE-3
2004-001937-40-ES,His recombinant protein formulated in AS02B adjuvant
2004-001937-40-ES,His recombinant protein formulated in AS15 adjuvant
2004-001943-31-ES,Tenecteplase
2004-001949-15-DE,5-Aminolevulinic acid hydrochloride
2004-001952-35-FI,Hemaglutinin strain A
2004-001952-35-FI,New Caledonia
2004-001952-35-FI,20
2004-001952-35-FI,99H1N1
2004-001952-35-FI,Haemagglutinin A
2004-001952-35-FI,California
2004-001952-35-FI,7
2004-001952-35-FI,2004
2004-001952-35-FI,H3N2
2004-001952-35-FI,Haemagglutini B
2004-001952-35-FI,Shangai
2004-001952-35-FI,361
2004-001952-35-FI,2002
2004-001952-35-FI,Haemagglutinin strain A
2004-001952-35-FI,2004H3N2
2004-001952-35-FI,Haemagglutinin strain B
2004-001952-35-FI,316
2004-001953-27-GB,Prednisolone
2004-001953-27-GB,Deltacortril Enteric
2004-001955-12-BE,Tadalafil
2004-001959-11-AT,ivabradine
2004-001960-30-CZ,ivabradine
2004-001960-30-CZ,atenolol
2004-001965-16-ES,dermatophagoides pteronyssinus
2004-001966-41-ES,PHLEUM PRATENSE
2004-001967-24-HU,Stilnox
2004-001969-17-DE,Frovatriptan succinate
2004-001979-18-ES,Vildagliptin
2004-001981-41-IT,Valproic acid
2004-001984-22-BE,doctaxel
2004-001984-22-BE,gosrline
2004-001984-22-BE,nilutamide
2004-001988-21-AT,dabigatran etexilate
2004-001988-21-AT,Enoxaparin
2004-001989-41-BE,prednisone
2004-001989-41-BE,bortezomib
2004-001989-41-BE,melphalan
2004-001990-25-SE,Remeron
2004-001991-37-GB,Triamcinolone acetonide
2004-001991-37-GB,Prednisolone acetate
2004-001991-37-GB,Flurbiprofen
2004-001994-24-SE,atorvastatin
2004-001997-13-AT,Levetiracetam
2004-001998-25-SE,Diamyd
2004-001999-40-AT,GW572016
2004-002006-30-GB,Methotrexate
2004-002006-30-GB,Sulfasalazine
2004-002006-30-GB,Hydroxychloroquine
2004-002007-33-AT,Atorvastatin Calcium
2004-002007-33-AT,Donepezil Hydrochloride
2004-002013-36-ES,TRANDOLAPRIL
2004-002015-86-DK,calcipotriol
2004-002015-86-DK,betamethasone dipropionate
2004-002016-28-AT,Palifermin
2004-002017-37-BE,Tirapazamine
2004-002017-37-BE,Cisplatin
2004-002020-17-ES,COZAAR PLUS losartn
2004-002020-17-ES,hydrochlorothiazide
2004-002022-22-GB,Isopropyl Myristate
2004-002022-22-GB,Permethrin
2004-002030-19-AT,Capecitabine
2004-002030-19-AT,Trastuzumab
2004-002032-26-AT,not available yet
2004-002032-26-AT,Epoetin beta
2004-002032-26-AT,Darbepoetin alfa
2004-002033-39-IT,Aldesleukin
2004-002036-25-BE,insulin glulisine
2004-002036-25-BE,insulin glargine
2004-002041-12-GB,Glucose
2004-002041-12-GB,Sodium Chloride
2004-002041-12-GB,Calcium Chloride dihydrate
2004-002041-12-GB,Magnesium Chloride hexahydrate
2004-002041-12-GB,Sodium Lactate S+
2004-002050-66-ES,ZIDOVUDINA
2004-002050-66-ES,DIDANOSINA
2004-002050-66-ES,TENOFOVIR
2004-002050-66-ES,ESTAVUDINA
2004-002050-66-ES,LAMIVUDINA
2004-002050-66-ES,ABACAVIR
2004-002050-66-ES,NEVIRAPINA
2004-002050-66-ES,EFAVIRENZ
2004-002050-66-ES,NELFINAVIR
2004-002050-66-ES,SAQUINAVIR
2004-002050-66-ES,AMPRENAVIR
