_id,raw_sponsor,is_commercial
2024-516124-34-00,Rare Thyroid Therapeutics International AB,NA
2024-516125-31-02,Leids Universitair Medisch Centrum (LUMC),NA
2024-516126-54-00,Leids Universitair Medisch Centrum (LUMC),NA
2024-516127-14-01,Leids Universitair Medisch Centrum (LUMC),NA
2024-516130-35-00,Fundacion Pethema,NA
2024-516131-28-00,Rigshospitalet,NA
2024-516132-10-00,Fundacion Grupo Espanol De Investigacion En Cancer De Mama,NA
2024-516137-13-00,Cancer Trials Ireland,NA
2024-516141-39-00,Medical University Of Graz,NA
2024-516144-25-00,Fakultni Nemocnice Kralovske Vinohrady,NA
2024-516147-32-00,Hellenic Society Of Hematology,NA
2024-516148-24-00,Fundacio Institut De Recerca De L'Hospital De La Santa Creu I Sant Pau,NA
2024-516149-38-00,Fundacion Geltamo,NA
2024-516150-22-00,ANRS Maladies Infectieuses Emergentes,NA
2024-516152-17-00,Het Nederlands Kanker Instituut-Antoni van Leeuwenhoek Ziekenhuis Stichting,NA
2024-516156-18-00,Rigshospitalet,NA
2024-516157-41-00,G.O.I.R.C. Gruppo Oncologico Italiano Di Ricerca Clinica / G.O.I.R.C. Gruppo Oncologico Italiano Di Ricerca Clinica,NA
2024-516161-36-00,Patheon Softgels B.V.,NA
2024-516162-11-00,F. Hoffmann-La Roche AG,NA
2024-516163-88-00,Fondation A De Rothschild,NA
2024-516164-28-00,Jasper Therapeutics Inc.,NA
2024-516166-11-00,Advenchen Laboratories LLC,NA
2024-516167-86-00,Assistance Publique Hopitaux De Paris,NA
2024-516168-27-00,Assistance Publique Hopitaux De Paris,NA
2024-516169-35-00,Assistance Publique Hopitaux De Paris,NA
2024-516172-15-00,Centre Hospitalier Universitaire De Montpellier,NA
2024-516173-76-01,Universitaetsklinikum Ulm AöR,NA
2024-516174-30-01,Narodowy Instytut Geriatrii Reumatologii I Rehabilitacji Im Prof. Dr Hab. Med. Eleonory Reicher,NA
2024-516176-15-00,AstraZeneca AB,NA
2024-516178-31-00,Region Midtjylland,NA
2024-516181-11-00,LYSARC,NA
2024-516182-37-01,Centre Francois Baclesse,NA
2024-516184-87-00,Dermax,NA
2024-516187-29-00,EpiEndo Pharmaceuticals ehf.,NA
2024-516188-10-00,University Of Edinburgh,NA
2024-516189-12-00,Ospedale San Raffaele S.r.l.,NA
2024-516193-30-01,Quell Therapeutics Limited,NA
2024-516194-76-00,Odense University Hospital,NA
2024-516195-15-00,Stichting Radboud universitair medisch centrum,NA
2024-516196-32-00,Het Nederlands Kanker Instituut-Antoni van Leeuwenhoek Ziekenhuis Stichting,NA
2024-516197-30-00,Dr. Falk Pharma GmbH,NA
2024-516198-61-00,Unicancer,NA
2024-516201-23-00,Centre Francois Baclesse,NA
2024-516202-39-00,BOOG Study Center B.V.,NA
2024-516204-42-00,BOOG Study Center B.V.,NA
2024-516205-23-00,BOOG Study Center B.V.,NA
2024-516206-28-00,Domain Therapeutics,NA
2024-516207-17-00,Phaxiam Therapeutics,NA
2024-516208-41-00,Rigshospitalet,NA
2024-516211-25-00,Genenta Science S.p.A.,NA
2024-516212-24-00,Friedrich-Schiller-Universitaet Jena,NA
2024-516213-20-00,MoonLake Immunotherapeutics AG,NA
2024-516214-38-00,Friedrich-Schiller-Universitaet Jena,NA
2024-516215-24-00,Assistance Publique Hopitaux De Paris,NA
2024-516216-16-00,Basilea Pharmaceutica International AG Allschwil,NA
2024-516219-25-00,MoonLake Immunotherapeutics AG,NA
2024-516220-34-00,Instytut Immunologii I Terapii Doswiadczalnej Im Ludwika Hirszfelda Pan We Wroclawiu,NA
2024-516221-31-00,Istituto Romagnolo Per Lo Studio Dei Tumori Dino Amadori IRST S.r.l.,NA
2024-516224-34-00,Uppsala University,NA
2024-516228-33-00,Uppsala University,NA
2024-516232-10-00,Centre Hospitalier Universitaire De Nimes,NA
2024-516233-12-00,Asociacion Grupo Tratamiento De Tumores Digestivos,NA
2024-516234-35-00,BeOne Medicines AG,NA
2024-516237-12-00,Assistance Publique Hopitaux De Paris,NA
2024-516239-28-00,Centre Hospitalier Regional De Marseille,NA
2024-516240-26-00,Moderna Inc.,NA
2024-516241-39-00,Assistance Publique Hopitaux De Paris,NA
2024-516242-19-00,Assistance Publique Hopitaux De Paris,NA
2024-516243-81-00,Assistance Publique Hopitaux De Paris / Assistance Publique Hopitaux De Paris / Assistance Publique Hopitaux De Paris,NA
2024-516244-25-00,Assistance Publique Hopitaux De Paris,NA
2024-516247-62-00,Pharvaris Netherlands B.V.,NA
2024-516248-24-00,Pharvaris Netherlands B.V.,NA
2024-516250-22-00,Ceska Myelomova Skupina z.s.,NA
2024-516252-17-00,Centro Ricerche Cliniche Di Verona S.r.l.,NA
2024-516253-49-01,Institut Jules Bordet,NA
2024-516255-41-00,Centre Hospitalier Regional Et Universitaire De Brest,NA
2024-516256-18-00,Boehringer Ingelheim International GmbH,NA
2024-516257-44-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516260-29-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516261-36-00,Cinclus Pharma Holding AB (publ),NA
2024-516262-11-00,St. Olavs Hospital HF,NA
2024-516263-92-00,Amag Pharmaceuticals Inc.,NA
2024-516264-28-00,Amag Pharmaceuticals Inc.,NA
2024-516265-37-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516266-11-00,Centre Hospitalier Universitaire Amiens Picardie,NA
2024-516267-83-00,OSIVAX Belgique,NA
2024-516270-30-00,Medical University Of Bialystok,NA
2024-516271-32-00,Universitat Heidelberg,NA
2024-516272-14-00,Centre Hospitalier Regional Universitaire,NA
2024-516273-80-00,Fondazione IRCCS Istituto Nazionale Dei Tumori,NA
2024-516277-68-00,Universitair Medisch Centrum Groningen,NA
2024-516279-34-00,Stichting Radboud universitair medisch centrum,NA
2024-516281-11-00,Syros Pharmaceuticals Inc.,NA
2024-516282-37-00,Institut De Cancerologie De L Ouest,NA
2024-516284-90-00,Laboratoires Grimberg,NA
2024-516287-29-00,Genentech Inc.,NA
2024-516288-10-00,Resolution Therapeutics Limited,NA
2024-516291-16-00,Taiho Oncology Inc.,NA
2024-516292-33-00,Taiho Oncology Inc.,NA
2024-516295-14-00,Otsuka Pharmaceutical Development & Commercialization Inc.,NA
2024-516296-32-00,Taiho Oncology Inc.,NA
2024-516299-13-00,Centre Francois Baclesse,NA
2024-516300-41-00,Universitaetsklinikum Heidelberg AöR,NA
2024-516304-42-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516306-28-00,Centre Hospitalier Universitaire De Toulouse,NA
2024-516309-21-00,Centre Hospitalier Universitaire De Saint Etienne,NA
2024-516312-25-00,Universitair Ziekenhuis Gent,NA
2024-516313-20-00,Association Gercor,NA
2024-516316-13-00,Gruppo Oncologico Del Nord Ovest,NA
2024-516317-21-00,UZ Leuven,NA
2024-516318-40-02,Rigshospitalet / Frederiksberg Hospital,NA
2024-516319-25-00,Centre Hospitalier Regional Et Universitaire De Brest,NA
2024-516320-33-00,Turku University Hospital,NA
2024-516321-31-00,NMD Pharma A/S,NA
2024-516322-60-00,Medica Scientia Innovation Research S.L.,NA
2024-516324-34-01,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516325-31-01,Esbjerg Og Grindsted Sygehus,NA
2024-516327-14-00,Nordic Society Of Gynaecological Oncology Clinical Trial Unit,NA
2024-516328-32-00,Centre Hospitalier De Versailles,NA
2024-516331-27-00,Pierre Fabre Medicament,NA
2024-516333-12-00,Expres2ion Biotechnologies ApS,NA
2024-516335-27-00,Centre Hospitalier Universitaire De Saint Etienne,NA
2024-516336-97-00,Groupe Belge D'Oncologie Digestive,NA
2024-516337-12-00,IBSA Institut Biochimique SA,NA
2024-516338-37-00,SentryX B.V.,NA
2024-516339-28-00,Tarian Pharma,NA
2024-516341-39-00,Catapult Therapeutics B.V.,NA
2024-516342-19-00,Centre Hospitalier Regional De Marseille,NA
2024-516347-41-00,Sobi Inc.,NA
2024-516350-22-00,Apellis Pharmaceuticals Inc.,NA
2024-516351-40-00,Janssen Cilag International,NA
2024-516355-41-00,Novartis Pharma AG,NA
2024-516356-18-00,Novartis Pharma AG,NA
2024-516357-46-00,Philogen S.p.A.,NA
2024-516358-23-00,Hospices Civils De Lyon,NA
2024-516360-29-00,Rempex Pharmaceuticals Inc.,NA
2024-516363-92-00,Bristol-Myers Squibb Services Unlimited Company,NA
2024-516364-28-00,Minervax ApS,NA
2024-516367-80-00,Rheinische Friedrich-Wilhelms-Universitaet Bonn,NA
2024-516368-27-00,Innovative Molecules GmbH,NA
2024-516369-36-00,Hutchmed Ltd.,NA
2024-516370-30-00,Hutchmed Ltd.,NA
2024-516371-32-00,Assistance Publique Hopitaux De Paris,NA
2024-516372-14-00,Assistance Publique Hopitaux De Paris,NA
2024-516373-77-00,Assistance Publique Hopitaux De Paris,NA
2024-516374-29-00,Assistance Publique Hopitaux De Paris,NA
2024-516376-15-00,Narodowy Instytut Kardiologii Stefana Kardynala Wyszynskiego Panstwowy Instytut Badawczy,NA
2024-516377-69-01,Region Hovedstaden,NA
2024-516378-31-00,Fundacion Fls De Lucha Contra El Sida Las Enfermedades Infecciosas Y La Promocion De La Salud Y La Ciencia,NA
2024-516379-34-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516380-81-00,Vera Therapeutics Inc.,NA
2024-516382-37-00,Narodowy Instytut Kardiologii Stefana Kardynala Wyszynskiego Panstwowy Instytut Badawczy,NA
2024-516383-28-01,Azienda Unita Sanitaria Locale Di Bologna,NA
2024-516384-93-00,Narodowy Instytut Kardiologii Stefana Kardynala Wyszynskiego Panstwowy Instytut Badawczy,NA
2024-516385-10-00,Melinta Therapeutics LLC,NA
2024-516388-10-00,Moleculin Biotech Inc.,NA
2024-516392-33-00,Universitaet Muenster,NA
2024-516393-29-00,Assistance Publique Hopitaux De Paris,NA
2024-516394-78-00,Assistance Publique Hopitaux De Paris,NA
2024-516400-42-00,Tecnimede-Sociedade Tecnico-Medicinal S.A.,NA
2024-516401-23-00,Tecnimede-Sociedade Tecnico-Medicinal S.A.,NA
2024-516402-32-00,Assistance Publique Hopitaux De Paris,NA
2024-516403-16-00,Assistance Publique Hopitaux De Paris,NA
2024-516404-42-00,Assistance Publique Hopitaux De Paris,NA
2024-516407-16-00,Assistance Publique Hopitaux De Paris,NA
2024-516408-40-00,Assistance Publique Hopitaux De Paris,NA
2024-516409-22-00,Assistance Publique Hopitaux De Paris,NA
2024-516410-38-00,Assistance Publique Hopitaux De Paris,NA
2024-516411-24-00,Vanda Pharmaceuticals Netherlands B.V. / Vanda Pharmaceuticals Inc.,NA
2024-516412-17-00,Longboard Pharmaceuticals Inc.,NA
2024-516414-38-00,Stichting Radboud universitair medisch centrum,NA
2024-516415-24-03,Stichting Radboud universitair medisch centrum,NA
2024-516418-39-00,Intergroupe Francophone Du Myelome,NA
2024-516421-30-00,Centre Hospitalier Regional De Marseille,NA
2024-516423-14-00,Biofarm S.A.,NA
2024-516427-13-00,Stichting Radboud universitair medisch centrum,NA
2024-516429-30-00,Centre Hospitalier Universitaire De Rennes,NA
2024-516431-27-00,Univar Solutions B.V.,NA
2024-516432-94-00,Sint Antonius Ziekenhuis Stichting,NA
2024-516433-13-00,Centre Hospitalier Universitaire De Nice,NA
2024-516435-27-00,Institut Paoli Calmettes,NA
2024-516436-10-00,Ascentage Pharma Group Inc.,NA
2024-516437-12-00,Merck Sharp & Dohme LLC,NA
2024-516438-36-00,Universitaet Leipzig,NA
2024-516440-25-00,Eli Lilly & Co.,NA
2024-516443-57-00,Unicancer,NA
2024-516446-18-00,Walden Biosciences Inc.,NA
2024-516447-12-00,Universitair Ziekenhuis Gent,NA
2024-516450-21-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516455-40-00,Alentis Therapeutics AG,NA
2024-516456-17-00,Centre Hospitalier Universitaire Rouen,NA
2024-516461-36-00,Centre Hospitalier Intercommunal Creteil,NA
2024-516463-84-00,Goethe University Frankfurt,NA
2024-516464-28-00,UZ Leuven,NA
2024-516466-11-00,Azienda Ospedaliero Universitaria Di Modena,NA
2024-516468-27-00,Groupe Hospitalier Universitaire Paris Psychiatrie Et Neuroscience,NA
2024-516471-33-00,Bayer AG,NA
2024-516472-15-00,Civica Inc.,NA
2024-516473-72-00,Argenx,NA
2024-516474-30-00,AstraZeneca AB,NA
2024-516475-32-00,Chiesi Farmaceutici S.p.A.,NA
2024-516476-15-00,Deciphera Pharmaceuticals Inc.,NA
2024-516477-73-00,Exelixis Inc.,NA
2024-516479-34-00,Exelixis Inc.,NA
2024-516480-90-00,Exelixis Inc.,NA
2024-516483-29-00,Chiesi Farmaceutici S.p.A.,NA
2024-516486-36-00,Stichting Amsterdam UMC,NA
2024-516488-99-00,Leids Universitair Medisch Centrum (LUMC),NA
2024-516489-12-00,Sun Pharmaceutical Industries Limited,NA
2024-516493-30-01,Stichting Radboud universitair medisch centrum,NA
2024-516494-73-00,Centre Hospitalier Universitaire De Saint Etienne,NA
2024-516495-15-00,Pohjois-Savon hyvinvointialue,NA
2024-516497-29-00,Laboratorios Alter S.A.,NA
2024-516498-57-00,Ospedale San Raffaele S.r.l.,NA
2024-516500-42-00,Sun Pharmaceutical Industries Limited,NA
2024-516503-17-01,Narodowe Centrum Badan Jadrowych,NA
2024-516504-42-00,Universitaetsklinikum Schleswig-Holstein AöR,NA
2024-516505-23-00,PTC Therapeutics Inc.,NA
2024-516509-22-00,Universitair Medisch Centrum Groningen,NA
2024-516510-38-00,Fondazione IRCCS San Gerardo Dei Tintori,NA
2024-516511-24-00,Stichting Radboud universitair medisch centrum,NA
2024-516520-34-00,Gilead Sciences Inc.,NA
2024-516525-31-01,Gilead Sciences Inc.,NA
2024-516526-66-00,Janssen Cilag International,NA
2024-516527-13-00,Centre Hospitalier Universitaire Rouen,NA
2024-516529-30-00,Boehringer Ingelheim International GmbH,NA
2024-516530-36-00,Cancer Trials Ireland,NA
2024-516536-10-00,Universitaet Des Saarlandes,NA
2024-516540-25-00,Bristol Myers Squibb International Corporation,NA
2024-516541-40-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516542-19-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516543-26-00,Provention Bio Inc.,NA
2024-516544-26-00,Universitaetsklinikum Heidelberg AöR,NA
2024-516545-39-01,Stichting Amsterdam UMC,NA
2024-516547-11-00,Stichting Amsterdam UMC,NA
2024-516548-25-00,Merck Sharp & Dohme LLC,NA
2024-516549-37-00,Il-Yang Pharm Co. Ltd.,NA
2024-516550-21-00,Medical University Of Vienna,NA
2024-516551-41-00,Jazz Pharmaceuticals Ireland Limited,NA
2024-516554-22-00,Institut Jules Bordet,NA
2024-516555-40-00,Phaxiam Therapeutics,NA
2024-516556-17-00,Medical University Of Bialystok,NA
2024-516558-24-00,Centre Leon Berard,NA
2024-516559-41-00,Stichting TRICALS Foundation,NA
2024-516563-86-00,Azienda Ospedaliera di Padova,NA
2024-516565-36-00,Groupe Hospitalier Universitaire Paris Psychiatrie Et Neuroscience,NA
2024-516566-11-00,Groupe Hospitalier Universitaire Paris Psychiatrie Et Neuroscience,NA
2024-516569-35-00,Faes Farma S.A. / A. Menarini Industrie Farmaceutiche Riunite S.r.l.,NA
2024-516572-15-00,Unidade Local De Saude De Sao Jose E.P.E.,NA
2024-516573-71-00,UZ Leuven,NA
2024-516574-30-00,Phost'In Therapeutics,NA
2024-516575-32-00,Mylan Pharmaceuticals Inc.,NA
2024-516576-15-00,Centre Regional Lutte Contre Le Cancer,NA
2024-516577-76-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516578-31-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516580-87-00,Stichting Amsterdam UMC,NA
2024-516581-11-00,Stichting Amsterdam UMC,NA
2024-516582-36-00,Cancer Trials Ireland,NA
2024-516584-86-00,Instytut Psychiatrii I Neurologii,NA
2024-516585-11-00,Region Hovedstaden,NA
2024-516586-37-00,Medical University Of Vienna,NA
2024-516589-13-00,Wojskowy Instytut Medyczny Panstwowy Instytut Badawczy,NA
2024-516590-75-00,Universitaetsklinikum Heidelberg AöR / Universitaetsklinikum Heidelberg AöR,NA
2024-516591-15-00,Azienda Ospedaliero Universitaria Di Modena,NA
2024-516596-32-00,Fundacion Para La Investigacion Biomedica Del Hospital Universitario La Paz,NA
2024-516597-30-00,Steno Diabetes Center Copenhagen,NA
2024-516599-14-00,ActiTrexx GmbH,NA
2024-516600-42-00,Gentofte Hospital / Pfizer Inc.,NA
2024-516601-23-00,Assistance Publique Hopitaux De Paris,NA
2024-516602-28-00,Bristol-Myers Squibb Services Unlimited Company,NA
2024-516604-41-00,Anheart Therapeutics Inc. / Nuvation Bio Inc.,NA
2024-516605-23-00,Secura Bio Limited,NA
2024-516607-16-00,Medical University Of Warsaw,NA
2024-516608-40-00,Universitaetsklinikum Essen AöR,NA
2024-516609-22-00,Argenx,NA
2024-516610-38-00,Institut National De La Sante Et De La Recherche Medicale,NA
2024-516611-24-00,AstraZeneca AB,NA
2024-516612-16-00,Fondazione IRCCS Istituto Nazionale Dei Tumori,NA
2024-516613-21-00,Masarykova Univerzita,NA
2024-516614-37-00,Masarykova Univerzita,NA
2024-516615-25-00,Bayer Consumer Care AG / Bayer AG,NA
2024-516616-24-00,Debiopharm International S.A.,NA
2024-516617-20-00,Onechain Immunotherapeutics S.L.,NA
2024-516618-39-00,Het Nederlands Kanker Instituut-Antoni van Leeuwenhoek Ziekenhuis Stichting,NA
2024-516619-26-00,Merck Sharp & Dohme LLC,NA
2024-516621-31-00,Santiago Dexeus Font Fundacio Privada,NA
2024-516622-57-00,Pierre Fabre Medicament,NA
2024-516623-14-00,Pierre Fabre Medicament,NA
2024-516625-31-00,Daiichi Sankyo Inc.,NA
2024-516626-63-00,Merck Sharp & Dohme LLC,NA
2024-516628-32-00,Centre Hospitalier Universitaire De Rennes,NA
2024-516629-30-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516630-35-01,Universita' Degli Studi Di Torino,NA
2024-516631-27-00,Stichting Amsterdam UMC,NA
2024-516632-99-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516633-12-00,Shanghai Henlius Biotech Inc.,NA
2024-516634-35-00,Universitaet Leipzig,NA
2024-516635-27-00,GlaxoSmithKline Biologicals,NA
2024-516639-28-00,Centre Hospitalier Universitaire De Dijon,NA
2024-516641-39-00,Ab Science,NA
2024-516642-19-01,Fundacio Institut De Recerca De L'Hospital De La Santa Creu I Sant Pau,NA
2024-516643-64-00,Assistance Publique Hopitaux De Paris,NA
2024-516645-39-01,Zuyderland Medisch Centrum Stichting,NA
2024-516646-19-00,Montreal Heart Institute,NA
2024-516647-79-00,Vrije Universiteit Brussel,NA
2024-516649-38-00,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,NA
2024-516650-22-00,Institut Gustave Roussy,NA
2024-516651-41-00,Centre Hospitalier De Versailles,NA
2024-516652-18-00,Amgen Inc.,NA
2024-516653-44-00,AstraZeneca AB,NA
2024-516654-22-00,Amgen Inc.,NA
2024-516655-40-00,Biocodex,NA
2024-516659-41-00,Fondazione Melanoma Onlus,NA
2024-516660-28-01,Vall D Hebron Institute Of Oncology,NA
2024-516661-37-00,Arvinas Androgen Receptor Inc.,NA
2024-516662-11-00,pharmaand GmbH,NA
2024-516665-36-00,Biogencell Ltd.,NA
2024-516667-91-00,UZ Leuven,NA
2024-516670-29-00,Centre Hospitalier Universitaire De Poitiers,NA
2024-516673-68-00,Cardiff University,NA
2024-516675-32-00,ASST Grande Ospedale Metropolitano Niguarda,NA
2024-516680-91-00,Tg Therapeutics Inc.,NA
2024-516681-10-01,Fondation A De Rothschild,NA
2024-516682-36-00,Centr Georges Francois Leclerc,NA
2024-516683-29-00,Centre De Lutte Contre Le Cancer Eugene Marquis,NA
2024-516684-82-00,Intra-Cellular Therapies Inc.,NA
2024-516687-28-00,Assistance Publique Hopitaux De Paris,NA
2024-516689-13-00,Eupraxia Pharmaceuticals Inc.,NA
2024-516691-14-00,Telios Pharma Inc. / Telios Pharma Inc.,NA
2024-516692-32-00,Vall D Hebron Institute Of Oncology,NA
2024-516698-56-00,AstraZeneca AB,NA
2024-516699-14-00,AstraZeneca AB,NA
2024-516701-22-00,Klinikum der Universitaet Muenchen AöR,NA
2024-516704-41-00,Les Hopitaux Universitaires De Strasbourg,NA
2024-516708-40-00,Universitair Medisch Centrum Utrecht,NA
2024-516709-22-00,Centre Hospitalier Regional Universitaire,NA
2024-516711-24-00,Everimmune,NA
2024-516713-21-00,Ospedale Pediatrico Bambino Gesu,NA
2024-516714-37-00,Medical University Of Bialystok,NA
2024-516715-25-00,Rigshospitalet,NA
2024-516717-20-00,Centr Georges Francois Leclerc,NA
2024-516718-39-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516720-34-00,Inmunotek S.L.,NA
2024-516721-31-00,Vanda Pharmaceuticals Inc.,NA
2024-516722-59-00,Accession Therapeutics Limited,NA
2024-516723-14-00,Karolinska Institutet,NA
2024-516724-33-00,Centre Leon Berard,NA
2024-516725-31-00,Centre Leon Berard,NA
2024-516727-13-00,Charite Universitaetsmedizin Berlin KöR,NA
2024-516728-32-00,Blueprint Medicines Corp.,NA
2024-516731-27-00,Azienda Unita Sanitaria Locale Di Bologna,NA
2024-516733-12-00,Eli Lilly & Co.,NA
2024-516735-27-00,Chiesi Farmaceutici S.p.A.,NA
2024-516736-10-00,Universitair Medisch Centrum Groningen,NA
2024-516737-12-00,Nerviano Medical Sciences S.r.l.,NA
2024-516738-36-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516739-29-00,Immunic AG,NA
2024-516740-26-00,Swiss Group for Clinical Cancer Research,NA
2024-516741-39-00,HZRM Haemophilie-Zentrum Rhein Main GmbH / Emory University,NA
2024-516743-34-00,Takeda Development Center Americas Inc.,NA
2024-516744-26-00,Assistance Publique Hopitaux De Paris,NA
2024-516745-39-00,Immunovant Sciences GmbH,NA
2024-516750-21-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516751-41-00,GE Healthcare Limited,NA
2024-516752-18-00,Centre Hospitalier Universitaire De Nantes,NA
2024-516753-45-00,Universitair Medisch Centrum Utrecht,NA
2024-516755-40-00,Stichting Radboud universitair medisch centrum,NA
2024-516756-18-00,Stichting Radboud universitair medisch centrum,NA
2024-516760-28-00,Ipsen Pharma,NA
2024-516764-29-00,CHU Gabriel-Montpied,NA
2024-516767-92-01,ANRS Maladies Infectieuses Emergentes,NA
2024-516770-29-00,Universitair Medisch Centrum Groningen,NA
2024-516772-15-00,AbbVie Deutschland GmbH & Co. KG,NA
2024-516773-69-00,Pomeranian Medical University,NA
2024-516774-30-00,Amo Pharma Limited,NA
2024-516780-93-00,Centre Hospitalier Et Universitaire De Limoges,NA
2024-516781-10-00,Universitair Medisch Centrum Groningen,NA
2024-516782-36-00,Asso De Recherche Cancers Gynecologiques,NA
2024-516783-29-00,Cliniques Universitaires Saint-Luc,NA
2024-516785-12-00,Sparrow Pharmaceuticals Inc. / Sparrow Pharmaceuticals Inc.,NA
2024-516786-37-00,Rigshospitalet,NA
2024-516787-28-00,Medigene AG,NA
2024-516788-96-00,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),NA
2024-516789-13-00,Centre Hospitalier Universitaire De Toulouse,NA
2024-516790-78-00,Universitat Heidelberg,NA
2024-516791-15-00,F. Hoffmann-La Roche AG,NA
2024-516792-32-01,CatalYm GmbH,NA
2024-516793-30-00,Hopital NOVO,NA
2024-516794-70-00,CatalYm GmbH,NA
2024-516795-15-00,Universitair Medisch Centrum Groningen,NA
2024-516797-29-00,Fondazione GONO Plus,NA
2024-516798-54-00,Gruppo Oncologico Del Nord Ovest,NA
2024-516800-40-00,National Institute For Infectious Diseases Lazzaro Spallanzani,NA
2024-516801-22-00,Cancer Trials Ireland,NA
2024-516802-43-00,Isofol Medical AB (publ),NA
2024-516804-40-00,Mirum Pharmaceuticals Inc.,NA
2024-516805-22-00,Cybin IRL Limited,NA
2024-516807-17-00,Institut Gustave Roussy,NA
2024-516810-39-00,Institut Gustave Roussy,NA
2024-516811-25-00,Cerevance Beta Inc.,NA
2024-516813-19-00,Universitaetsspital Basel,NA
2024-516814-39-00,Sanofi-Aventis Recherche & Developpement,NA
2024-516815-26-00,Sanofi-Aventis Recherche & Developpement,NA
2024-516816-72-00,Centre Hospitalier Universitaire De Liege,NA
2024-516817-19-00,Merck Sharp & Dohme LLC,NA
2024-516819-24-00,Miltenyi Biomedicine GmbH,NA
2024-516822-67-00,Qed Therapeutics Inc.,NA
2024-516824-32-00,Eli Lilly & Co.,NA
2024-516825-30-00,Recordati AG,NA
2024-516826-79-00,Pharmaplot P.C.,NA
2024-516827-14-00,Pharmaplot P.C.,NA
2024-516828-33-00,Pharmaplot P.C.,NA
2024-516832-82-00,Universitaetsklinikum Heidelberg AöR,NA
2024-516833-11-00,Bcn Peptides S.A.,NA
2024-516834-36-00,Merck Sharp & Dohme LLC,NA
2024-516835-29-00,Medical University Of Vienna,NA
2024-516838-35-00,Universitaetsklinikum Tuebingen AöR,NA
2024-516839-27-00,IRCCS Istituto Nazionale Tumori Fondazione Pascale,NA
2024-516840-24-00,AstraZeneca AB,NA
2024-516841-38-00,IRCCS Istituto Nazionale Tumori Fondazione Pascale,NA
2024-516842-21-00,IRCCS Istituto Nazionale Tumori Fondazione Pascale,NA
2024-516843-15-00,IRCCS Istituto Nazionale Tumori Fondazione Pascale,NA
2024-516844-25-01,IRCCS Istituto Nazionale Tumori Fondazione Pascale,NA
2024-516846-20-00,University College Dublin,NA
2024-516847-23-00,Unicancer,NA
2024-516849-39-01,Assistance Publique Hopitaux De Paris,NA
2024-516852-17-00,Adeptio Pharmaceuticals Limited,NA
2024-516854-23-00,Laboratorios Leon Farma S.A.,NA
2024-516861-35-00,Chiesi Farmaceutici S.p.A.,NA
2024-516862-12-00,Fundacion Instituto De Investigacion Sanitaria De Santiago De Compostela,NA
2024-516864-27-00,Istituto Di Ricerche Farmacologiche Mario Negri,NA
2024-516865-35-01,Stichting Amsterdam UMC,NA
2024-516868-28-00,Fondazione Gimema Franco Mandelli Onlus / Fondazione Gimema Franco Mandelli Onlus,NA
2024-516869-36-00,Exscientia AI Limited,NA
2024-516870-31-00,Merck Sharp & Dohme LLC,NA
2024-516873-57-00,Centre Hospitalier Universitaire D'Angers,NA
2024-516874-31-00,Ente Ospedaliero Ospedali Galliera Di Genova,NA
2024-516878-30-00,Merck Sharp & Dohme LLC,NA
2024-516879-32-00,Aumed a.s.,NA
2024-516880-10-00,Centre Hospitalier Universitaire De Nimes / Centre Hospitalier Universitaire De Nimes,NA
2024-516881-12-00,Cancer Trials Ireland,NA
2024-516884-10-00,Les Hopitaux Universitaires De Strasbourg,NA
2024-516888-84-00,Arvinas Operations Inc.,NA
2024-516889-11-00,Prelude Therapeutics Inc.,NA
2024-516890-63-00,Universiteit Maastricht,NA
2024-516892-34-00,HUS-Yhtymae,NA
2024-516896-34-00,Universitaetsklinikum Heidelberg AöR,NA
2024-516898-72-00,Stichting Amsterdam UMC,NA
2024-516899-15-00,Merck Sharp & Dohme LLC,NA
2024-516900-41-00,ADCendo ApS,NA
2024-516901-21-00,Zealand Pharma A/S,NA
2024-516902-46-00,Les Hopitaux Universitaires De Strasbourg,NA
2024-516904-40-00,F. Hoffmann-La Roche AG,NA
2024-516906-47-00,Daiichi Sankyo Inc.,NA
2024-516907-18-00,Pfizer Inc.,NA
2024-516909-23-00,AstraZeneca AB,NA
2024-516911-26-00,Novartis Pharma AG,NA
