cache_key,component,model_id,prompt_version,same_organisation,winner_id,loser_id,winner_canonical,loser_canonical,confidence,reason,decided_at_utc,batch_id
199de4b641745ca75eb451feb7e20a596356e377d7fc80d44affcec598fb978d,7328,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000202,ent_000087,"Amsterdam UMC, locatie AMC",Academic Medical Center Amsterdam,0.6,"Amsterdam UMC and Amsterdam University Medical Center are the same brand (1,5). The AMC entries (locatie AMC, Academic Medical Center Amsterdam, Academic Medical Center University of Amsterdam) all name the AMC site, kept together but distinct from the umbrella Amsterdam UMC naming.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
199de4b641745ca75eb451feb7e20a596356e377d7fc80d44affcec598fb978d,7328,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000202,ent_000088,"Amsterdam UMC, locatie AMC","Academic Medical Center, University of Amsterdam",0.5,"Amsterdam UMC and Amsterdam University Medical Center are the same brand (1,5). The AMC entries (locatie AMC, Academic Medical Center Amsterdam, Academic Medical Center University of Amsterdam) all name the AMC site, kept together but distinct from the umbrella Amsterdam UMC naming.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
42df3fe0fe378f630752928be557cdfb6a045de63d02a9284e1b7dadaf85da41,7329,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003199,ent_003136,University Medical Center Utrecht,Universitair Medisch Centrum Utrecht,0.96,UMC Utrecht Dutch and English names are the same hospital; Utrecht University is a separate entity.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0e2a691b5cfa83796a94ff5ddc29b48404c58762380b0d87e00a6fa315bec34a,7330,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,All distinct Dutch medical centres in different cities; Atrium merged into Zuyderland historically but they are kept separate as distinct named entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
36393c3abcbc228e079421a3cd974a5b52a246a8cc1e0d99bc5473d5e9b1b9cc,7331,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,University and its university medical centre are separate entities.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
85d2037b2f2a7b1f675af979b2eadbec63396f67589be2aa20f3c0ed3bf415d6,7334,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,Maxima Medisch Centrum (Veldhoven general hospital) is distinct from Prinses Maxima Centrum voor Kinderoncologie (Utrecht pediatric oncology center).,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1a80a724e038cb57ae7fe68ec57931dc87de0bb9840ca75e61d717b53f0a9df2,7335,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002615,ent_002616,Radboud Universiteit Nijmegen,Radboud University,0.8,"Radboud University (academic) entries 1 and 5 are one entity; the medical center variants 2-4 are the university hospital, kept separate from the university.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1a80a724e038cb57ae7fe68ec57931dc87de0bb9840ca75e61d717b53f0a9df2,7335,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002617,ent_002618,Radboud University Medical Center,Radboud University Medical Centre,0.9,"Radboud University (academic) entries 1 and 5 are one entity; the medical center variants 2-4 are the university hospital, kept separate from the university.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1a80a724e038cb57ae7fe68ec57931dc87de0bb9840ca75e61d717b53f0a9df2,7335,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002617,ent_002619,Radboud University Medical Center,Radboud University Nijmegen Medical Centre,0.85,"Radboud University (academic) entries 1 and 5 are one entity; the medical center variants 2-4 are the university hospital, kept separate from the university.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a49607a8a2a3c014c657a58c323eeb4015114de6c3b159361fe1363ad9cd9fc3,7337,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.85,"VU Brussel is a distinct Belgian university; VU Amsterdam is Dutch university; VU Medical Center is its hospital, kept separate from the university.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
705295a4812420fd8116b3dbc68ee77ffaedd5d572938d23031dc0c7759337f8,7340,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003405,ent_003406,VieCuri Medical Center,VieCuri Medisch Centrum voor Noord-Limburg,0.9,"VieCuri Medical Center is the English form of VieCuri Medisch Centrum voor Noord-Limburg, same Dutch hospital.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
04f6369654bc265c87745b85dda4e7f527a5387dac011bba5d96e7a95d40b1ae,7341,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000344,ent_000347,Atrium Medical Centre,Atrium Medisch Centrum Parkstad,0.75,Atrium Medical Centre and Atrium Medisch Centrum Parkstad are the Dutch hospital in Heerlen (translation variants); Atrium Medical Corporation is an unrelated industry company.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
e4f7de8d5115d4719331e9450419daa8bb5745ae44fab81fc6cfaf759093a84f,7348,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001947,ent_003327,Klinikum der Universität München,Universitätsklinikum München-Großhadern,0.6,Klinikum der Universität München (LMU) merges with its unaccented variant and Großhadern campus name; TUM medical faculty folded into TUM; others distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
e4f7de8d5115d4719331e9450419daa8bb5745ae44fab81fc6cfaf759093a84f,7348,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001947,ent_005382,Klinikum der Universität München,Klinikum der Universitat Munchen,0.95,Klinikum der Universität München (LMU) merges with its unaccented variant and Großhadern campus name; TUM medical faculty folded into TUM; others distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
e4f7de8d5115d4719331e9450419daa8bb5745ae44fab81fc6cfaf759093a84f,7348,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002998,ent_002152,Technische Universität München,Medizinische Fakultät der Technischen Universität München,0.6,Klinikum der Universität München (LMU) merges with its unaccented variant and Großhadern campus name; TUM medical faculty folded into TUM; others distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
74fbf114d9253c167c6bf2c4920aa630d72ac2625edcddb6880e110ac6a9cbae,7349,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.98,Different cities: Berlin vs Munich heart centres.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b49cdd6b148874717e7d56e9a20525a04c348bd4da2e6e6016647299ca255d19,7354,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002380,ent_002381,Odense Universitetshospital,Odense University Hospital,0.95,"Entries 1 and 2 are Danish/English names of Odense University Hospital. Entry 3 names a joint/other hospital (Sydvestjysk Sygehus, Esbjerg) and is kept separate.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ac432b245f061243c61b69ef97d090ff2907155a36368f225eb783bef3d74492,7355,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Distinct universities and hospitals; KCL vs King's College Hospital trust kept separate, UCL vs UCH/UCLH BRC kept separate, joint academic entry left alone.",2026-08-13T19:19:01Z,NA
8bf754b732335d4282ba478f60a00157a5bc1c19d16583616dc48d5162841e48,7356,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001593,ent_001607,Hospital Universitari de Bellvitge,Hospital Universitario de Bellvitge,0.95,Catalan/Spanish variants and short form of the same Bellvitge University Hospital.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
8bf754b732335d4282ba478f60a00157a5bc1c19d16583616dc48d5162841e48,7356,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001593,ent_005028,Hospital Universitari de Bellvitge,Hospital de Bellvitge,0.9,Catalan/Spanish variants and short form of the same Bellvitge University Hospital.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
aec6dd6d5c16530b1a799e882a7549facd2a4137498f24e862e7c3513132219d,7357,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000332,ent_003893,Astellas,Astellas Pharma,0.9,Astellas Pharma is a legal-suffix variant of Astellas. Astellas Gene Therapies (formerly Audentes) is a deliberately separate subsidiary brand.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
bf7ecd89d33380cc3f3cda85f912262037040c9730c6a8d284a2172f99cef8df,7358,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001592,ent_001605,Hospital Universitari Vall d'Hebron,Hospital Universitario Vall d'Hebron,0.9,Catalan and Spanish forms of the university hospital merge; VHIR (research institute) and VHIO (oncology institute) are distinct legal entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
617371fb0440de1b33a21a5b7cd744d1044579fb9ff8b2ebf280a0fb6c00ea1a,7359,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001242,ent_004750,Fundació Clínic per a la Recerca Biomèdica,Fundacio Clinic per a la Recerca Biomedica,0.95,"Entries 1, 6, 7 are accent/legal-form variants of Fundacio Clinic per a la Recerca Biomedica. 3 and 4 are the Lleida biomedical research institute (IRBLleida = Fundacio Dr. Pifarre). 2 (Sant Pau) and 5 (too generic) stand alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
617371fb0440de1b33a21a5b7cd744d1044579fb9ff8b2ebf280a0fb6c00ea1a,7359,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001242,ent_007147,Fundació Clínic per a la Recerca Biomèdica,Fundació Privada Clínic per a la Recerca Biomèdica,0.85,"Entries 1, 6, 7 are accent/legal-form variants of Fundacio Clinic per a la Recerca Biomedica. 3 and 4 are the Lleida biomedical research institute (IRBLleida = Fundacio Dr. Pifarre). 2 (Sant Pau) and 5 (too generic) stand alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
617371fb0440de1b33a21a5b7cd744d1044579fb9ff8b2ebf280a0fb6c00ea1a,7359,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001741,ent_001742,Institut de Recerca Biomedica de Lleida Fundacio Dr. Pifarre,Institut de Recerca Biomèdica de Lleida,0.8,"Entries 1, 6, 7 are accent/legal-form variants of Fundacio Clinic per a la Recerca Biomedica. 3 and 4 are the Lleida biomedical research institute (IRBLleida = Fundacio Dr. Pifarre). 2 (Sant Pau) and 5 (too generic) stand alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a44ad9868ae80c6d5cc589bd0d38300dfe005bae244cb95cd70ee9a8c521b0de,7360,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Distinct Liverpool NHS trusts and the university; entry 6 is a joint designation, not clearly identical to 1 or 4, so left alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ef1a79c3c44f6066669860b5a50aefd65929eae8b8a940003225bc2631887472,7361,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.98,Barcelona research institute vs French hospital in Pau; unrelated.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
35245e8d93c607fdd58da14bf10338df6d8c8a47068c88f66e11ce273c65755e,7363,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002139,ent_002137,Medical University of Vienna,Medical University Vienna,0.95,"Medical University of/Vienna are the same; university hospital, University of Vienna, Gynmed and VIROS are distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
c4facf691e7e5ece9712d7650834fbc4a6d4d696d031cdd78fe75b0194a17310,7364,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.5,"Teva is the parent brand; the Gamida Cell joint venture is a distinct entity. 'Teva Womens Health Research' could be a division but is ambiguous, left alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3eb3b247681d128b482486e37079724f8eaf43a0e92d25776e719dfa32aec1da,7365,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001275,ent_001294,Fundación de Investigación Biomédica del Hospital Universitario de La Princesa,Fundación para la Investigación Biomédica del Hospital Universitario La Princesa,0.85,"Each foundation belongs to a distinct hospital; merged only La Princesa variants (5,7), Puerta de Hierro variants (8,10), and Infanta Leonor/Sureste variants (9,12). Hospital La Paz itself kept separate from its foundation; generic entry 6 left alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3eb3b247681d128b482486e37079724f8eaf43a0e92d25776e719dfa32aec1da,7365,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001297,ent_001274,Fundación para la Investigación Biomédica del Hospital Universitario Puerta de Hierro Majadahonda,Fundación de Investigación Biomédica del Hospital Universitario Puerta de Hierro-Majadahonda,0.9,"Each foundation belongs to a distinct hospital; merged only La Princesa variants (5,7), Puerta de Hierro variants (8,10), and Infanta Leonor/Sureste variants (9,12). Hospital La Paz itself kept separate from its foundation; generic entry 6 left alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3eb3b247681d128b482486e37079724f8eaf43a0e92d25776e719dfa32aec1da,7365,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_007154,ent_001301,Fundación para la Investigación e Innovación Biomédica del Hospital Universitario Infanta Leonor y Hospital Universitario del Sureste (FIIB),Fundación para la Investigación e Innovación Biomédica del Hospital Universitario Infanta Leonor y Sureste,0.92,"Each foundation belongs to a distinct hospital; merged only La Princesa variants (5,7), Puerta de Hierro variants (8,10), and Infanta Leonor/Sureste variants (9,12). Hospital La Paz itself kept separate from its foundation; generic entry 6 left alone.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
6c6cbccd24675c985a33bcf1b28385cdb9d1f52e46d04af85ad5927b8f2260ef,7366,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Royal Marsden (London cancer hospital) is distinct from Royal Group of Hospitals Trust (Belfast).,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
642dd075419bfea7af9cb9204e586d1f33a5c8bb30140afd2ceb2950d293ee93,7367,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,NHS trust and university are distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a34304ff38026cb7012980217c556533e1ed5a509a68a1ff95d191a678941d91,7368,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003016,ent_005156,The Institute of Cancer Research,Institute of Cancer Research,0.9,Only 'The Institute of Cancer Research' and 'Institute of Cancer Research' are the same entity (article variant); others are distinct organisations.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b7d4176abf1277d0a3b536d2924a74a433d0c005957acce1b5b31af1e230e94e,7369,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,Queen Mary University of London and Queen's University (Belfast/Kingston) are different institutions.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
0dcb36bb40079693acc0e9b15dd23fab5ae5cd9b97c4f1be9008c5e4eab9f05a,7370,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001292,ent_001288,Fundación para la Investigación Biomédica del Hospital Universitario 12 de Octubre,Fundación para la Investigación Biomédica del Hospital 12 de Octubre,0.85,Distinct hospital foundations kept separate; 11 merges into 5 (12 de Octubre). Foundation vs institute in Salamanca left separate; hospital Gregorio Maranon kept separate from its research foundation; vague entry 10 left alone.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
cfb930adee10410e457814e4988e184f98ea17c3b7b629b916a01aa9c03cb1cf,7371,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,All distinct organisations; Birmingham Women's Hospital and Heartlands Hospital are sites possibly within trusts but kept separate to avoid wrong merges.,2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ee0f62b975f1216b4e71e2cc47e27631fac92fa9e40fe927781bc61b58e6c225,7372,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003189,ent_002864,University Hospital of South Manchester NHS Foundation Trust,South Manchester University Hospital NHS Trust,0.85,"Entries 1 and 4 are the same South Manchester trust with word order variation. Manchester University NHS FT (3) is a different, larger merged trust; University of Manchester is the university.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
908c75173a8855278065b9543e7321cb6a3e3f48a859c032004096c439379848,7374,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001747,ent_001754,Institut du Cancer de Montpellier - Val d'Aurelle,Institut régional du Cancer de Montpellier,0.75,"CHU Montpellier is the university hospital, separate. ICM Val d'Aurelle and Institut regional du Cancer de Montpellier are the same cancer institute (ICM).",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
62b7717309f209ba5fe9d96889f685551177bff366b4d463c5296c23c38ca028,7375,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001573,ent_005004,Hospital Clínic de Barcelona,Hospital Clinic de Barcelona,0.97,All three are spelling variants of Hospital Clinic de Barcelona.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
62b7717309f209ba5fe9d96889f685551177bff366b4d463c5296c23c38ca028,7375,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001573,ent_001571,Hospital Clínic de Barcelona,Hospital Clinic Barcelona,0.9,All three are spelling variants of Hospital Clinic de Barcelona.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4365d28031c0aa1d483cedbdd7bce9a92703e311e9a8c44c700343021a424f54,7376,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_003191,ent_003178,University Hospitals Bristol NHS Foundation Trust,University Hospital Bristol NHS Foundation Trust,0.9,Bristol hospital trust duplicates merge; BMS company and university separate.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
a08db5bcd22ac963f81e669203c9493abdeba9eff29d61aad8ffd69037076eeb,7377,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001268,ent_001100,Fundación Pública Andaluza para la Gestión de la Investigación en Salud de Sevilla (FISEVI),FISEVI,0.93,FISEVI abbreviation merges with its full name (Sevilla); the other Andalusian/Canarian foundations are distinct entities in different cities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
513386bdfbc2f8f44ca8853804b0c1c3576dae634c9fa0a8e1e1cf92b4722534,7378,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"Mario Negri Institute, the separate Consorzio Mario Negri Sud, and the MaNGO cooperative group are distinct entities.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
5adc92325f672c9b25d8d6ca8bf2734892bea06fe3d4c0558d2549eb78fb9bb4,7379,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,"Leeds hospital trust, University of Leeds, and a generic 'General Teaching Hospital' are distinct entities.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
b723db57d475d44b71623c92ad8aa0f4e55ffa6139e93c53c8222decbe6f4786,7380,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,NHS trust versus medical school of Queen Mary University; distinct entities.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d2c79393ed220e030ce0fcf8521189ecab9c3586321360a9e4120fb8e4d43188,7381,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002738,ent_006552,SOGUG - Spanish Oncology Genitourinary Group,Spanish Oncology Genitourinary Group,0.95,SOGUG entries merge; generic 'Department of Oncology'/'Oncology Department' are same generic label; others distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
d2c79393ed220e030ce0fcf8521189ecab9c3586321360a9e4120fb8e4d43188,7381,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000918,ent_002393,Department of Oncology,Oncology Department,0.6,SOGUG entries merge; generic 'Department of Oncology'/'Oncology Department' are same generic label; others distinct.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4642a8473e63eb4053cebd857280907b608d5a8c0611de4ac506112ce03df997,7382,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000163,ent_001640,All-Ireland Cooperative Oncology Research Group,ICORG (All Ireland Cooperative Oncology Research Group),0.95,"Entries 1, 2 and 7 are the same Irish group (ICORG); the other cooperative groups are distinct regional organisations, and the university is unrelated.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
4642a8473e63eb4053cebd857280907b608d5a8c0611de4ac506112ce03df997,7382,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_000163,ent_003715,All-Ireland Cooperative Oncology Research Group,All Ireland Cooperative Oncology Research Group,0.95,"Entries 1, 2 and 7 are the same Irish group (ICORG); the other cooperative groups are distinct regional organisations, and the university is unrelated.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
92d17b261fbd0acf6a5ae1c75ba2a3727b611b5aa360df612f7708c9fdeb4abc,7383,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"Both relate to Hospital La Fe research, but the Instituto de Investigacion Sanitaria La Fe and the Fundacion para la Investigacion La Fe are distinct legal entities (institute vs its funding foundation); keeping separate due to doubt.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
3acd0349437263fb1af43e6728e250928f5ee4a76902982e2e745a4552485837,7384,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,All distinct organisations; no duplicates.,2026-08-13T19:31:26Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
302a64ba9056cda26144d2c7b4414e026ff5b76a597c56da467fb1bd295fbe29,7385,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.6,"All are placeholder 'Unknown' entries with different department qualifiers; they cannot be confirmed as the same organisation, so each stands alone.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
570679623bd28ae00996bf1b6793c4a3b07ec6c2f34d24374cf0cff5cc04d655,7386,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.8,"Foundation, hospital, and mental health services division are distinct entities within the same network; keep separate.",2026-08-13T19:31:24Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
ea0aaf5faf06022bbac22108bcdc268f3fcc004c4a82ad4c961856e55e0b91b0,7387,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001414,ent_001415,Great Ormond Street Hospital for Children,Great Ormond Street Hospital/Institute of Child Health,0.7,Entries 1 and 3 are both Great Ormond Street Hospital (3 adds its academic partner ICH); 'University Children's Hospital' is generic and unrelated.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
08a36a504a3ba556da624c5abd469fd7de0734afc27355a21e39e94911d48ec6,7388,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.95,"Three distinct Spanish cooperative groups: TTD (digestive tumors), GITuD (Galician digestive tumors group), TTCC (head and neck).",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
23656cd9b914883208960458eb9ac471e70a9c716f96cb62f43190e25ad9302f,7389,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001540,ent_001482,Helsingin ja Uudenmaan sairaanhoitopiiri (HUS),HUS,0.9,All three are the Helsinki and Uusimaa Hospital District (HUS); abbreviation and full name variants.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
23656cd9b914883208960458eb9ac471e70a9c716f96cb62f43190e25ad9302f,7389,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001540,ent_004969,Helsingin ja Uudenmaan sairaanhoitopiiri (HUS),Helsingin ja Uudenmaan sairaanhoitopiiri,0.95,All three are the Helsinki and Uusimaa Hospital District (HUS); abbreviation and full name variants.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
cdeb8393bbddbc4e1e6f19fef303120df08a0b0c471b5babe27963db93348d3b,7390,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.9,A hospital and a separate research foundation; not the same legal entity.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
80c2031a1a84ef8b34f311a6a03e31259b9e558ccb517ffa1d5d22f481091458,7393,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001442,ent_001319,Grupo Español de Investigación en Cáncer de Ovario (GEICO),GEICO - Grupo Español de Investigación en Cáncer de Ovario,0.95,"GEICO, GEIS, GEMCAD duplicates merged into their larger entries; lung (Spanish vs Galician) kept separate; melanoma and neuroendocrine distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
80c2031a1a84ef8b34f311a6a03e31259b9e558ccb517ffa1d5d22f481091458,7393,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001439,ent_001326,Grupo Español Multidisciplinar en Cáncer Digestivo (GEMCAD),GEMCAD - Grupo Español Multidisciplinar en Cáncer Digestivo,0.95,"GEICO, GEIS, GEMCAD duplicates merged into their larger entries; lung (Spanish vs Galician) kept separate; melanoma and neuroendocrine distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
80c2031a1a84ef8b34f311a6a03e31259b9e558ccb517ffa1d5d22f481091458,7393,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001439,ent_004801,Grupo Español Multidisciplinar en Cáncer Digestivo (GEMCAD),GEMCAD (Grupo Español Multidisciplinario del Cáncer Digestivo),0.9,"GEICO, GEIS, GEMCAD duplicates merged into their larger entries; lung (Spanish vs Galician) kept separate; melanoma and neuroendocrine distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
80c2031a1a84ef8b34f311a6a03e31259b9e558ccb517ffa1d5d22f481091458,7393,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_001443,ent_001321,Grupo Español de Investigación en Sarcomas (GEIS),GEIS - Grupo Español de Investigación en Sarcomas,0.95,"GEICO, GEIS, GEMCAD duplicates merged into their larger entries; lung (Spanish vs Galician) kept separate; melanoma and neuroendocrine distinct.",2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
be215893efdd9c0f4cb76b702fdd473245652c682d193497873afb58f63e3f55,7395,claude-opus-5,sponsor-consolidate-v2,FALSE,NA,NA,NA,NA,0.97,Three distinct organisations; no duplicates.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
1daac63d58a3ca8ed31cdcc80b034b97507b6bd12f28a734f04b0e67aeadb0c0,7396,claude-opus-5,sponsor-consolidate-v2,TRUE,ent_002991,ent_006693,Tartu University Hospital,Tartu University Hospital Cardiology Clinic,0.7,University separate from its hospital; the cardiology clinic is a department of Tartu University Hospital.,2026-08-13T19:31:25Z,msgbatch_01DuzSRPeRjHD82gmGSVpLZA
