entity_id,canonical,legal_entity,parent,entity_type,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_006703,Teijo Saari,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006704,Teikyo University,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006705,Teitur Trophics,Teitur Trophics ApS,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006706,Telik,"Telik, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006707,TenX Biopharma,"TenX Biopharma, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006708,Tenax Therapeutics,Tenax Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006709,Tenboron Oy,Tenboron Oy,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006710,Tengion,Tengion Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006711,Tenvie Therapeutics,Tenvie Therapeutics Inc.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006712,Terese Katzenstein,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006713,Terho Heikkinen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006714,Tern Therapeutics,Tern Therapeutics LLC,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006715,Terns Pharmaceuticals,Terns Inc.,,industry,0.85,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006716,Tesla Medical,Tesla Medical s.r.o.,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006717,Tetherex Pharmaceuticals,Tetherex Pharmaceuticals Corporation,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006718,TetraLogic Pharmaceuticals,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006719,Tetraphase Pharmaceuticals,"Tetraphase Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006720,The Aurum Institute,Quality Regulatory Clinical Ireland Limited,,foundation,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006721,The Austrian Society of Surgical Oncology (ACO-ASSO),,,network,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_000017,ACO-ASSO is the abbreviation of the Austrian Society of Surgical Oncology; same organisation.
ent_006722,The BONiFIN study group,,,network,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006723,The Back Research Center,,,unknown,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006724,The Central Remedial Clinic and The Children's University Hospital,,,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006725,"The Children's Hospital, Denver",,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006726,The Functional Gut Clinic,,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006727,The Heartbeat Trust,,,charity,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006728,The Mater Foundation,,,foundation,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006729,The Mentholatum Company,The Mentholatum Company Ltd,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006730,The Nordic Myeloproliferative Neoplasm Group,,,cooperative_group,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006731,The Pennine Acute Hospitals NHS Trust,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_002493,"Same trust, only leading article differs."
ent_006732,The Rockefeller University,,,academic,0.95,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006733,The SAVE trial group,,,network,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006734,The Scripps Research Institute,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006735,The Shrewsbury and Telford Hospital NHS Trust,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006736,The Stanley Medical Research Institute,,,foundation,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006737,The Swedish AML Group,,,cooperative_group,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006738,Themis Bioscience,Themis Bioscience GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006739,Thena Biotech,Thena Biotech S.r.l.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006740,Theolytics,Theolytics Limited,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006741,TheraOp,TheraOp gGmbH,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006742,Therabron Therapeutics,Therabron Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006743,Theraclone Sciences,"Theraclone Sciences, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006744,Theradex Europe,Theradex Europe Ltd.,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006745,Therakind,Therakind Limited,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006746,Theranor,THERANOR sprl,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006747,Therapix Biosciences,Therapix Biosciences Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006748,Theras,Theras Inc.,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006749,Theratechnologies,Theratechnologies Inc.,,industry,0.95,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006750,Theravectys,,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006751,Theravia,,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006752,Therini Bio,Therini Bio Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006753,Thermosome,Thermosome GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006754,Theseus Pharmaceuticals,Theseus Pharmaceuticals Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006755,Thiogenesis Therapeutics,,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006756,Thirty Respiratory Limited,Thirty Respiratory Limited,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006757,Thomas Benfield,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006758,Thomas Bergholt,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006759,Thomas John Kiernan,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006760,Thor Petersen,,,individual,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006761,Thrombotargets Europe,,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006762,Thrombotech,Thrombotech Ltd.,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006763,Tiburio Therapeutics,"Tiburio Therapeutics, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006764,Tigercat Pharma,"Tigercat Pharma, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006765,TikoMed,TikoMed AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006766,Tilburg University,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006767,Tillotts Pharma,Tillotts Pharma AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006768,Timber Pharmaceuticals,"Timber Pharmaceuticals, LLC",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006769,Timo Jahnukainen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006770,Timo Laitio,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006771,Tiohundra AB,Tiohundra AB,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006772,Tioma Therapeutics,"Tioma Therapeutics, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006773,Tisento Therapeutics,Tisento Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006774,Tiziana Life Sciences,Tiziana Life Sciences Plc,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006775,Tiziano Gherli,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006776,TolerRx,"TolerRx, Inc.",,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006777,Toleranzia,Toleranzia AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006778,Tolero Pharmaceuticals,"Tolero Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006779,TolerogenixX,TolerogenixX GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006780,Tomi Niemi,,,individual,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006781,Tommi Vimpeli,,,individual,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006782,Tools4Patient,,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006783,Topadur Pharma,Topadur Pharma Deutschland GmbH / Topadur Pharma AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006784,Topas Therapeutics,Topas Therapeutics GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006785,Topigen Pharmaceuticals,Topigen Pharmaceuticals Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006786,Torl Biotherapeutics,Torl Biotherapeutics LLC,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006787,Torrent Pharmaceuticals,Torrent Pharmaceuticals Ltd.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006788,Torsten Gordh,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006789,Toscana Life Sciences Sviluppo,,,foundation,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006790,Totus Medicines,Totus Medicines Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006791,Tourmaline Bio,Tourmaline Bio Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006792,Toxilyon,,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006793,Trafford NHS Trust,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006794,Tranquis Therapeutics,Tranquis Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006795,TransPharma Medical,,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006796,TransTech Pharma,"TransTech Pharma, LLC",,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006797,Transcend Therapeutics,Transcend Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006798,Transkaryotic Therapies,TKT Inc,,industry,0.75,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006799,Transparency in Healthcare,,,unknown,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006800,Transthera Sciences,Transthera Sciences (Nanjing) Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006801,Travere Therapeutics,Travere Therapeutics Inc.,,industry,0.95,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006802,Treeline Biosciences,Treeline Biosciences Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006803,Treeway,Treeway TW001AD B.V.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006804,Tremeau Pharmaceuticals,"Tremeau Pharmaceuticals, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006805,Trichocare Diagnostics,Trichocare Diagnostics Ltd,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006806,Trigen,,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006807,Trimed Biotech,Trimed Biotech GmbH,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006808,Trimel Biopharma,Trimel Biopharma SRL,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006809,Tripep AB,Tripep AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006810,Trishula Therapeutics,Trishula Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006811,Trius Therapeutics,"Trius Therapeutics, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006812,Triveni Bio,Triveni Bio Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006813,Trizell,Trizell Ltd,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006814,Trondheim Hudlegesenter,Trondheim Hudlegesenter AS,,industry,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006815,Tubulis,Tubulis GmbH,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006816,Tuomo Nieminen,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006817,Tuula Manner,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006818,Twi Biotechnology,Twi Biotechnology Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006819,TxCell,,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006820,Tyra Biosciences,Tyra Biosciences Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006821,U.L.S.S. 16,U.L.S.S. 16,,public_body,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006822,U.O. Ginecologia e Ostetricia,,,hospital,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006823,U.O. Tossicologia,,,unknown,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006824,UAB Froceth,UAB Froceth,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006825,UAB Venioni vaistoles,UAB Venioni vaistoles,,industry,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006826,UBHT,United Bristol Healthcare NHS Trust,,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006827,UCLouvain,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006828,UF de méthodologie en recherche clinique,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006829,UHangers,,,unknown,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006830,US WorldMeds,USWM Ct LLC,,industry,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006831,USV Private Limited,USV Private Limited,,industry,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006832,Ubix Therapeutics,Ubix Therapeutics Inc.,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006833,Ulleval University Hospital,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006834,Ulrich Tacke,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006835,Ulrik Grevstad,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006836,Ulster Community and Hospitals Trust,,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006837,Ultimovacs,Ultimovacs ASA,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006838,Umecrine Mood,Umecrine Mood AB,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006839,Unai Ortega Mera,,,individual,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006840,Unfallkrankenhaus Salzburg,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006841,Uni-Zentrum Naturheilkunde,,,academic,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006842,Unicyte,Unicyte AG,,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006843,Unidad de Cirugia Artroscopica,,,unknown,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006844,Unidad de Neuroinmunologia,,,hospital,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006845,Unigene Laboratories,"Unigene Laboratories, Inc.",,industry,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006846,Uniklinik RWTH Aachen,,,hospital,0.75,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006847,Unita Operativa di Endocrinologia e Malattie del Metabolismo,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006848,"Unitat de Recerca en Pediatria, Nutricio i Desenvolupament Huma",,,academic,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006849,Unite de Recherches Therapeutiques,,,unknown,0.4,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006850,Universidad Catolica de Murcia,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006851,Universidad Miguel Hernandez,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006852,Universidad de Granada,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006853,Universitares Herzzentrum Hamburg,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006854,Universitats-Kinderspital beider Basel,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006855,Universitatsklinik fur Chirurgie,"Sektion Chirurgische Forschung, Univ.Klinik f.Chirurgie",,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006856,Universitatsklinikum Hamburg-Eppendorf,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003322,UKE spelling variants merge; University of Hamburg = Universitat Hamburg (kept separate from hospital). Universitares Herzzentrum without city left alone due to ambiguity.
ent_006857,Universitatsklinikum Tübingen,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003333,"Entries 1,3,4 are accent/spelling variants of the Tubingen university hospital; entry 2 is the university, a separate legal entity."
ent_006858,Universite Paris Descartes,Laboratoire Psychologie Clinique et Psychopathologie,,academic,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006859,Universite de Sherbrooke,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006860,Universitetssjukhuset MAS,,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006861,University Center Hospital of Guadeloupe,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006862,University Clinic Golnik,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006863,University Clinic of Dermatology,,,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006864,University College London Hospitals Biomedical Research Centre,Joint UCLH/UCH Biomedical Research Unit,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006865,University Hospital Limerick,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006866,University Hospital Na Bulovce,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006867,University Hospital of Canary Islands,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006868,University Hospital of Heraklion,,,hospital,0.7,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006869,University Hospitals Bristol and Weston NHS Foundation Trust,,,hospital,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006870,University Medical Center,,,unknown,0.3,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006871,University of Basel Children's Hospital,,,hospital,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006872,University of Chicago,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006873,University of East Anglia,,,academic,0.95,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006874,University of Foggia,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006875,University of Hamburg,,,academic,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006876,University of Heidelberg,,,academic,0.85,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_003301,"Heidelberg university (3,11) vs its medical faculty Heidelberg (1) vs Mannheim faculty (7,10) vs university hospital (2,9) kept distinct; others unrelated."
ent_006877,University of Pecs,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006878,University of Pennsylvania,Trustees Of The University Of Pennsylvania,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006879,University of Rochester,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006880,University of Rzeszow,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006881,University of Rzeszów,,,academic,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,ent_006880,Same university; accent variant.
ent_006882,University of Sassari,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006883,University of Texas Health Science Center,,,academic,0.8,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006884,University of Trieste,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006885,University of Turin,,,academic,0.85,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006886,University of Utah,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006887,University of Zagreb School of Medicine,,,academic,0.9,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006888,Universitätsklinik für Psychiatrie,,,hospital,0.5,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006889,Universitätsklinik für Urologie und Andrologie,,,hospital,0.6,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
ent_006890,Universitätsklinikum Giessen und Marburg,Universitätsklinikum Giessen und Marburg - Standort Giessen,,hospital,0.85,model,2026-08-13T18:57:12Z,claude-sonnet-5,sponsor-mint-v2,,
