cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,n_candidates,chosen_index,entity_id,confidence,channel,reason,decided_at_utc,batch_id
1fc5a154105ad6ea1a4f16687ca58d719a0ed1ee7c311b1c288cb51c53658754,Kompetenznetz Vorhofflimmern e.V. AFNET Atrial Fibrillation NETwork,claude-sonnet-5,sponsor-assign-v1,d474082b4dc0b652d5d91502a71d7a242c6b91de9d26413879e83dd6bd77c64e,1,1,ent_000021,0.97,token_idf,"AFNET is the abbreviation for Kompetenznetz Vorhofflimmern (Atrial Fibrillation Competence Network), matching exactly the candidate name.",2026-08-13T19:02:14Z,NA
81dca14008f25813d3d35fe3e1bc709f8f939cdb91d1cffa62a30c9066686ab7,"Kooperativn lymfomov skupina, o.s.",claude-sonnet-5,sponsor-assign-v1,c69c260535562c65b9c1d12e645edbdf3b135cc419ade1301d965b3cfcf1bd0c,3,3,ent_005395,0.97,token_idf,"'Kooperativni lymfomova skupina, o.s.' directly matches candidate 3, same Czech cooperative lymphoma group name minus diacritics.",2026-08-13T19:02:17Z,NA
2ac0a50d547ccc30ac91751f201c3aefa6135779a70dcc7a64d9abb884ebdcf4,"Kooperativn lymfomov skupina, z.s.",claude-sonnet-5,sponsor-assign-v1,c69c260535562c65b9c1d12e645edbdf3b135cc419ade1301d965b3cfcf1bd0c,3,3,ent_005395,0.97,token_idf,"'Kooperativn lymfomov skupina, z.s.' is a diacritic-stripped form of 'Kooperativni Lymfomova Skupina' (Cooperative Lymphoma Group), matching candidate 3 exactly.",2026-08-13T19:02:21Z,NA
04870bc94f85554c062f1d2309a09c34db1ce9975ec486b6effbc6b0417c734f,Laboratorios Cinfa S.A.,claude-sonnet-5,sponsor-assign-v1,132c1683b4b9363c7470efd9841cda8747f5e8d9c6c1b9855c0b29bd809a497e,10,0,NA,0.95,NA,Laboratorios Cinfa S.A. is not present among the candidates listed.,2026-08-13T06:31:37Z,NA
018206629ce611d46a2ca196fdff34ae0e63712ca0d5f1bb5f45546ebba8426c,Laboratorios Farmalder S.A.,claude-sonnet-5,sponsor-assign-v1,132c1683b4b9363c7470efd9841cda8747f5e8d9c6c1b9855c0b29bd809a497e,10,6,ent_001115,0.85,token_idf,"'Laboratorios Farmalder S.A.' appears to be a misspelling of Farmalider, matching candidate 6.",2026-08-13T06:35:08Z,NA
6288ca2e7ddd4c37a1726d4dd0b0533ce66b8c09486db269470ecc30f954ee0e,Laboratorios Lesvi S.L.,claude-sonnet-5,sponsor-assign-v1,132c1683b4b9363c7470efd9841cda8747f5e8d9c6c1b9855c0b29bd809a497e,10,0,NA,0.95,NA,Laboratorios Lesvi S.L. is not listed among the candidates; none correspond to this company.,2026-08-13T06:37:34Z,NA
81a2c8e8804e6cd9d1e6b4b58be3238d679b48fc48feb48adb4804324f4a288e,Laboratorios Liconsa S.A.,claude-sonnet-5,sponsor-assign-v1,132c1683b4b9363c7470efd9841cda8747f5e8d9c6c1b9855c0b29bd809a497e,10,0,NA,0.95,NA,Laboratorios Liconsa S.A. is not present among the listed candidates.,2026-08-13T06:37:36Z,NA
7c2d52fe4403354a3e1fd277bd3503aeb0128beee770dbb9e92a4d806d89e354,Laboratorios Ojer Pharma S.L.,claude-sonnet-5,sponsor-assign-v1,132c1683b4b9363c7470efd9841cda8747f5e8d9c6c1b9855c0b29bd809a497e,10,0,NA,0.9,NA,Laboratorios Ojer Pharma S.L. is not listed among the candidates; none correspond to it.,2026-08-13T06:35:11Z,NA
8e2865082172ca6205c42cf15bac1e18087efed942a0bb542feb0357ea3ea211,Landos Biopharma Inc.,claude-sonnet-5,sponsor-assign-v1,fe22c7dfc93dc45d32f9c4ef840765100faada8d94f4478b23874dd05c01384e,10,0,NA,0.95,NA,Landos Biopharma Inc. is not listed among the candidates; none match this specific company.,2026-08-13T06:37:39Z,NA
ec8129c46cdc91b30ef30c087a7be5322f87c7d0a5bd7b1849b057bfca265f39,Lekrska fakulta Univerzity Komenskho v Bratislave,claude-sonnet-5,sponsor-assign-v1,89bd37b0e01555bfed50678f48790c309ca82c26841a6a7371a23de723a8f600,2,0,NA,0.95,NA,"The raw string refers to the Faculty of Medicine of Comenius University in Bratislava, a different institution from Charles University in Prague (candidates 1 and 2).",2026-08-13T19:02:25Z,NA
a7ed159f87b546171abcef9f1eb6088c35cefd1b2425512253b77f7da5ece221,Lilly ICOS LLC,claude-sonnet-5,sponsor-assign-v1,30902763ad5d557489500ac8f4167057a65762df7ada87d9d0e972667cbcd181,2,2,ent_001027,0.7,token_idf,"Lilly ICOS LLC is a joint venture subsidiary fully owned and operated by Eli Lilly, closely tied to Lilly rather than Dermira.",2026-08-13T06:37:43Z,NA
e22b8ae8fb1657b37992394294929f75f48e328632b77518083e66d6f91e64b6,Linkopings Universitet,claude-sonnet-5,sponsor-assign-v1,ab7cd854059e3f9641e7d33fdaaecbb1bcc9defae28a10b836b11965e6ec49ae,10,0,NA,0.95,NA,Linkoping University (Linkopings Universitet) is not listed among the candidates.,2026-08-13T06:32:40Z,NA
f1170fda54405a096ecffa61241e782cc7c44513ea65d414b821970efc3552dc,Lkask fakulta Univerzity Karlovy v Hradci Krlov,claude-sonnet-5,sponsor-assign-v1,6774339387fffb951ed94453df6d89e3206183cd85c029e6c753b6f097e6fb01,5,1,ent_003346,0.85,token_idf,"The raw string is the Czech name for the Medical Faculty of Charles University in Hradec Kralove, matching candidate 1 (and equivalent to 3's English translation).",2026-08-13T19:02:29Z,NA
4bc1f322e8a700e5227ed15858960ef26f945a9ad0d7f37e0ac0fac3583821f1,Loxo Oncology Inc.,claude-sonnet-5,sponsor-assign-v1,96adb7de4d23d44329f584dc2e30b743a9fbd7d9c45cf95b35f051e67ee69bb1,10,0,NA,0.95,NA,Loxo Oncology Inc. is not represented among the candidates.,2026-08-13T06:32:21Z,NA
0b701b6d37ffd73344e8b654826c97b73e9d125bc63cd97dd99aab2c66a518cf,Lung Rx,claude-sonnet-5,sponsor-assign-v1,e5d27749b1d8e8bbed03c3d58d0725c7a2bce23ab643915a1c4d65e3bb1cd422,10,0,NA,0.7,NA,Lung Rx (United Therapeutics subsidiary) is not listed among the candidates; no clear match exists.,2026-08-13T19:02:34Z,NA
03562765e1260dec854250fba9cb53f8658877d57f8a415f47367664fa63377a,Lung Rx Inc,claude-sonnet-5,sponsor-assign-v1,e5d27749b1d8e8bbed03c3d58d0725c7a2bce23ab643915a1c4d65e3bb1cd422,10,0,NA,0.7,NA,"Lung Rx Inc is a specific pharmaceutical company (subsidiary of United Therapeutics), not matching any listed organisation.",2026-08-13T19:02:40Z,NA
c6c408830ee2f50aa1bec7db6264e04969e132bc9664094aa2a878b74137d19f,Lytix Biopharma AS,claude-sonnet-5,sponsor-assign-v1,fe22c7dfc93dc45d32f9c4ef840765100faada8d94f4478b23874dd05c01384e,10,0,NA,0.97,NA,Lytix Biopharma AS is a distinct Norwegian company not listed among the candidates.,2026-08-13T06:35:14Z,NA
5ad0522e5f09e2d3d50add6e1529f79c7bae823b3580aff8233470daf456c80b,"MS Centrum, Department of Neurology, Sshlgrenska University Hospital",claude-sonnet-5,sponsor-assign-v1,9d61602fe0df2eaeda41ea78c93446dde71ee272ed861c11f00ef0726c93ad96,10,0,NA,0.9,NA,Sahlgrenska University Hospital is not listed among candidates.,2026-08-13T19:02:43Z,NA
df0e8b6aacab786f8558552fddcbaed50a30756af9476e924402e572eea99cc3,Mara Isabel Lpez Glvez-Instituto Universitario de Oftalmobiologa Aplicada-Universidad Valladolid,claude-sonnet-5,sponsor-assign-v1,062201eb2f7863ad0313d2db85780e420a91a909383f3f858b9fe056ab440ab4,3,1,ent_001778,0.65,token_idf,"The raw string names a person affiliated with IOBA (Instituto Universitario de Oftalmobiología Aplicada), which matches candidate 1 directly, despite also mentioning Universidad de Valladolid as parent university.",2026-08-13T19:02:47Z,NA
03bbe1aa96b37d192fd8b9270840a76c5a297c1648771f8428b8ba2f016bce5c,Medicago RD Inc.,claude-sonnet-5,sponsor-assign-v1,735cb0cc4a381d97701a43df8e2c6a0e7a267506f2e071c46a795ed832b244b6,10,0,NA,0.95,NA,Medicago R&D Inc. is not among the candidates; none correspond to this biotech company.,2026-08-13T06:37:46Z,NA
10a83dae0745e7b3698903454617615764c370376bc5ddc88439a32e72bedc6a,"Medizinische Universitt Graz, Universittsklinik fr Dermatologie",claude-sonnet-5,sponsor-assign-v1,003a08b31c29365a7c1c04cc8151a044364bb5ea20399eb34e8fdc364d60e554,9,1,ent_002157,0.9,token_idf,Department of Dermatology matches parent Medizinische Universität Graz.,2026-08-13T19:02:51Z,NA
d6014ab4edc3fc9f09cae9f765f7c2c3cde276efdf15b5d87ee83dba1ba397aa,"Medizinische Universitt Graz, Universittsklinik fr Dermatologie und Venerologie",claude-sonnet-5,sponsor-assign-v1,6221e0c1aeb9fc536083601c79c36c4a4be5b94c7f9531b6a5014a264f6dbe2a,9,4,ent_002157,0.9,token_idf,"The string explicitly names Medizinische Universität Graz, with the department being a subunit.",2026-08-13T19:02:53Z,NA
9b701960bae1d4dc23e301ee1f491cae7b5c325580f43cb34ef299a888a2fd78,"Medizinische Universitt Wien, Univ.-Klinik fr Spezielle Ansthesie und Schmerztherapie",claude-sonnet-5,sponsor-assign-v1,1d7fef4fc2ecdd101b1a95a2360434b0f1fe44d6b1343303e8b4ab897836e6b4,10,1,ent_002159,0.95,token_idf,Department of Medizinische Universität Wien matches parent institution.,2026-08-13T19:02:56Z,NA
61912aa13f4e2ec1ef345657bcc073b1786d5a36bfcac909bb3375541121f685,"Medizinische Universitt Wien, Univ.Klinik fr Dermatologie, Abteilung fr Immundermatologie",claude-sonnet-5,sponsor-assign-v1,d56201fc190446d540c99a26704ad3d227b1e7083748bced5ba710bcfe7de62d,10,1,ent_002159,0.95,token_idf,Department of Dermatology matches parent institution Medizinische Universität Wien.,2026-08-13T19:02:59Z,NA
00604488d2ec7ce730ca184d945272a550b85927e0aa35213d5f81f113331390,"Medizinische Universitt Wien, Univ.Klinik fuer Dermatologie",claude-sonnet-5,sponsor-assign-v1,4aebc8468f85a2a8568b57679a0032007967cdb52adcee4bb8503842aa4d0aa3,10,1,ent_002159,0.9,token_idf,Department of Dermatology at Medizinische Universität Wien matches its parent institution.,2026-08-13T19:03:01Z,NA
713883237fa9ba4afb732b4f18ef01c8fc46afbe27a17c4392df11bf81687af1,"Medizinische Universitt Wien, Universittsklinik fr Ansthesie, Allgemeine Intesnivmedizin und Schmerztherapie",claude-sonnet-5,sponsor-assign-v1,986d52762c9093b17ebb931cf24a5555a2ee055101854dcdf2ab48935949d284,7,1,ent_002159,0.97,token_idf,Department of anaesthesiology at Medizinische Universität Wien matches its parent institution.,2026-08-13T19:03:03Z,NA
9d26a7d342c24b7c03e90965205eb0088d2b23efde07c01febf35be0f60233a7,"Medizinische Universitt Wien, Universittsklinik fr dermatologie",claude-sonnet-5,sponsor-assign-v1,3f96f8b5b64f2d392daf0243f01c547efc545db91898a62329529a3006a72b4a,10,1,ent_002159,0.95,token_idf,"Universitätsklinik für Dermatologie is a department of Medizinische Universität Wien, which matches candidate 1 directly.",2026-08-13T19:03:07Z,NA
f46d4cd86aaf67ffabc6ebfa5e6664c0ddc18f8aca0b5b5ce2110aee27ed2e92,"Medizinische Universitt Wien,Univ.Klinik f.Ansthesie,Allgemeine Intensivmedizin u.Schmerztherapie",claude-sonnet-5,sponsor-assign-v1,8c6856a60913a0cfe33a6bc7a6ad8f77b9fb324c0f89ab09704dba28b2168341,8,1,ent_002159,0.95,token_idf,Department of Anaesthesia at Medizinische Universität Wien matches its parent institution.,2026-08-13T19:03:09Z,NA
458f4763100c4873af4c3b3bcd161b0f126521cc26f937e34aa6ade6f579b8eb,"Medizinsche Universitt Wien, Univ.Klinik f. Ansthesie u. Allgem. Intensivmedizin",claude-sonnet-5,sponsor-assign-v1,642151d153d1eb476ec455d3adda7d476f8c4b7e3be881a7f6439569206a4ba3,7,1,ent_002159,0.9,token_idf,Department of Anaesthesia matches parent institution Medizinische Universität Wien,2026-08-13T19:03:13Z,NA
5087991568d08f8751ca7b33c03e0451e8d6e3f49e30b18d27adea94e742b5b0,"Medizinsche Universitt Wien, Universittsklinik fr Ansthesie, Allgemeine Intensivmedizin und Schmerztherapie",claude-sonnet-5,sponsor-assign-v1,f1b12ebf88491c6b9ad985ee43ba7cf602339a7fe7264b9755e8acf4c81ed3af,7,1,ent_002159,0.97,token_idf,Department of Anaesthesia at Medizinische Universität Wien matches its parent institution.,2026-08-13T19:03:16Z,NA
993f8e8c10a69aa3f174ae82ad7525d3e29bc811d852d9c13362de1fe43777eb,MeiraGTX UK II Ltd,claude-sonnet-5,sponsor-assign-v1,72b63fb26c61480367e5bdf68c289cc0a6c27dab2fd54d56469b33b1ebf8a973,10,0,NA,0.97,NA,MeiraGTX UK II Ltd is a biotech subsidiary not present in the candidate list.,2026-08-13T19:03:19Z,NA
8ba6fdf485f2c88994ad1d7f70d1fa093291b4784eb688b93e6d275d8b4d702a,MeiraGTx UK II Limited,claude-sonnet-5,sponsor-assign-v1,72b63fb26c61480367e5bdf68c289cc0a6c27dab2fd54d56469b33b1ebf8a973,10,0,NA,0.97,NA,"MeiraGTx UK II Limited is a gene therapy company, not listed among the candidates.",2026-08-13T06:35:43Z,NA
882802cc51d64c95a0d6ae8bd5f698bd33d70d4d5d5e51b83c961f91c1d93043,MeiraGTx UK II Ltd,claude-sonnet-5,sponsor-assign-v1,72b63fb26c61480367e5bdf68c289cc0a6c27dab2fd54d56469b33b1ebf8a973,10,0,NA,0.98,NA,"MeiraGTx UK II Ltd is a biotech subsidiary not present in the candidate list, which contains unrelated hospitals and universities.",2026-08-13T06:39:42Z,NA
ec1fbc3d2dd0f85281692b806819e7f0720f7cc2f045e433608a41083ec54c4f,MeiraGTx UK Ltd,claude-sonnet-5,sponsor-assign-v1,f71d9fb4ec5cbec9e4d1e85c1730a085436c748ace5445a36385a39fdd5ac20e,10,0,NA,0.97,NA,MeiraGTx UK Ltd is not listed among the candidates.,2026-08-13T19:03:22Z,NA
84aa09015625eecb7e7fdd5fec361dae538d658ee79bea3390af4f5ce65f25dd,Merck Lipha Sant,claude-sonnet-5,sponsor-assign-v1,8d62c3796dfa5384551c251c9f2d7e04c198a84f8a71dcde92b5aa521e092775,10,8,ent_002177,0.5,token_idf,"Merck Lipha Sante was a French subsidiary later integrated into Merck Serono, part of Merck KGaA group.",2026-08-13T19:03:26Z,NA
9b98e7ceba375c6afbf55c10b7aad6b67e4b4753304490384bad4bb638f7bdf4,Merck Lipha Sant SAS,claude-sonnet-5,sponsor-assign-v1,8d62c3796dfa5384551c251c9f2d7e04c198a84f8a71dcde92b5aa521e092775,10,0,NA,0.55,NA,"Merck Lipha Sante SAS is a specific French subsidiary of Merck KGaA (formerly Lipha), but no exact matching entity is listed; none of the candidates precisely correspond to this subsidiary, so it's safer to return 0.",2026-08-13T19:03:31Z,NA
c4dbaa2f97e15ca365d370762c815fd094b30b50a6f165c129944e9d3b5c8baa,Merck Selbstmedikation GmbH,claude-sonnet-5,sponsor-assign-v1,8d62c3796dfa5384551c251c9f2d7e04c198a84f8a71dcde92b5aa521e092775,10,0,NA,0.6,NA,Merck Selbstmedikation GmbH is a specific consumer healthcare subsidiary of Merck KGaA with no matching entry in the list; not identical to Merck KGaA itself.,2026-08-13T06:37:51Z,NA
ad4487be8bff14813b5225c6bca02be3fed348913f0a19ffb2905627b7e09654,Merete Hdersdal,claude-sonnet-5,sponsor-assign-v1,64038061f1f2295afb5e370a240346318643062bf49a9e46082e81b01785fb4b,1,0,NA,0.9,NA,"The raw string appears to be a person's name (Merete Hædersdal), not an institution, so no match should be made.",2026-08-13T06:37:53Z,NA
7c77c3c9fccb5828b246f5423b7952795fbb38687870037c5df25c044590a109,"Miguel Cervero Jimnez, servicio de Medicina Interna, Hospital Universitario Severo Ochoa",claude-sonnet-5,sponsor-assign-v1,a64632538ae4f4acdb8741a71b8505c66cda6a0a0e27f2def6c20a153c1438d3,8,0,NA,0.95,NA,"The raw string refers to Hospital Universitario Severo Ochoa, which is not among the candidates; option 2 is just the person's name.",2026-08-13T19:03:34Z,NA
44973354679dc633317628c8b4fe7fee687afe7ff594ce9105799727e63b1958,MoonLake Immunotherapeutics AG,claude-sonnet-5,sponsor-assign-v1,1e2d2a639dd9aadd5aabe4430c3604b75200de65888457292bf2e76de89ccf41,1,0,NA,0.97,NA,MoonLake Immunotherapeutics AG is unrelated to Heidelberg ImmunoTherapeutics; no match in list.,2026-08-13T06:31:46Z,NA
9c01f09b0dce6e0043e9e40725ecd4558842fa33020591596f1be38208e60bd2,Movetis NV,claude-sonnet-5,sponsor-assign-v1,dc41084a378ae0c41a759950c728d4378545b3f8145c121fa05104be5900a898,1,0,NA,0.9,NA,"Movetis NV is a separate Belgian pharmaceutical company, not Shire; no matching entry provided.",2026-08-13T06:37:56Z,NA
aca012929a33a2e9e2819d8ab68442fffa0eefc2779a91d5ed6d6fb5c99b35da,NAVARRABIOMED - FUNDACIN MIGUEL SERVET,claude-sonnet-5,sponsor-assign-v1,2e27b846188641df7f421d74939e398f1d9c72367db2d5ec086bd5c74a48d876,3,0,NA,0.95,NA,"Navarrabiomed - Fundación Miguel Servet is a distinct research foundation in Navarra, not represented among the candidates.",2026-08-13T06:35:46Z,NA
30025506bc770f0af0667284565bbd7a16f68538e18d7edd9dfdf2fe77544db7,NAVARRABIOMED - FUNDACIN MIGUEL SERVET,claude-sonnet-5,sponsor-assign-v1,1ab7622c0c3ff0298a1784f09f466b5e478339d371ddc98dc4979cabc0f1a626,10,0,NA,0.97,NA,"Navarrabiomed - Fundación Miguel Servet is a research foundation in Navarra, not present among candidates, which are hospitals or individuals.",2026-08-13T18:57:51Z,NA
3f5de95f19c757a2b03e85fdeb840444a4c32eb71503a906eb8eaca5f0cd80eb,NAVARRBIOMED-FUNDACION MIGUEL SERVET,claude-sonnet-5,sponsor-assign-v1,2e27b846188641df7f421d74939e398f1d9c72367db2d5ec086bd5c74a48d876,3,0,NA,0.95,NA,"Navarrabiomed-Fundación Miguel Servet is a research foundation in Navarre, unrelated to the candidates listed.",2026-08-13T06:39:45Z,NA
f00ba0388c06133850ac53cbc55d06803e71281e368ec055bb022c2d4e7b1fdf,NAVARRBIOMED-FUNDACION MIGUEL SERVET,claude-sonnet-5,sponsor-assign-v1,1ab7622c0c3ff0298a1784f09f466b5e478339d371ddc98dc4979cabc0f1a626,10,0,NA,0.95,NA,"Navarrabiomed-Fundación Miguel Servet is a research foundation in Navarra, not matching any candidate which are mostly personal names or unrelated hospitals.",2026-08-13T18:58:10Z,NA
5e4218c6fbf7d2ca3e1781866359956e1fc74bd0d452eb7717329a2193f08c33,NOVARTIS FARMACUTICA S.A,claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.95,exact,Novartis Farmacéutica S.A. is the Spanish subsidiary of Novartis.,2026-08-13T19:03:38Z,NA
14fca0df5174d760ce5d84dacefec531897a4eef95f9d91697749b32e5ade17b,"NOVARTIS FARMACUTICA, S.A",claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,exact,"Novartis Farmacéutica S.A. is the Spanish subsidiary of Novartis, matching the parent entry.",2026-08-13T19:03:41Z,NA
239248ce519fa1569500f32be37bb5bd076c129a56756677388cf0f224ee0634,Narodowy Instytut Geriatrii Reumatologii I Rehabilitacji Im Prof. Dr Hab. Med. Eleonory Reicher,claude-sonnet-5,sponsor-assign-v1,5f3ca8555044c4f35b1b91307735f6095209975642ee6cfc5e14f35bf91bb414,10,0,NA,0.95,NA,"None of the candidates is the National Institute of Geriatrics, Rheumatology and Rehabilitation named after Prof. Eleonora Reicher; no matching entry exists.",2026-08-13T06:33:45Z,NA
c7f177fe3f73c44c0bc0748242f2318f4e28d2b8e9c2500135dd371ffe034019,Noorik Biopharmaceuticals AG,claude-sonnet-5,sponsor-assign-v1,453c854b867a485a91af23d4c6cc874d65b7a34800202fce5ad41369ba54241b,10,0,NA,0.9,NA,Noorik Biopharmaceuticals AG is not represented in the candidate list; none match.,2026-08-13T06:37:58Z,NA
afc3ae674e7eef8e58f2d866d38d8b2f29710df068934a1cb3b7b9321b2dc6e4,Nordsjaellands Hospital,claude-sonnet-5,sponsor-assign-v1,1a1acfd40cc40e0d429103ee46c2e63843e19d9761486648b2bf44a1d2017015,1,1,ent_002330,0.98,exact,Nordsjaellands Hospital is simply the ASCII-transliterated spelling of Nordsjællands Hospital.,2026-08-13T06:33:48Z,NA
a4d4b8a7819124556d4905e635828ed435b45cb5ca55d05e5950f0d032534710,Novartis Farmacutica,claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,token_idf,"'Novartis Farmaceutica' is simply Novartis's local subsidiary naming, matching the parent Novartis entity.",2026-08-13T19:03:45Z,NA
04a97cc258ce73fd7cadb057e93fb2d5ce36741ed0ae2d32d5205d345c8ebafa,"Novartis Farmacutica , S.A.",claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,exact,"Novartis Farmaceutica S.A. is the Spanish subsidiary of Novartis, matching the parent entry listed.",2026-08-13T19:03:48Z,NA
403792f6cb479172f4cd5cf04f78a3ad7cddcf3455bda772fb250bc1275462fd,Novartis Farmacutica S. A,claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,exact,"Novartis Farmacéutica S.A. is the Spanish subsidiary of Novartis, matching the parent entry.",2026-08-13T19:03:53Z,NA
719dad8ff415de3de930d72ecd48d07e8cda4fd96f0816fe8e3255a4d5b5ba9e,Novartis Farmacutica S. A.,claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,exact,"Novartis Farmaceutica S.A. is the Spanish subsidiary of Novartis, best matched to parent Novartis entry.",2026-08-13T19:03:57Z,NA
4596d5156cfc99b4d6bdd8b8168cded8970d0716ede9114301f4c85c7b51f243,Novartis Farmacutica SA,claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,token_idf,Novartis Farmacéutica SA is the Spanish subsidiary of Novartis.,2026-08-13T19:04:00Z,NA
b106f344c8e752800b0cbd29db4c47f04fce9cb0a4b701a1eecd847b5a2b4d55,"Novartis Farmacutica, S.A,",claude-sonnet-5,sponsor-assign-v1,8db1857e3c03607797ed6dd8d0bda4bcc428de23005e7a1a7f397c896219fa26,7,1,ent_002355,0.9,exact,"Novartis Farmaceutica, S.A. is the Spanish subsidiary of Novartis.",2026-08-13T19:04:03Z,NA
34ab848a48e70e75eb62cf3fc180a3ca2db5deb8b5d3c058f013a08471efe892,OSE Immunotherapeutics,claude-sonnet-5,sponsor-assign-v1,1e2d2a639dd9aadd5aabe4430c3604b75200de65888457292bf2e76de89ccf41,1,0,NA,0.97,NA,"OSE Immunotherapeutics is a distinct French biotech company, unrelated to Heidelberg ImmunoTherapeutics.",2026-08-13T06:33:51Z,NA
947e300c4d5cb8265bb78785002ae871aca5927b080783943483cf86cae67dff,Ostfold Hospital Trust,claude-sonnet-5,sponsor-assign-v1,9d2e49a2b07bbb4e7c17142c6a7d707b369038871af35458413a5e88b00f007e,2,2,ent_002949,0.97,token_idf,Ostfold Hospital Trust is the English name for Sykehuset Østfold.,2026-08-13T06:38:01Z,NA
d9231e4e1ebb266af80c39d936c3496a8d2f017628c0c560f86f6afa88fedd61,"Otsuka Maryland Research Institute, Inc.",claude-sonnet-5,sponsor-assign-v1,0c9c08d29795c0473daa4adfb152b3856c846647b0d858d2af97d40365988074,1,1,ent_002437,0.75,token_idf,Otsuka Maryland Research Institute is a US subsidiary/research arm of Otsuka; matches the parent Otsuka entry.,2026-08-13T06:38:03Z,NA
1f8fcb6c78caf8ff85957bb4fa724c2c228c7766348aedd384fad74948922c8a,PCI Biotech AS,claude-sonnet-5,sponsor-assign-v1,551c370150dcc16df8a620137bc8ea6be4360011474766880a88965f0be06b65,10,0,NA,0.9,NA,PCI Biotech AS is a Norwegian company not present in the candidate list; none of the listed organisations match it.,2026-08-13T06:38:07Z,NA
29bae02feae8dbb07779cb0e133571b62a5a5f7c656107f4aa24860cf4f489c6,Parque Cientfico de la Universidad de Valladolid,claude-sonnet-5,sponsor-assign-v1,4c2a0a24f015af48b9656d586d0498239b595d5b12f0c6f2066c73f9bb239f2a,10,1,ent_003118,0.6,token_idf,"Parque Científico de la Universidad de Valladolid is a science park affiliated with/part of the University of Valladolid, matching entry 1.",2026-08-13T19:04:07Z,NA
155af0e8fb9d127680f9e4b357ff7257f40f3c7e97625269e0910dcf0f5f17fc,Polish Myeloma Consortium,claude-sonnet-5,sponsor-assign-v1,a9aaea37c29b65aebb91b016b948d732fced4a1e2ec477ef56508c2e2414a23e,10,0,NA,0.9,NA,No matching Polish Myeloma Consortium entity in the list.,2026-08-13T06:35:18Z,NA
946d0b7420f45cd2ab501394377e13642efc7c20c75e78ea7676c62c943c6869,Praxis Pharmaceutical S.A.,claude-sonnet-5,sponsor-assign-v1,6abe5504f7f0ed430d17673ae49c2cda166d590dabe7dae4296a897c83e8c78e,2,0,NA,0.9,NA,"Praxis Pharmaceutical S.A. is a pharmaceutical company, not matching either candidate, which appear to be personal medical practices.",2026-08-13T19:04:11Z,NA
4197f076bb24a1f568e194bb81d969b6dfa71bb893315280170a040202f51d54,Praxis Precision Medicines Inc.,claude-sonnet-5,sponsor-assign-v1,496fab25b215752743bdd1d460e0c030176752e4d4b87434bed735d0d62a367f,10,0,NA,0.95,NA,Praxis Precision Medicines is not listed among the candidates; none match.,2026-08-13T06:32:07Z,NA
eb5f8dcf1ccb031e2019a1383024229405a350c7adbba8efcd1c1fca178a2582,Praxis Precision Medicines Inc.,claude-sonnet-5,sponsor-assign-v1,c394b7eacce7a0e04d817da2a8fb93681418e95a4eb9985dc5a4d14ae13c6c3f,10,0,NA,0.9,NA,Praxis Precision Medicines Inc. is a distinct US biopharma company not present in the candidate list.,2026-08-13T18:57:23Z,NA
08b481b8697a129992badddb296dde22dbbb1882173ca20cf88c38d49cda7643,"Privatrztliche urologische Partnerschaft GbR, EuromedClinic",claude-sonnet-5,sponsor-assign-v1,dbec10d79d49c705ba56478a8ebb6a548e71ecea82b006fd51390bfb89208712,4,0,NA,0.9,NA,None of the candidates correspond to this private urology practice at EuromedClinic.,2026-08-13T19:04:14Z,NA
07ada690e493856a37c3ede3260461f9dbc4cede213c2e26808dabdf21fe1bcc,Psykiatrisk Center Kobenhavn,claude-sonnet-5,sponsor-assign-v1,e55b1e7f901c8fad9a480c4b4d1c8e2daeb7456724af6c0e300580d293887d32,1,0,NA,0.95,NA,Psykiatrisk Center Kobenhavn is a different psychiatric center from Psykiatrisk Center Gentofte; not the same organisation.,2026-08-13T06:35:49Z,NA
5c321e10f0f6ee85ed918e646c2b6ad46d39d38cbab95f1a2e6ffc4451d603cd,Psykiatrisk Center Kobenhavn,claude-sonnet-5,sponsor-assign-v1,a26b68743c55a3c9ebc6ecbfecf96c2b9b78231fa0c98e0a8d9cb29de408e16a,2,0,NA,0.95,NA,"Psykiatrisk Center Kobenhavn is a distinct psychiatric center, not the same as Gentofte or Ballerup centers.",2026-08-13T18:57:53Z,NA
