cache_key,block_id,model_id,prompt_version,cluster_no,canonical,legal_entity,parent,entity_type,raw_sponsor,confidence,reason,decided_at_utc,batch_id
4d9aae902ef7aab38776814936454c98f31672b9ab502315a7ae7c215b075408,blk_04730,claude-sonnet-5,sponsor-mint-v2,1,John L. Berk,NA,NA,individual,John L. Berk,0.9,"Named individual, not an organisation.",2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
5f89ac5834a0fcea6eeca59df99c1c4f350114729480e2377d1eef992dc76b9c,blk_04731,claude-sonnet-5,sponsor-mint-v2,1,John Pernow,NA,NA,individual,John Pernow,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
bf44e249d2291cbf731c26ec7c1ed9c0d729a5a1cdf4aa5771760a3e08f31812,blk_04732,claude-sonnet-5,sponsor-mint-v2,1,John Vissing,NA,NA,individual,John Vissing,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
f3d3d71a640c4c0b72282ec0395018051f2fa916892c52197bf3c1a97ea97381,blk_04733,claude-sonnet-5,sponsor-mint-v2,1,University College London Hospitals Biomedical Research Centre,Joint UCLH/UCH Biomedical Research Unit,NA,hospital,Joint UCLH/UCH Biomedical Research Unit,0.6,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
40999018d0c7e686bfcfab7860ac7c46de4752cf58311928240bc9df00b9bec9,blk_04734,claude-sonnet-5,sponsor-mint-v2,1,Jon Perez Barcena,NA,NA,individual,Jon Perez Barcena,0.9,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
f35a8f6ef41f04c3777ea1eb50733136746e0d301cad3bcff17f6280cb543868,blk_04735,claude-sonnet-5,sponsor-mint-v2,1,Jorge Alonso Zafra,NA,NA,individual,Jorge Alonso Zafra,0.9,NA,2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
fa76d432bef962fa6dda5eebc2b124161595ca22308a7bd1fccd687119229c9e,blk_04736,claude-sonnet-5,sponsor-mint-v2,1,Jorge Matias-Guiu Guia,NA,NA,individual,Jorge Matias-Guiu Guia,0.9,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
962f89c52cec92bba08be33410092b4adbf30c05502f3702465d03b8676a00a5,blk_04737,claude-sonnet-5,sponsor-mint-v2,1,Jose Alberto San Roman Calvar,NA,NA,individual,Jos Alberto San Romn Calvar,0.7,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
17ce71e315ec7390882c44d94a05558fa75a047d2a7ce43a8b240d67f39ee936,blk_04738,claude-sonnet-5,sponsor-mint-v2,1,Jos Castillo Sanchez,NA,NA,individual,Jos Castillo Sanchez,0.6,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
478b1ac79f1162a09e7a7649f42444f114bf8695a1a918ea9c92dafc69c91aee,blk_04739,claude-sonnet-5,sponsor-mint-v2,1,Jose Esteban Castelao Fernandez,NA,NA,individual,Jos Esteban Castelao Fernndez,0.7,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
b08b842d8f0f66b23fc344492357cd8c0dd9a3f233d6bf51225c98723db0a730,blk_04740,claude-sonnet-5,sponsor-mint-v2,1,Hospital Clínico San Cecilio,NA,NA,hospital,Jos Hernndez-Quero. Hospital Clnico San Cecilio,0.8,Person affiliated with hospital; institution is the organisation.,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
f59f5dc9e846d2e520961bfe68bfce2bca8be7caea966b1d33f81d64983321d4,blk_04741,claude-sonnet-5,sponsor-mint-v2,1,Jos Luo Fernandez,NA,NA,individual,Jos Luo Fernandez,0.6,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
727c495345d958e2d60abed0e32d2e77f9cb6351b3321d5294b4770037fdc350,blk_04742,claude-sonnet-5,sponsor-mint-v2,1,Jose Luis Diez Martin,NA,NA,individual,Jos Lus Dez Martn,0.6,"Appears to be a person's name with deleted accented characters, no institution mentioned.",2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
69ba1d68e62946bf7acbc9f71f17ca734016ffb3dfedd42555fdc392ee1067e9,blk_04743,claude-sonnet-5,sponsor-mint-v2,1,Jose Miguel Cisneros Herreros,NA,NA,individual,Jos Miguel Cisneros Herreros,0.6,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
8f9117723f747ea16dd2d2029f1f59cf60b23773d18cffda4f6c4445972049e4,blk_04744,claude-sonnet-5,sponsor-mint-v2,1,Jos Such Ronda,NA,NA,individual,Jos Such Ronda,0.7,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
ef923440588a5fd54aba61c4d4931e7ec76f89650591d287215c427090dfdb4b,blk_04745,claude-sonnet-5,sponsor-mint-v2,1,Jose Alberola-Rubio,NA,NA,individual,Jose Alberola-Rubio,0.7,NA,2026-08-13T18:54:41Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
b705241ae7fd9e5c47d6f4ee8b599cc1b3940d3f4a24ede79fcb924040f237ec,blk_04746,claude-sonnet-5,sponsor-mint-v2,1,Jose Carlos Flores Gonzalez,NA,NA,individual,Jose Carlos Flores Gonzlez,0.7,"Single person name, no institution mentioned.",2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
f1f4f7baa1aa6c58934a2f6d9e7338ad0ec6712a037372eb25214176bcfef644,blk_04747,claude-sonnet-5,sponsor-mint-v2,1,Jose Ignacio Martin Gomez,NA,NA,individual,Jose Ignacio Martin Gomez,0.8,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
72ddcb212aa1d53d1886567030d89ad6022e3ade2333468852fa257e11cc6327,blk_04748,claude-sonnet-5,sponsor-mint-v2,1,Hospital Clinic de Barcelona,NA,NA,hospital,Jose M Gatell - Hospital Clinic de Barcelona,0.8,Person plus institution; institution is the organisation.,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
d1ad9f604408017f473f8f2b4666f1c6f9dfb4494a58548564afc1f1762b7c96,blk_04749,claude-sonnet-5,sponsor-mint-v2,1,Joseba Andoni Santamaría Zuazua,NA,NA,individual,Joseba Andoni Santamara Zuazua,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
782f3b406972bb1c93a389c74d6b8d0ce938fbe4c4fa66dc07c518dab199af26,blk_04750,claude-sonnet-5,sponsor-mint-v2,1,Josep Llop Talaveron,NA,NA,individual,Josep Llop Talaveron,0.9,NA,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
f1f7eecf5b37e92d248c0debf248a4c5418bf162ec165e2ef109c6e904354903,blk_04751,claude-sonnet-5,sponsor-mint-v2,1,Josep M Cruzado,NA,NA,individual,Josep M Cruzado,0.6,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
8e10f6a69d21ae05dae3617cec024e36a1df75cbec3daa94950996080dc52a64,blk_04752,claude-sonnet-5,sponsor-mint-v2,1,Joslin Diabetes Center,NA,NA,academic,Joslin Diabetes Center,0.9,NA,2026-08-13T18:54:36Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
9f52dd2e1cde1fdb3cadadff83343f71b78d6b16c25cbda367e5cc6154d3ebbc,blk_04753,claude-sonnet-5,sponsor-mint-v2,1,Jounce Therapeutics,"Jounce Therapeutics, Inc.",NA,industry,"Jounce Therapeutics, Inc.",0.95,NA,2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
611af3611aff41dbb9a72f2350eae7e6174203b7c5728cfdc348a64082a1b241,blk_04754,claude-sonnet-5,sponsor-mint-v2,1,Jürgen Agnholt,NA,NA,individual,Jrgen Agnholt,0.6,NA,2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
eb60da73585894b13f91f00db6abf32b292a328260162b4db7dd321b87817327,blk_04755,claude-sonnet-5,sponsor-mint-v2,1,Jurgen Jeppesen,NA,NA,individual,Jrgen Jeppesen,0.6,Single string appears to be a personal name,2026-08-13T18:54:36Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
34f9c9890a80d243e59ddd903cdb5e9bbb04cea3f85c1134ee6008bfbcb35d4c,blk_04756,claude-sonnet-5,sponsor-mint-v2,1,Juan Blanco Carrion,NA,NA,individual,Juan Blanco Carrion,0.9,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
edf00afec407b1eef2eadc610e27b358e57e70c040f507d5db7fa85bc9f0d3ff,blk_04757,claude-sonnet-5,sponsor-mint-v2,1,Juan Cordoba,NA,NA,individual,Juan Cordoba,0.7,"Appears to be a person's name, not an institution.",2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
5cbb51b73183a1d456a06b6b653934afcd40a50bbece443c06f010ccd3a27427,blk_04758,claude-sonnet-5,sponsor-mint-v2,1,Juan Cordoba,NA,NA,individual,Juan Crdoba,0.6,"Appears to be a personal name, not an organisation.",2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
7e855d2a4292ea0372853c1ddf57dfbbea05dc9a00ec2549a43f1846a27d904e,blk_04759,claude-sonnet-5,sponsor-mint-v2,1,Juan Gonzalez Garcia,NA,NA,individual,Juan Gonzalez Garca,0.6,"Single personal name, no institution given",2026-08-13T18:54:36Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
e3d02bd26f63d23b399bbf07b62af33b699efd84dbca379bbc24c5bca99c6455,blk_04760,claude-sonnet-5,sponsor-mint-v2,1,Juan Luis Bonilla Palomas,NA,NA,individual,Juan Luis Bonilla Palomas,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
b849b80caf60b5f0181dc2439723a2b3a06b90ac8d4c6692e3666a4f891ab362,blk_04761,claude-sonnet-5,sponsor-mint-v2,1,Juan Pasquau Liao,NA,NA,individual,Juan Pasquau Liao,0.9,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
24e1c9b9b7395ae7cda690bfaaf3cbe35d3bffb485026222e44251e072b7acfa,blk_04762,claude-sonnet-5,sponsor-mint-v2,1,Juan Pedro Barret Nerin,NA,NA,individual,Juan Pedro Barret Nern,0.8,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
89bdc49d78e37cb16e5b8b38557f755e2674617b88fac930e4d3855b4178c837,blk_04763,claude-sonnet-5,sponsor-mint-v2,1,Juha Holopainen,NA,NA,individual,Juha Holopainen,0.9,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
dd0610a4f765e98cb4c44d2b476ff7ac0edeaa4f06625d1c16292ed1933bb1ff,blk_04764,claude-sonnet-5,sponsor-mint-v2,1,Juha Rinne / PET Centre,NA,NA,individual,Juha Rinne / PET Centre,0.6,Named individual associated with a PET Centre; insufficient info to identify a distinct parent institution.,2026-08-13T18:54:41Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
ae006c2d2408c190cf4650c0d6f66089b08f91369fffb127414a301b3159db77,blk_04765,claude-sonnet-5,sponsor-mint-v2,1,Juhani Ruutiainen,NA,NA,individual,Juhani Ruutiainen,0.9,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
167dd6eaaa610cde14817bf1ffaf7ffc71c2e01950fac464355c447e75a0d601,blk_04766,claude-sonnet-5,sponsor-mint-v2,1,Jukka Sairanen,NA,NA,individual,Jukka Sairanen,0.9,NA,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
bc896940313164528de3f7c12b689495aa7806ca51ac1058000abcc3b004ed55,blk_04767,claude-sonnet-5,sponsor-mint-v2,1,Institut Jules Bordet,NA,NA,hospital,Jules Borde Institute,0.6,"Likely misspelling of Institut Jules Bordet, a cancer hospital in Brussels",2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2671f4cb8361704dcad184bb38146e83fc8618f2facd2638b3ba7f285c885d8e,blk_04768,claude-sonnet-5,sponsor-mint-v2,1,Julian Pans,NA,NA,individual,Julian Pans,0.6,NA,2026-08-13T18:54:41Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2acb980eb665150266cdcb83ebf3e6282aab43e33de469813e3043a233d23a0e,blk_04769,claude-sonnet-5,sponsor-mint-v2,1,Julian Taylor,NA,NA,individual,Julian Taylor,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
eedfeab35ec9284d212902063fead1794399a7e6b5602f43eee970cf792e4033,blk_04770,claude-sonnet-5,sponsor-mint-v2,1,Julio A Virseda Rodriguez,NA,NA,individual,Julio A Virseda Rodriguez,0.9,NA,2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
e5b5d7928ea2f66c8fc6a1e909045886c76013c5a15986299198c02ae7cc15ae,blk_04771,claude-sonnet-5,sponsor-mint-v2,1,Julio Bobes,NA,NA,individual,Julio Bobes,0.9,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
db741fab69f85f6da647f8674e1a3387fd9c143ca423a3e7ee0bf11531f442be,blk_04772,claude-sonnet-5,sponsor-mint-v2,1,Julius Clinical Research,Julius Clinical Research B.V.,NA,industry,Julius Clinical Research B.V.,0.9,NA,2026-08-13T18:54:41Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2cb14edce0d878afdd759d86c95d92c18aa0f7b2bf6bd69461e718c733d9fd3e,blk_04773,claude-sonnet-5,sponsor-mint-v2,1,Juvantia Pharma,Juvantia Pharma Ltd,NA,industry,Juvantia Pharma Ltd,0.9,NA,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
193366a65bae8d586e8a0b374e0209c0309af85f728722937791a303a9368c3b,blk_04774,claude-sonnet-5,sponsor-mint-v2,1,K36 Therapeutics,K36 Therapeutics Inc.,NA,industry,K36 Therapeutics Inc.,0.9,NA,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
bece5fc51bb10bd5b89e5cccf8bcb52a43a923d6f7dc2d7754d71563236058fc,blk_04775,claude-sonnet-5,sponsor-mint-v2,1,Krankenanstalt Rudolfstiftung,NA,NA,hospital,KA Rudolfstiftung - 2. Medizinische Abteilung,0.7,Department resolves to parent hospital,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
89499473b1f08a047a3d42d4d1cd06e0ff702f51267eaf35fc2ca4a75c4b3189,blk_04776,claude-sonnet-5,sponsor-mint-v2,1,Kaneka Corporation,KANEKA coorporation,NA,industry,KANEKA coorporation,0.9,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2d69db918a5cd9a677bac25ba40cc87a6dcb861a96a5fb02e80bbfd08e4c00fc,blk_04777,claude-sonnet-5,sponsor-mint-v2,1,Karakter Universitair Centrum voor Kinder- en Jeugdpsychiatrie,NA,NA,hospital,KARAKTER universitair centrum voor kinder- en jeudpsychiatrie,0.8,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
7b5dbb29bbe88ba4255e02b4f192e95772aac8e1834f53c8120e0440753d7c95,blk_04778,claude-sonnet-5,sponsor-mint-v2,1,KAS Glostrup,NA,NA,hospital,KAS Glostrup,0.6,"Kobenhavns Amts Sygehus Glostrup, a Danish hospital",2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
c6637c3450a2a912ddc026f5dc51f8f44d94881ce2c958e4a310b1867e304eae,blk_04779,claude-sonnet-5,sponsor-mint-v2,1,Katholisches Klinikum Ruhrgebiet Nord,KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,NA,hospital,KKRN Katholisches Klinikum Ruhrgebiet Nord GmbH,0.8,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
6c650b5785f95bb01ae545f5dcb9413ddeb401cd5ac451524274fb367b0fd944,blk_04780,claude-sonnet-5,sponsor-mint-v2,1,Kominox USA,"Kominox USA, Inc.",NA,industry,"KOMINOX USA, Inc.",0.6,NA,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
85d2bf4d786a32f782271cdcfdbd9bb00c62189da6abd96db698a1c456cde425,blk_04781,claude-sonnet-5,sponsor-mint-v2,1,Institute of Oncology of Vilnius University,NA,NA,academic,"KONSTANTINAS POVILAS VALUCKAS, INSTITUTE OF ONCOLOGY OF VILNIUS UNIVERSITY",0.7,Named person listed with institution; institution treated as canonical organisation.,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
7162a90213c03dc39b58f3944a482536c371acc4bf71a4e965b9f26f853e29f5,blk_04782,claude-sonnet-5,sponsor-mint-v2,1,Korpo S.r.l.,Korpo S.r.l.,NA,industry,KORPO S.R.L.,0.6,NA,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
563a2994ff2c65b38141d3e252635ca8b27d20087aa0a2c419fc6d4e86f72229,blk_04783,claude-sonnet-5,sponsor-mint-v2,1,Kosan Biosciences,"Kosan Biosciences, Inc",NA,industry,"KOSAN BIOSCIENCES, INC",0.9,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
96ba4a612ed5f54f64023892b28142dc5a44612ad7606aa076b3598dc9562ea2,blk_04784,claude-sonnet-5,sponsor-mint-v2,1,KV Pharmaceutical,KV Pharmaceutical Co.,NA,industry,KV Pharmaceutical Co.,0.9,NA,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
8c4d867b416b8d88993d0f40b03ed6cde2545ca6bdff621e2862f116e0182aa2,blk_04785,claude-sonnet-5,sponsor-mint-v2,1,KWF Kankerbestrijding,NA,NA,charity,KWF Kankerbestrijding,0.85,Dutch Cancer Society (KWF Kankerbestrijding) is a charitable foundation funding cancer research.,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
d506f5761bb1f8ab3c9c5f716cfacc5004412fde8aca45aea3ed96526a24d9d5,blk_04786,claude-sonnet-5,sponsor-mint-v2,1,KYS,NA,NA,unknown,KYS,0.3,Insufficient context to identify the organisation behind the abbreviation KYS.,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
3169b270a9f0fb35d5b3e032eff3a0526a6a88674a0a19c7591d3165850f2799,blk_04787,claude-sonnet-5,sponsor-mint-v2,1,Kadmon Corporation,Kadmon Corporation LLC,NA,industry,Kadmon Corporation LLC,0.9,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2a55ef387193f7f20e84df9bb0acf8e7d1951ac0db1791168b81f31124dbddb5,blk_04788,claude-sonnet-5,sponsor-mint-v2,1,Kaerus Bioscience,Kaerus Bioscience Limited,NA,industry,Kaerus Bioscience Limited,0.9,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
0350ed60f91eaad7c7decc4e455cc9a526e38b9066eeb151abc5dd9a58986fc0,blk_04789,claude-sonnet-5,sponsor-mint-v2,1,Kaija Puhakka,NA,NA,individual,Kaija Puhakka,0.9,"Appears to be a personal name, not an organisation.",2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
74db82e61353a91e4af4435287a2a1c5c177d1b303ac172f87f1abe9662e3aef,blk_04790,claude-sonnet-5,sponsor-mint-v2,1,Kailera Therapeutics,Kailera Therapeutics Inc.,NA,industry,Kailera Therapeutics Inc.,0.9,NA,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
d4753a59f12ad76e9b13edb75fc7ef26bc0c3b735a8e66b18d51deb25e631489,blk_04791,claude-sonnet-5,sponsor-mint-v2,1,Kaleido Biosciences,NA,NA,industry,Kaleido Biosciences,0.9,NA,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
dffbda2bc0a87212bfd5654d04b16f63f4cad926e03aa8fc28fbb2884c4d2bbd,blk_04792,claude-sonnet-5,sponsor-mint-v2,1,Kalevi Pihlajamäki,NA,NA,individual,Kalevi Pihlajamki,0.7,"Appears to be a personal name, not an organisation.",2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2243fe14f7759b8ef0cbb0fd75e1aa081ad448c8bf3b588240cbd61c0ae53e8e,blk_04793,claude-sonnet-5,sponsor-mint-v2,1,Kamari Pharma,Kamari Pharma Ltd.,NA,industry,Kamari Pharma Ltd.,0.9,NA,2026-08-13T18:54:34Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
adec9549d358312519722ab70cc49aab78e3c0329ec4d65c5d32a727a091eaaa,blk_04794,claude-sonnet-5,sponsor-mint-v2,1,Kansanterveyslaitos,NA,NA,public_body,Kansanterveyslaitos,0.7,"Finnish National Public Health Institute, a public body",2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
6261e9e576e6c40045c04bdbe29d5c969cdedd4157a8764dcc6f4343b83d4a47,blk_04795,claude-sonnet-5,sponsor-mint-v2,1,Kanyos Bio,Kanyos Bio Inc.,NA,industry,Kanyos Bio Inc.,0.8,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
0a45349f4adba42009b64bc7f88f79533eedfa025218d87058f49c67d3d646b7,blk_04796,claude-sonnet-5,sponsor-mint-v2,1,Kardigan,Kardigan Inc.,NA,industry,Kardigan Inc.,0.6,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
a56513ed5f3302fa593ed0df491a693bbcc41c3949749f3ce1cc72daef0cd926,blk_04797,claude-sonnet-5,sponsor-mint-v2,1,Karen Schow Jensen,NA,NA,individual,Karen Schow Jensen,0.9,NA,2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
314b21cfecf3ffbcc222139fb8a6ad6b84e2fda656226f39bf606c9b671c0871,blk_04798,claude-sonnet-5,sponsor-mint-v2,1,Karen Toftdahl Bjørnholdt,NA,NA,individual,Karen Toftdahl Bjrnholdt,0.8,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
3caf47152de20658854a822a497f7f135bee976b7c61b766a1b24bf28ca0e165,blk_04799,claude-sonnet-5,sponsor-mint-v2,1,Kari Leino,NA,NA,individual,Kari Leino,0.9,NA,2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
dcdd2d8d9376e1f109c945a751aa47a21574a16ecaf22954dfde851913b17556,blk_04800,claude-sonnet-5,sponsor-mint-v2,1,Kari T. Kivistö,NA,NA,individual,Kari T. Kivist,0.7,"Single personal name, no institution given",2026-08-13T18:54:43Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
b135c07ccec4f0308e4eaea0c9ce4f0e0f9ce05fc58fe414ced2727a4d5b69ce,blk_04801,claude-sonnet-5,sponsor-mint-v2,1,Karin Blomgren,NA,NA,individual,Karin Blomgren,0.9,"Named person, no institution given",2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
aa3d02ce5d79e4457e13331f051924a4f9ac3ab4dbd9c62380473baadd9a7f64,blk_04802,claude-sonnet-5,sponsor-mint-v2,1,Karolinska University Hospital,NA,NA,hospital,"Karolinska University Hospital, Division of Pediatrics/Astrid Lindgren Childrens Hospital",0.9,Department resolves to parent hospital,2026-08-13T18:54:39Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
9b28a052afc57eacb5b515632f35d4706d67efaf3af93fb3fa27d1c56f8351c4,blk_04803,claude-sonnet-5,sponsor-mint-v2,1,Karolinska Universitetssjukhuset,NA,NA,hospital,Karolinska Univsjukhuset,0.8,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
153cb0adf5e76a094bb8a328aae189dd131ff4f5299cecac449d8f2ad2e2be6a,blk_04804,claude-sonnet-5,sponsor-mint-v2,1,Karus Therapeutics,Karus Therapeutics Limited,NA,industry,Karus Therapeutics Limited,0.9,NA,2026-08-13T18:54:42Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
ee080b3c352001f679b5957dfd3ee21abf023e3db600ba34a30290434a22d30b,blk_04805,claude-sonnet-5,sponsor-mint-v2,1,Katairo,Katairo GmbH,NA,industry,Katairo GmbH,0.9,NA,2026-08-13T18:54:41Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
ca9e5ed0ad1853f0cb7cff9dca1b64fb33f9f42cbede494f869d524ac9c125b5,blk_04806,claude-sonnet-5,sponsor-mint-v2,1,Kell Osterlind,NA,NA,individual,Kell Osterlind,0.7,"Appears to be a person's name, not an institution",2026-08-13T18:54:36Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
77b7aa5f1f77e0521aa35ddac95d7356bedd6993d0c22d8ed2f12a7df48dfa33,blk_04807,claude-sonnet-5,sponsor-mint-v2,1,Kennemer Gasthuis,NA,NA,hospital,"Kennemer Gasthuis, afdeling maag-, darm-, leverziekten",0.85,Department resolves to parent hospital,2026-08-13T18:54:40Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
9058e7f9a4196e3311cf8ec53c912db31734b8f28db743b65ef0791b5c28c863,blk_04808,claude-sonnet-5,sponsor-mint-v2,1,Kenta Biotech,NA,NA,industry,Kenta Biotech,0.8,NA,2026-08-13T18:54:35Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
722413d9284eafdfe74e69c9ca1d03811a4979e6498d27a0eb13dcb8df1bfee4,blk_04809,claude-sonnet-5,sponsor-mint-v2,1,Kinevant Sciences,Kinevant Sciences GmbH,NA,industry,Kinevant Sciences GmbH,0.8,NA,2026-08-13T18:54:38Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
7391548b0dde032c51d54ec20f98f3afd244845ba6c2715a101b79ea7b9334b1,blk_04810,claude-sonnet-5,sponsor-mint-v2,1,Kinnov Therapeutics,NA,NA,industry,Kinnov Therapeutics,0.7,NA,2026-08-13T18:54:36Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
bf94e3ee71f8682e40243ab78dd9c6d2e0c1aba4e08c4020a88b544f189184ed,blk_04811,claude-sonnet-5,sponsor-mint-v2,1,Kirsi Pietilainen,NA,NA,individual,Kirsi Pietilinen,0.7,"Single string appears to be a personal name, not an institution.",2026-08-13T18:54:44Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
2236976c24fee2980d60f7349e69ca3ead4f4024588316d3e6491d5ef0fc9811,blk_04812,claude-sonnet-5,sponsor-mint-v2,1,Kirurginen sairaala (Helsinki),"Kirurginen sairaala, suu- ja leukakirurgian klinikka",NA,hospital,"Kirurginen sairaala, suu- ja leukakirurgian klinikka Satu Yli-Petys",0.5,"Department within a surgical hospital, named clinician attached; resolves to the hospital.",2026-08-13T18:54:37Z,msgbatch_01DeiQD4nHrZZKUZN75CxG4h
