alias_clean,substance_clean,alias_type,source,confidence_prior
"vancomycin enterocaps® 250 mg, hartkapseln",vancomycin,reviewed_queue,llm_reviewed,1
rifamycin 1% in situ gelling solution (80 ml) for rectal administration,rifamycin,reviewed_queue,llm_reviewed,1
concizumab c 100 mg,concizumab,reviewed_queue,llm_reviewed,1
concizumab c 40 mg,concizumab,reviewed_queue,llm_reviewed,1
concizumab c 10 mg,concizumab,reviewed_queue,llm_reviewed,1
ferrotran lyophilisate,ferumoxtran,reviewed_queue,llm_reviewed,1
povetacicept injection,povetacicept,reviewed_queue,llm_reviewed,1
"levobupivacaína kabi 2,5 mg",levobupivacaine,reviewed_queue,llm_reviewed,1
viltolarsen,lotilaner,reviewed_queue,llm_reviewed,1
molnupiravir,molnupiravir,reviewed_queue,llm_reviewed,1
dantrolene sodium semiheptahydrate,dantrolene,reviewed_queue,llm_reviewed,1
zolpidem viatris 10 mg comprimés pelliculés,zolpidem,reviewed_queue,llm_reviewed,1
sildenafil viatris 100 mg filmomhulde tabletten,sildenafil,reviewed_queue,llm_reviewed,1
sildenafil viatris 25 mg filmomhulde tabletten,sildenafil,reviewed_queue,llm_reviewed,1
sildenafil viatris 50 mg filmomhulde tabletten,sildenafil,reviewed_queue,llm_reviewed,1
"levobupivacaína altan 2,5 mg",levobupivacaine,reviewed_queue,llm_reviewed,1
"doxycycline eg 100 mg, comprimés",doxycycline,reviewed_queue,llm_reviewed,1
"fucidine 250 mg, comprimé pelliculé",furazidine,reviewed_queue,llm_reviewed,1
"vancomycin viatris 1 000 mg pulver till infusionsvätska, lösning",vancomycin,reviewed_queue,llm_reviewed,1
"meropenem fresenius kabi 1 g pulver till injektionsvätska eller infusionsvätska, lösning",meropenem,reviewed_queue,llm_reviewed,1
bensylpenicillin meda 3 g pulver till injektions,benzylpenicillin,reviewed_queue,llm_reviewed,1
"cefotaxim stragen 1 g pulver till injektions- och infusionsvätska, lösning",cefotaxime,reviewed_queue,llm_reviewed,1
selpercatinib,selpercatinib,reviewed_queue,llm_reviewed,1
"tramadol hcl retard mylan 100 mg, tabletten met verlengde afgifte",tramadol,reviewed_queue,llm_reviewed,1
remifentanil-hameln 5 mg pulver für ein konzentrat zur herstellung einer injektions-,remifentanil,reviewed_queue,llm_reviewed,1
drospirenone and estetrol,drospirenone,reviewed_queue,llm_reviewed,1
levonorgestrel and ethinylestradiol,levonorgestrel,reviewed_queue,llm_reviewed,1
v sodium chloride injection,sodium chloride,reviewed_queue,llm_reviewed,1
"glucagen®, hypokit met 1 mg poeder en oplosmiddel voor oplossing voor injectie",glucagon,reviewed_queue,llm_reviewed,1
scopolamine butylbromide kalceks 20 mg,scopolamine,reviewed_queue,llm_reviewed,1
nilutamide,flutamide,reviewed_queue,llm_reviewed,1
ammonium allergen (ammonium titanium oxide oxalate 21%),ammonia,reviewed_queue,llm_reviewed,1
colchicine 500 microgram tablets,colchicine,reviewed_queue,llm_reviewed,1
mometasonfuroaat teva 50 microgram,mometasone furoate,reviewed_queue,llm_reviewed,1
"levosimendan eql pharma 2,5mg",levosimendan,reviewed_queue,llm_reviewed,1
"baclofen sintetica intrathecaal 0,5 mg",baclofen,reviewed_queue,llm_reviewed,1
obefazimod,obefazimod,reviewed_queue,llm_reviewed,1
lanifibranor,lanifibranor,reviewed_queue,llm_reviewed,1
"metronidazole biogaran 500 mg, comprimé pelliculé",metronidazole,reviewed_queue,llm_reviewed,1
filgrastim hexal 30 mu,filgrastim,reviewed_queue,llm_reviewed,1
"sodium chloride 0.9%, solution for infusion",sodium chloride,reviewed_queue,llm_reviewed,1
"histidine hydrochloride, 70 mm
sodium chloride, 106 mm (4% [w",histidine,reviewed_queue,llm_reviewed,1
"v)
polysorbate 80",polysorbate 80,reviewed_queue,llm_reviewed,1
"glukose isotonisk ""sad"", injektions- og infusionsvæske, opløsning",glucose,reviewed_queue,llm_reviewed,1
promethazine,pyrimethamine,reviewed_queue,llm_reviewed,1
arbaclofen 10mg,baclofen,reviewed_queue,llm_reviewed,1
arbaclofen 5mg,baclofen,reviewed_queue,llm_reviewed,1
arbaclofen 15mg,baclofen,reviewed_queue,llm_reviewed,1
arbaclofen 20mg,baclofen,reviewed_queue,llm_reviewed,1
ondansetron morningside 4 mg orodispergeerbare tabletten,ondansetron,reviewed_queue,llm_reviewed,1
ondansetron 2 mg,ondansetron,reviewed_queue,llm_reviewed,1
"sars-cov-2 virus, variants b.1.351-b.1.1.7, spike protein, receptor binding domain fusion heterodimer",sars-cov,reviewed_queue,llm_reviewed,1
zalunfiban,zalunfiban,reviewed_queue,llm_reviewed,1
olopatadine hydrochloride,olopatadine hydrochloride,reviewed_queue,llm_reviewed,1
"gabapentin ”orifarm”, hårde kapsler",gabapentin,reviewed_queue,llm_reviewed,1
lamivudine viatris 600 mg,lamivudine,reviewed_queue,llm_reviewed,1
"enterol 250 mg, gélules",clenbuterol,reviewed_queue,llm_reviewed,1
"marcaine 2,5 mg",amsacrine,reviewed_queue,llm_reviewed,1
mrna-1647,mrna-0184,reviewed_queue,llm_reviewed,1
"sodium chloride 0.9%, solution for injection",sodium chloride,reviewed_queue,llm_reviewed,1
dabrafenib mesylate,dabrafenib,reviewed_queue,llm_reviewed,1
"aprepitant sandoz, 125 mg, kõvakapslid + aprepitant sandoz, 80 mg, kõvakapslid",aprepitant,reviewed_queue,llm_reviewed,1
"lipiodol ultra-fluide, 480 mg i",lipiodol,reviewed_queue,llm_reviewed,1
"articaine, combinations",articaine,reviewed_queue,llm_reviewed,1
"perflutren, phospholipid microspheres",perflutren,reviewed_queue,llm_reviewed,1
maribavir,maribavir,reviewed_queue,llm_reviewed,1
sodium chloride 0.372% solution,sodium chloride,reviewed_queue,llm_reviewed,1
glucos fresenius kabi 200 mg,glucose,reviewed_queue,llm_reviewed,1
"hydroxyurea medac 500 mg kapsel, hard",hydroxyurea,reviewed_queue,llm_reviewed,1
"rozanolixizumab,
also known as ucb7665",rozanolixizumab,reviewed_queue,llm_reviewed,1
tafamidis round 2,tafamidis,reviewed_queue,llm_reviewed,1
tafamidis round 1,tafamidis,reviewed_queue,llm_reviewed,1
tafamidis oblong,tafamidis,reviewed_queue,llm_reviewed,1
dexmedetomidine viatris 100 mikrog,dexmedetomidine,reviewed_queue,llm_reviewed,1
codeine phosphate hemihydrate accord 500 mg,codeine,reviewed_queue,llm_reviewed,1
"colifin® 2 millionen i.e. pulver zur herstellung
 einer lösung für einen vernebler",colistin,reviewed_queue,llm_reviewed,1
citalopram abc 40 mg,citalopram,reviewed_queue,llm_reviewed,1
escitalopram doc 20 mg,citalopram,reviewed_queue,llm_reviewed,1
eldisine® 5 mg pulver zur herstellung einer injektionslösung vindesinsulfat,felodipine,reviewed_queue,llm_reviewed,1
"thioguanin ""aspen""  40mg tabletten",thioguanine,reviewed_queue,llm_reviewed,1
fluvastatina ratiopharm 80 mg comprimidos de liberación prolongada efg.,fluvastatin,reviewed_queue,llm_reviewed,1
lovastatina cinfa 40 mg comprimidos efg,fluvastatin,reviewed_queue,llm_reviewed,1
"mitomycine accord 40 mg, poeder voor oplossing voor injectie",mitomycin,reviewed_queue,llm_reviewed,1
berzosertib (m6620),beroterkib,reviewed_queue,llm_reviewed,1
loxapine,loxapine,reviewed_queue,llm_reviewed,1
ivacaftor 25 mg granules,ivacaftor,reviewed_queue,llm_reviewed,1
"litiumkarbonat ""oba"", filmovertrukne tabletter",lithium carbonate,reviewed_queue,llm_reviewed,1
ibuprofen orifarm 600 mg filmdragerade tabletter,ibuprofen,reviewed_queue,llm_reviewed,1
vudalimab,durvalumab,reviewed_queue,llm_reviewed,1
brodalumab 70 mg,brodalumab,reviewed_queue,llm_reviewed,1
eldisine powder for solution for injection 5.0 mg,felodipine,reviewed_queue,llm_reviewed,1
"fluoresceine faure 0,5 pour cent, collyre en solution en récipient unidose",fluorescein,reviewed_queue,llm_reviewed,1
propofol fresenius 10 mg,propofol,reviewed_queue,llm_reviewed,1
albutein 50 g,lutein,reviewed_queue,llm_reviewed,1
"betadine 5 pour cent, solution pour irrigation oculaire en récipient unidose",betaine,reviewed_queue,llm_reviewed,1
"remifentanil viatris 2 mg, poudre pour solution injectable ou pour perfusion",remifentanil,reviewed_queue,llm_reviewed,1
deferoxamine,deferoxamine,reviewed_queue,llm_reviewed,1
rusfertide 45mg,rusfertide,reviewed_queue,llm_reviewed,1
rusfertide 60mg,rusfertide,reviewed_queue,llm_reviewed,1
rusfertide 30mg,rusfertide,reviewed_queue,llm_reviewed,1
rusfertide 10mg,rusfertide,reviewed_queue,llm_reviewed,1
rusfertide 20mg,rusfertide,reviewed_queue,llm_reviewed,1
nirmatrelvir,nirmatrelvir|ritonavir,reviewed_queue,llm_reviewed,1
tetracycline capsules 250 mg,tetracycline,reviewed_queue,llm_reviewed,1
propofol b. braun 1 % (10 mg,propofol,reviewed_queue,llm_reviewed,1
ambrisentan viatris 5 mg film-coated tablets,ambrisentan,reviewed_queue,llm_reviewed,1
azathioprine tablets 50mg oprisine,azathioprine,reviewed_queue,llm_reviewed,1
"histidine hydrochloride, 75 mm sodium chloride, 106 mm (4% [w",histidine,reviewed_queue,llm_reviewed,1
pilocarpine,prilocaine,reviewed_queue,llm_reviewed,1
"brinzolamide, combinations",brinzolamide,reviewed_queue,llm_reviewed,1
betaxolol,bevantolol,reviewed_queue,llm_reviewed,1
"timolol, combinations",timolol,reviewed_queue,llm_reviewed,1
voclosporin,voclosporin,reviewed_queue,llm_reviewed,1
roflumilast (daliresp®) 500µg,roflumilast,reviewed_queue,llm_reviewed,1
roflumilast (daliresp®) 250µg,roflumilast,reviewed_queue,llm_reviewed,1
midazolam medical valley 10 mg munhålelösning,midazolam,reviewed_queue,llm_reviewed,1
lorazepam orion 1 mg tabletter,lorazepam,reviewed_queue,llm_reviewed,1
sodium chloride 0.9 % w,sodium chloride,reviewed_queue,llm_reviewed,1
"fosfomycine arrow 3 g, granulés pour solution buvable en sachet",fosfomycin,reviewed_queue,llm_reviewed,1
sobril 15 mg tabletter,sorbitol,reviewed_queue,llm_reviewed,1
sobril 10 mg tabletter,sorbitol,reviewed_queue,llm_reviewed,1
sobril 25 mg tabletter,sorbitol,reviewed_queue,llm_reviewed,1
emactuzumab,alemtuzumab,reviewed_queue,llm_reviewed,1
"atropine eye drops, solution (0.025% w",atropine,reviewed_queue,llm_reviewed,1
"atropine eye drops, solution (0.05% w",atropine,reviewed_queue,llm_reviewed,1
levetiracetam viatris 100 mg,levetiracetam,reviewed_queue,llm_reviewed,1
menpenta sd,monepantel,reviewed_queue,llm_reviewed,1
menpenta fhd,monepantel,reviewed_queue,llm_reviewed,1
psilocybin capsules 15 mg,psilocybin,reviewed_queue,llm_reviewed,1
psilocybin capsules 25 mg,psilocybin,reviewed_queue,llm_reviewed,1
psilocybin capsules 1 mg,psilocybin,reviewed_queue,llm_reviewed,1
bepanthen® lösung 50 mg,dexpanthenol,reviewed_queue,llm_reviewed,1
testosterone gel 1%,testosterone,reviewed_queue,llm_reviewed,1
"domperidon accord 10 mg, tabletten",domperidone,reviewed_queue,llm_reviewed,1
metolazone,ceftolozane,reviewed_queue,llm_reviewed,1
acetazolamide 500mg powder for solution for injection,acetazolamide,reviewed_queue,llm_reviewed,1
dexrazoxane hydrochloride,dexrazoxane hydrochloride,reviewed_queue,llm_reviewed,1
bupivacaína b. braun 5 mg,bupivacaine,reviewed_queue,llm_reviewed,1
fezolinetant,fezolinetant,reviewed_queue,llm_reviewed,1
vinblastin stada 10 mg pulver zur herstellung einer injektionslösung,vinblastine,reviewed_queue,llm_reviewed,1
vinblastinesulfaat 1 mg,vinblastine sulfate,reviewed_queue,llm_reviewed,1
lidocaína b. braun 10 mg,lidocaine,reviewed_queue,llm_reviewed,1
diclofenac bluefish 50 mg enterotabletter,diclofenac,reviewed_queue,llm_reviewed,1
fludarabinefosfaat – pch 25 mg,fludarabine,reviewed_queue,llm_reviewed,1
furosemide 20mg tablets.,furosemide,reviewed_queue,llm_reviewed,1
"tamsulosin krka 0,4 mg retardtabletten",tamsulosin,reviewed_queue,llm_reviewed,1
ibuprofen bluefish 400 mg film-coated tablets,ibuprofen,reviewed_queue,llm_reviewed,1
"leflunomide cf 20 mg, filmomhulde tabletten",leflunomide,reviewed_queue,llm_reviewed,1
hydorxychloroquine 200mg,hydroxychloroquine,reviewed_queue,llm_reviewed,1
"hydroxychloroquinesulfaat 200 mg focus, filmomhulde tabletten",hydroxychloroquine,reviewed_queue,llm_reviewed,1
"hydroxychloroquinesulfaat cf 200 mg, filmomhulde tabletten",hydroxychloroquine,reviewed_queue,llm_reviewed,1
leflunomide 20mg,leflunomide,reviewed_queue,llm_reviewed,1
"leflunomide mylan 20 mg, filmomhulde tabletten",leflunomide,reviewed_queue,llm_reviewed,1
tenofovir disoproxil viatris 245 mg film-coated tablets,tenofovir disoproxil,reviewed_queue,llm_reviewed,1
entecavir krka 1 mg filmomhulde tabletten,entecavir,reviewed_queue,llm_reviewed,1
"entecavir krka 0,5 mg filmomhulde tabletten",entecavir,reviewed_queue,llm_reviewed,1
"remifentanil mylan 1 mg, poeder voor concentraat voor oplossing voor injectie of infusie",remifentanil,reviewed_queue,llm_reviewed,1
dexmedetomidina ever pharma 100 microgrammi,dexmedetomidine,reviewed_queue,llm_reviewed,1
birtamimab,birtamimab,reviewed_queue,llm_reviewed,1
censavudine,censavudine,reviewed_queue,llm_reviewed,1
meclofenamate 50,etofenamate,reviewed_queue,llm_reviewed,1
meclofenamate 100,etofenamate,reviewed_queue,llm_reviewed,1
berotralstat,berotralstat,reviewed_queue,llm_reviewed,1
pacritinib,ceritinib,reviewed_queue,llm_reviewed,1
s-amlodipine tab (vam) 1.25 mg,amlodipine,reviewed_queue,llm_reviewed,1
amlodipine 2.5 mg,amlodipine,reviewed_queue,llm_reviewed,1
oxygen ph.eur.,oxygen,reviewed_queue,llm_reviewed,1
"doxorubicin-ebewe, 2 mg",doxorubicin,reviewed_queue,llm_reviewed,1
mometasona cinfa 50 microgramos,mometasone,reviewed_queue,llm_reviewed,1
mometasona furoato kern pharma 50 microgramos suspensión para pulverización nasal,mometasone,reviewed_queue,llm_reviewed,1
"colchicin ""tiofarma"", tabletter",colchicine,reviewed_queue,llm_reviewed,1
hydrocortisone 1 % w,hydrocortisone,reviewed_queue,llm_reviewed,1
ropivacaine b. braun 10 mg,ropivacaine,reviewed_queue,llm_reviewed,1
"tazobactam ""stada"", pulver til infusionsvæske, opløsning",tazobactam,reviewed_queue,llm_reviewed,1
syringe.,serine,reviewed_queue,llm_reviewed,1
eteplirsen (avi-4658),eteplirsen,reviewed_queue,llm_reviewed,1
alisertib enteric-coated tablets,alisertib,reviewed_queue,llm_reviewed,1
release of unlabelled bulk imp for esr; product (strength,reteplase,reviewed_queue,llm_reviewed,1
belumosudil,belumosudil,reviewed_queue,llm_reviewed,1
hydroxychloroquine sulfate 200mg film-coated tablets,hydroxychloroquine,reviewed_queue,llm_reviewed,1
leflunomide aurobindo 20 mg compresse rivestite con film,leflunomide,reviewed_queue,llm_reviewed,1
sulfasalazine 500 mg tablets,sulfasalazine,reviewed_queue,llm_reviewed,1
tasquinimod 0.5 mg,laquinimod,reviewed_queue,llm_reviewed,1
tasquinimod 0.25 mg,laquinimod,reviewed_queue,llm_reviewed,1
tasquinimod 1 mg,laquinimod,reviewed_queue,llm_reviewed,1
carvedilol normon 6.25 mg tablets efg.,carvedilol,reviewed_queue,llm_reviewed,1
"donepezil arrow 5 mg, comprimé pelliculé",donepezil,reviewed_queue,llm_reviewed,1
"donepezil biogaran 5 mg, comprimé pelliculé",donepezil,reviewed_queue,llm_reviewed,1
"atropine 1 pour cent faure, collyre en solution en récipient unidose",atropine,reviewed_queue,llm_reviewed,1
linezolid teva pharma 600 mg comprimidos recubiertos con película efg,linezolid,reviewed_queue,llm_reviewed,1
moxifloxacino sandoz 400 mg comprimidos recubiertos con película efg,moxifloxacin,reviewed_queue,llm_reviewed,1
linezolid demo 2 mg,linezolid,reviewed_queue,llm_reviewed,1
esmolol hcl lyo orpha 2500 mg poeder voor concentraat voor oplossing voor infusie,esmolol,reviewed_queue,llm_reviewed,1
dobutamine-hameln 5 mg,dobutamine,reviewed_queue,llm_reviewed,1
"ropivacaine noridem 7,5 mg",ropivacaine,reviewed_queue,llm_reviewed,1
tarlatamab,tarlatamab,reviewed_queue,llm_reviewed,1
sodium bicarbonate 500 mg capsules,sodium bicarbonate,reviewed_queue,llm_reviewed,1
oleclumab_ijb2,oleclumab,reviewed_queue,llm_reviewed,1
oleclumab_ijb,oleclumab,reviewed_queue,llm_reviewed,1
sildenafil teva 20 mg filmomhulde tabletten,sildenafil,reviewed_queue,llm_reviewed,1
"meropenem arrow 1 g, poudre pour solution injectable",meropenem,reviewed_queue,llm_reviewed,1
"tablet
magnesium stearate - 2,40 mg",magnesium,reviewed_queue,llm_reviewed,1
spiramycin,spiramycin,reviewed_queue,llm_reviewed,1
"marcaine 0,5 %, solution injectable",amsacrine,reviewed_queue,llm_reviewed,1
iohexol 300 mg i,iohexol,reviewed_queue,llm_reviewed,1
morphine (chlorhydrate) renaudin 1 mg,morphine,reviewed_queue,llm_reviewed,1
"colesevelam hydrochloride-mmx® 900 mg modified-release
tablets",colesevelam,reviewed_queue,llm_reviewed,1
"ibuprofen teva 400 mg, filmomhulde tabletten.",ibuprofen,reviewed_queue,llm_reviewed,1
sildenafil orion 100 mg filmdragerade tabletter,sildenafil,reviewed_queue,llm_reviewed,1
protaminsulfat leo pharma 1400 heparin-antidot i.e.,atropine sulfate,reviewed_queue,llm_reviewed,1
sodium chloride 0.9 %,sodium chloride,reviewed_queue,llm_reviewed,1
encorafenib pacebo,encorafenib,reviewed_queue,llm_reviewed,1
rifaximin alfasigma 550 mg film-coated tablets,rifaximin,reviewed_queue,llm_reviewed,1
lactulose eg 670 mg,lactose,reviewed_queue,llm_reviewed,1
teduglutide,teduglutide,reviewed_queue,llm_reviewed,1
"bupivacaïne eugia 2,5 mg",bupivacaine,reviewed_queue,llm_reviewed,1
propofol b. braun 2 % (20 mg,propofol,reviewed_queue,llm_reviewed,1
etoricoxib ab 60 mg filmomhulde tabletten,etoricoxib,reviewed_queue,llm_reviewed,1
"digitoxin awd 0,07 0,07 mg",digoxin,reviewed_queue,llm_reviewed,1
oksaliplatin sun 5 mg,oxaliplatin,reviewed_queue,llm_reviewed,1
pimavanserin capsules 10 mg,pimavanserin,reviewed_queue,llm_reviewed,1
pimavanserin 34 mg capsule,pimavanserin,reviewed_queue,llm_reviewed,1
pimavanserin 20 mg capsule,pimavanserin,reviewed_queue,llm_reviewed,1
"propofol „fresenius"" 1 % mit mct - emulsion zur injektion oder infusion",propofol,reviewed_queue,llm_reviewed,1
citalopram aurobindo 20 mg compresse rivestite con film.,citalopram,reviewed_queue,llm_reviewed,1
"nitroglycerin orifarm 0,5 mg tabletes lietošanai zem mēles",nitroglycerin,reviewed_queue,llm_reviewed,1
irinotecanhydrochloridetrihydraat hikma 20 mg,irinotecan hydrochloride trihydrate,reviewed_queue,llm_reviewed,1
"calcium chloratum wzf, 67 mg",caplacizumab,reviewed_queue,llm_reviewed,1
sipavibart,sipavibart,reviewed_queue,llm_reviewed,1
"lipiodol ultra fluide, 480 mg i",lipiodol,reviewed_queue,llm_reviewed,1
belapectin,selamectin,reviewed_queue,llm_reviewed,1
naloxegol,naloxegol,reviewed_queue,llm_reviewed,1
[18f]fludarabine,fludarabine,reviewed_queue,llm_reviewed,1
pretomanid,pretomanid,reviewed_queue,llm_reviewed,1
diclofenac+thiocolchicoside,diclofenac,reviewed_queue,llm_reviewed,1
axicabtagene ciloleucel,axicabtagene ciloleucel,reviewed_queue,llm_reviewed,1
fremanezumab,fremanezumab,reviewed_queue,llm_reviewed,1
[18f]psma-1007,18f-psma-1007,reviewed_queue,llm_reviewed,1
cortison 25 mg tabletter,cortisone,reviewed_queue,llm_reviewed,1
psilocybin 25 mg capsules,psilocybin,reviewed_queue,llm_reviewed,1
"meropenem cf 1000 mg, poeder voor oplossing voor injectie of infusie",meropenem,reviewed_queue,llm_reviewed,1
meropenem fresenius kabi 1 g poeder voor oplossing voor injectie of infusie,meropenem,reviewed_queue,llm_reviewed,1
"cefotaxim 1000 mg pch, poeder voor oplossing voor injectie",cefotaxime,reviewed_queue,llm_reviewed,1
"floxapen, poeder voor oplossing voor injectie 250 mg, 500 mg en 1 g",loxapine,reviewed_queue,llm_reviewed,1
ropivacaïne fresenius kabi 2 mg,ropivacaine,reviewed_queue,llm_reviewed,1
"atropine sulfate 0.02% eye drops, solution",atropine,reviewed_queue,llm_reviewed,1
"atropine sulfate 0.01% eye drops, solution",atropine,reviewed_queue,llm_reviewed,1
men1703 oral capsule 100 mg,mgn1703,reviewed_queue,llm_reviewed,1
men1703 oral capsule 25 mg,mgn1703,reviewed_queue,llm_reviewed,1
"clemastine milstein 1 mg, tabletten",clemastine,reviewed_queue,llm_reviewed,1
dopamin fresenius 50 mg,dopamine,reviewed_queue,llm_reviewed,1
meloxicam,meloxicam,reviewed_queue,llm_reviewed,1
"terbinafin ""moberg pharma"", kutanopløsning",terbinafine,reviewed_queue,llm_reviewed,1
terbinafina moberg pharma 98 mg,terbinafine,reviewed_queue,llm_reviewed,1
ciprofloxacin orion 500 mg filmdragerade tabletter,ciprofloxacin,reviewed_queue,llm_reviewed,1
"ertapenem fresenius kabi 1 g pulver till koncentrat till infusionsvätska, lösning",ertapenem,reviewed_queue,llm_reviewed,1
"cefepime viatris 2 g, poudre pour solution injectable",cefepime,reviewed_queue,llm_reviewed,1
daptomycin xellia 350 mg powder for solution for injection,daptomycin,reviewed_queue,llm_reviewed,1
tazobactam viatris 4 g,tazobactam,reviewed_queue,llm_reviewed,1
daptomycin xellia 500 mg powder for solution for injection,daptomycin,reviewed_queue,llm_reviewed,1
gentamicin_aphp,gentamicin,reviewed_queue,llm_reviewed,1
floxacin 400 mg filmtabletten,difloxacin,reviewed_queue,llm_reviewed,1
"ropivacaine hydrochloride kabi 7,5 mg",ropivacaine,reviewed_queue,llm_reviewed,1
hydroxychloroquine sulfate accord 200mg film-coated tablets,hydroxychloroquine,reviewed_queue,llm_reviewed,1
sodium chloride nose drops 0.9%,sodium chloride,reviewed_queue,llm_reviewed,1
"vial digoxin immune fab, powder for solution for infusion",digoxin,reviewed_queue,llm_reviewed,1
mexiletine 83 mg hard capsules,mexiletine,reviewed_queue,llm_reviewed,1
mexiletine 62 mg hard capsules,mexiletine,reviewed_queue,llm_reviewed,1
"colchicine tiofarma 0,5 mg, tabletten",colchicine,reviewed_queue,llm_reviewed,1
vancomycine viatris 500 mg poudre pour solution pour perfusion,vancomycin,reviewed_queue,llm_reviewed,1
"isoflurane belamont, liquide pour inhalation par vapeur",isoflurane,reviewed_queue,llm_reviewed,1
propofol baxter 10 mg,propofol,reviewed_queue,llm_reviewed,1
"doxycycline sandoz 100 mg, comprimé sécable",doxycycline,reviewed_queue,llm_reviewed,1
imlifidase,imlifidase,reviewed_queue,llm_reviewed,1
dexametazona krka 4 mg comprimate,dexamethasone,reviewed_queue,llm_reviewed,1
nimotuzumab,nimotuzumab,reviewed_queue,llm_reviewed,1
ropivacaine kabi 5 mg,ropivacaine,reviewed_queue,llm_reviewed,1
"cetirizine arrow conseil 10 mg, comprimé pelliculé sécable",cetirizine,reviewed_queue,llm_reviewed,1
"morphine (chlorhydrate) aguettant 0,1 mg",morphine,reviewed_queue,llm_reviewed,1
morphine (chlorhydrate) lavoisier 20 mg,morphine,reviewed_queue,llm_reviewed,1
morphine (sulfate) lavoisier 50 mg,morphine,reviewed_queue,llm_reviewed,1
"fluoresceine sodique faure 10 pour cent, solution injectable",fluorescein,reviewed_queue,llm_reviewed,1
"hydrokortison ”orion”, tabletter",hydrocortisone,reviewed_queue,llm_reviewed,1
histamine  dihydrochloride skin-prick test,histamine,reviewed_queue,llm_reviewed,1
dermatophagoides pteronyssinus skin-prick test,dermatophagoides pteronyssinus extract,reviewed_queue,llm_reviewed,1
dermatophagoides farinae skin-prick test,dermatophagoides farinae extract,reviewed_queue,llm_reviewed,1
masupirdine,aspirin,reviewed_queue,llm_reviewed,1
avalglucosidase alfa,avalglucosidase alfa,reviewed_queue,llm_reviewed,1
sevuparin,reviparin,reviewed_queue,llm_reviewed,1
elivaldogene autotemcel,elivaldogene autotemcel,reviewed_queue,llm_reviewed,1
"celecoxib teva 200 mg, capsules, hard",celecoxib,reviewed_queue,llm_reviewed,1
danatrol 50 mg capsule rigide,danazol,reviewed_queue,llm_reviewed,1
navtemadlin 25-15,navtemadlin,reviewed_queue,llm_reviewed,1
navtemadlin 10-15,navtemadlin,reviewed_queue,llm_reviewed,1
navtemadlin 10-60,navtemadlin,reviewed_queue,llm_reviewed,1
"danazol polfarmex, 200 mg, tabletki",danazol,reviewed_queue,llm_reviewed,1
raltegravir 600 mg film-coated tablets,raltegravir,reviewed_queue,llm_reviewed,1
vibegron,vibegron,reviewed_queue,llm_reviewed,1
iron oxide (e172),iron oxide,reviewed_queue,llm_reviewed,1
"lamivudine, tenofovir disoproxil and doravirine",lamivudine,reviewed_queue,llm_reviewed,1
lamivudine and abacavir,lamivudine,reviewed_queue,llm_reviewed,1
cafeine anhydre,caffeine,reviewed_queue,llm_reviewed,1
amiodarone hydrochloride 200 mg tablets,amiodarone,reviewed_queue,llm_reviewed,1
isosorbide dinitrate),isosorbide dinitrate,reviewed_queue,llm_reviewed,1
"duloxetin krka 30 mg enterokapsel, hard",duloxetine,reviewed_queue,llm_reviewed,1
lidocaine aguettant 20 mg,lidocaine,reviewed_queue,llm_reviewed,1
sterile isotonic solution,serine,reviewed_queue,llm_reviewed,1
linezolid teva 600 mg filmdragerade tabletter,linezolid,reviewed_queue,llm_reviewed,1
nitrofurantoin 50 mg tablets,nitrofurantoin,reviewed_queue,llm_reviewed,1
"ciprofloxacin 500 mg, film coated tablets",ciprofloxacin,reviewed_queue,llm_reviewed,1
palonosetron 1.5 mg,palonosetron,reviewed_queue,llm_reviewed,1
palonosetron 2.5 mg,palonosetron,reviewed_queue,llm_reviewed,1
ondansetrone hikma 8 mg,ondansetron,reviewed_queue,llm_reviewed,1
irinotecán hospira 20 mg,irinotecan,reviewed_queue,llm_reviewed,1
piperaciline,piperacillin,reviewed_queue,llm_reviewed,1
mannitol and microcrystalline cellulose,mannitol,reviewed_queue,llm_reviewed,1
levetiracetam xr,levetiracetam,reviewed_queue,llm_reviewed,1
avtx-009,avx-001,reviewed_queue,llm_reviewed,1
tivozanib,tivozanib,reviewed_queue,llm_reviewed,1
"microcrystalline cellulose, native corn starch, citric acid anhydrous (e330)",microcrystalline cellulose,reviewed_queue,llm_reviewed,1
deferoxamine noridem 500mg κόνις για ενέσιμο διάλυμα ή διάλυμα για έγχυση,deferoxamine,reviewed_queue,llm_reviewed,1
midazolam rowa 2.5 mg oromucosal solution,midazolam,reviewed_queue,llm_reviewed,1
racecadotril,racecadotril,reviewed_queue,llm_reviewed,1
paracet 500 mg tabletter,paracetamol,reviewed_queue,llm_reviewed,1
oxycodone actavis 5 mg harde kapsler,oxycodone,reviewed_queue,llm_reviewed,1
oxycontin 10 mg depottabletter,oxytocin,reviewed_queue,llm_reviewed,1
sucrose octaacetate [nf],sucrose,reviewed_queue,llm_reviewed,1
"thiotepa genopharm 15 mg, lyophilisat pour usage parentéral",thiotepa,reviewed_queue,llm_reviewed,1
ensifentrine inhalation suspension,ensifentrine,reviewed_queue,llm_reviewed,1
lévodopa 3mg,levodopa,reviewed_queue,llm_reviewed,1
carbidopa 0.3mg,carbidopa,reviewed_queue,llm_reviewed,1
carbidopa 0.75mg,carbidopa,reviewed_queue,llm_reviewed,1
flurpiridaz f 18,flurpiridaz f 18,reviewed_queue,llm_reviewed,1
