alias_clean,substance_clean,alias_type,source,confidence_prior
efruxifermin,efruxifermin,usan,chembl,0.85
oncoprex,quaratusugene ozeplasmid,chembl_synonym,chembl,0.65
quaratusugene ozeplasmid,quaratusugene ozeplasmid,chembl_synonym,chembl,0.65
quaratusugene ozeplasmid,quaratusugene ozeplasmid,usan,chembl,0.85
abbv-321,serclutamab,chembl_synonym,chembl,0.65
pr-1594407,serclutamab,chembl_synonym,chembl,0.65
pr1594407,serclutamab,chembl_synonym,chembl,0.65
serclutamab,serclutamab,usan,chembl,0.85
abbv-321,serclutamab talirine,chembl_synonym,chembl,0.65
abbv-321 talirine,serclutamab talirine,chembl_synonym,chembl,0.65
serclutamab talirine,serclutamab talirine,chembl_synonym,chembl,0.65
serclutamab talirine,serclutamab talirine,usan,chembl,0.85
calcium oxybate,calcium oxybate,chembl_synonym,chembl,0.65
calcium oxybate component of xywav,calcium oxybate,trade_name,chembl,0.9
oxybate calcium,calcium oxybate,chembl_synonym,chembl,0.65
magnesium oxybate,magnesium oxybate,chembl_synonym,chembl,0.65
magnesium oxybate component of xywav,magnesium oxybate,trade_name,chembl,0.9
oxybate magnesium,magnesium oxybate,chembl_synonym,chembl,0.65
oxybate potassium,potassium oxybate,chembl_synonym,chembl,0.65
potassium oxybate,potassium oxybate,chembl_synonym,chembl,0.65
potassium oxybate component of xywav,potassium oxybate,trade_name,chembl,0.9
8-chloroadenosine,8-chloroadenosine,chembl_synonym,chembl,0.65
nsc-354258,8-chloroadenosine,chembl_synonym,chembl,0.65
anx 042,anx-042,chembl_synonym,chembl,0.65
anx-042,anx-042,chembl_synonym,chembl,0.65
asbnp.1,anx-042,chembl_synonym,chembl,0.65
bnp.1,anx-042,chembl_synonym,chembl,0.65
(18f fcpha),cardiopet,chembl_synonym,chembl,0.65
(18f)-fcpha,cardiopet,chembl_synonym,chembl,0.65
cardiopet,cardiopet,chembl_synonym,chembl,0.65
calcifediol-d6,d6-25-hydroxyvitamin d3,chembl_synonym,chembl,0.65
d6-25-hydroxyvitamin d3,d6-25-hydroxyvitamin d3,chembl_synonym,chembl,0.65
glumetinib,gumarontinib,chembl_synonym,chembl,0.65
gumarontinib,gumarontinib,chembl_synonym,chembl,0.65
sc-c244,gumarontinib,chembl_synonym,chembl,0.65
scc244,gumarontinib,chembl_synonym,chembl,0.65
hetrombopag,rafutrombopag,chembl_synonym,chembl,0.65
rafutrombopag,rafutrombopag,chembl_synonym,chembl,0.65
shr-8735,rafutrombopag,chembl_synonym,chembl,0.65
shr8735,rafutrombopag,chembl_synonym,chembl,0.65
buprenorphine dimer,orp-101,chembl_synonym,chembl,0.65
orp-101,orp-101,chembl_synonym,chembl,0.65
osavampator,osavampator,chembl_synonym,chembl,0.65
tak-653,osavampator,chembl_synonym,chembl,0.65
cbr-2092,rifaquizinone,chembl_synonym,chembl,0.65
rifaquizinona,rifaquizinone,chembl_synonym,chembl,0.65
rifaquizinone,rifaquizinone,chembl_synonym,chembl,0.65
tnp-2092,rifaquizinone,chembl_synonym,chembl,0.65
valemetostat tosilate,valemetostat tosylate,chembl_synonym,chembl,0.65
valemetostat tosylate,valemetostat tosylate,chembl_synonym,chembl,0.65
177lu-labeled psma-617,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
177lu-psma-617,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
lutetium (177lu) vipivotide tetraxetan,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
lutetium lu 177 vipivotide tetraxetan,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
lutetium lu 177 vipivotide tetraxetan,lutetium lu-177 vipivotide tetraxetan,usan,chembl,0.85
lutetium lu-177 vipivotide tetraxetan,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
pluvicto,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
pluvicto,lutetium lu-177 vipivotide tetraxetan,trade_name,chembl,0.9
psma-617 lu-177,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
vipivotide tetraxetan lu-177,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
vipivotide tetraxetan lutetium lu-177,lutetium lu-177 vipivotide tetraxetan,chembl_synonym,chembl,0.65
2ccpa,carbacyclic phosphatidic acid,chembl_synonym,chembl,0.65
carbacyclic phosphatidic acid,carbacyclic phosphatidic acid,chembl_synonym,chembl,0.65
bci-838,mgs-0210,chembl_synonym,chembl,0.65
mgs-0210,mgs-0210,chembl_synonym,chembl,0.65
c-peptide,human c-peptide,chembl_synonym,chembl,0.65
human c-peptide,human c-peptide,chembl_synonym,chembl,0.65
human proinsulin c-peptide,human c-peptide,chembl_synonym,chembl,0.65
insulin c-peptide,human c-peptide,chembl_synonym,chembl,0.65
nmij-crm 6901a,human c-peptide,chembl_synonym,chembl,0.65
proinsulin c-peptide,human c-peptide,chembl_synonym,chembl,0.65
proinsulin c-peptide (human),human c-peptide,chembl_synonym,chembl,0.65
hbi-3000,sulcardine sulfate,chembl_synonym,chembl,0.65
sulcardine sulfate,sulcardine sulfate,chembl_synonym,chembl,0.65
sulcardine sulfate anhydrous,sulcardine sulfate,chembl_synonym,chembl,0.65
hp 129xe,"xenon xe-129, hyperpolarized",chembl_synonym,chembl,0.65
xenon xe-129 hyperpolarized,"xenon xe-129, hyperpolarized",chembl_synonym,chembl,0.65
"xenon xe-129, hyperpolarized","xenon xe-129, hyperpolarized",chembl_synonym,chembl,0.65
xenoview,"xenon xe-129, hyperpolarized",chembl_synonym,chembl,0.65
xenoview,"xenon xe-129, hyperpolarized",trade_name,chembl,0.9
incb-057643,incb-057643,chembl_synonym,chembl,0.65
incb057643,incb-057643,chembl_synonym,chembl,0.65
jbpos-0101,jbpos-0101,chembl_synonym,chembl,0.65
jbpos0101,jbpos-0101,chembl_synonym,chembl,0.65
mitoq10,mitoquinol cation,chembl_synonym,chembl,0.65
mitoquinol,mitoquinol cation,chembl_synonym,chembl,0.65
mitoquinol cation,mitoquinol cation,chembl_synonym,chembl,0.65
"1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate","1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate",chembl_synonym,chembl,0.65
mmb-4 dimethanesulfonate,"1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate",chembl_synonym,chembl,0.65
mmb4 dimethanesulfonate,"1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate",chembl_synonym,chembl,0.65
mmb-4 dms,"1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate",chembl_synonym,chembl,0.65
mmb4 dms,"1,1'-methylenebis(4-((hydroxyimino)methyl)-pyridinium) dimethanesulfonate",chembl_synonym,chembl,0.65
gt-0918,pruxelutamide,chembl_synonym,chembl,0.65
gt0918,pruxelutamide,chembl_synonym,chembl,0.65
proxalutamide,pruxelutamide,chembl_synonym,chembl,0.65
pruxelutamide,pruxelutamide,chembl_synonym,chembl,0.65
arm-210,surlorian,chembl_synonym,chembl,0.65
arm210,surlorian,chembl_synonym,chembl,0.65
rycal dmd,surlorian,chembl_synonym,chembl,0.65
s-48168,surlorian,chembl_synonym,chembl,0.65
s48168,surlorian,chembl_synonym,chembl,0.65
surlorian,surlorian,chembl_synonym,chembl,0.65
bms 813160,bms-813160,chembl_synonym,chembl,0.65
bms-813160,bms-813160,chembl_synonym,chembl,0.65
cg-026806,luxeptinib,chembl_synonym,chembl,0.65
cg026806,luxeptinib,chembl_synonym,chembl,0.65
cg'806,luxeptinib,chembl_synonym,chembl,0.65
cg-806,luxeptinib,chembl_synonym,chembl,0.65
cg806,luxeptinib,chembl_synonym,chembl,0.65
luxeptinib,luxeptinib,chembl_synonym,chembl,0.65
luxeptinib,luxeptinib,usan,chembl,0.85
deutenzalutamida,deutenzalutamide,chembl_synonym,chembl,0.65
deutenzalutamide,deutenzalutamide,chembl_synonym,chembl,0.65
deutenzalutamide,deutenzalutamide,usan,chembl,0.85
enzalutamide d3,deutenzalutamide,chembl_synonym,chembl,0.65
hc 1119,deutenzalutamide,chembl_synonym,chembl,0.65
hc-1119,deutenzalutamide,chembl_synonym,chembl,0.65
hc1119,deutenzalutamide,chembl_synonym,chembl,0.65
lb-102,lb-102,chembl_synonym,chembl,0.65
n'-methyl amisulpride,lb-102,chembl_synonym,chembl,0.65
n'-methylamisulpride,lb-102,chembl_synonym,chembl,0.65
alvocidib phosphate,tp-1287,chembl_synonym,chembl,0.65
alvocidib prodrug tp-1287,tp-1287,chembl_synonym,chembl,0.65
tp 1287,tp-1287,chembl_synonym,chembl,0.65
tp-1287,tp-1287,chembl_synonym,chembl,0.65
tp1287,tp-1287,chembl_synonym,chembl,0.65
tzp-102,tzp-102,chembl_synonym,chembl,0.65
ledaborbactam etzadroxil,ledaborbactam etzadroxil,chembl_synonym,chembl,0.65
ledaborbactam etzadroxil,ledaborbactam etzadroxil,usan,chembl,0.85
vnrx-5236 etzadroxil,ledaborbactam etzadroxil,chembl_synonym,chembl,0.65
vnrx-7145,ledaborbactam etzadroxil,chembl_synonym,chembl,0.65
vt-1598,vt-1598,chembl_synonym,chembl,0.65
vt1598,vt-1598,chembl_synonym,chembl,0.65
abx 196,abx-196,chembl_synonym,chembl,0.65
abx-196,abx-196,chembl_synonym,chembl,0.65
abx196,abx-196,chembl_synonym,chembl,0.65
pbs 96,abx-196,chembl_synonym,chembl,0.65
pbs96,abx-196,chembl_synonym,chembl,0.65
asp 5878,asp-5878,chembl_synonym,chembl,0.65
asp-5878,asp-5878,chembl_synonym,chembl,0.65
asp5878,asp-5878,chembl_synonym,chembl,0.65
azd 1390,azd-1390,chembl_synonym,chembl,0.65
azd-1390,azd-1390,chembl_synonym,chembl,0.65
azd1390,azd-1390,chembl_synonym,chembl,0.65
kl-1333,napazimone,chembl_synonym,chembl,0.65
kl1333,napazimone,chembl_synonym,chembl,0.65
napazimone,napazimone,chembl_synonym,chembl,0.65
lxi-15029,mti-31,chembl_synonym,chembl,0.65
mti-31,mti-31,chembl_synonym,chembl,0.65
scc-31,mti-31,chembl_synonym,chembl,0.65
ly 3200882,ly-3200882,chembl_synonym,chembl,0.65
ly-3200882,ly-3200882,chembl_synonym,chembl,0.65
ly3200882,ly-3200882,chembl_synonym,chembl,0.65
metarrestin,ml-246,chembl_synonym,chembl,0.65
ml-246,ml-246,chembl_synonym,chembl,0.65
mol-4239,mol-4239,chembl_synonym,chembl,0.65
mol4239,mol-4239,chembl_synonym,chembl,0.65
wp-1220,mol-4239,chembl_synonym,chembl,0.65
wp1220,mol-4239,chembl_synonym,chembl,0.65
alofanib,alofanib,chembl_synonym,chembl,0.65
centhaquina,centhaquine,chembl_synonym,chembl,0.65
centhaquine,centhaquine,chembl_synonym,chembl,0.65
centhaquine,centhaquine,usan,chembl,0.85
compound-7173,centhaquine,chembl_synonym,chembl,0.65
pmz-2010,centhaquine,chembl_synonym,chembl,0.65
pmz2010,centhaquine,chembl_synonym,chembl,0.65
gs-6207,lenacapavir,chembl_synonym,chembl,0.65
gs6207,lenacapavir,chembl_synonym,chembl,0.65
gs-714207,lenacapavir,chembl_synonym,chembl,0.65
gs-ca1,lenacapavir,chembl_synonym,chembl,0.65
gs-ca-2,lenacapavir,chembl_synonym,chembl,0.65
gs-ca2,lenacapavir,chembl_synonym,chembl,0.65
gs-hiv,lenacapavir,chembl_synonym,chembl,0.65
lenacapavir,lenacapavir,chembl_synonym,chembl,0.65
lenacapavir,lenacapavir,usan,chembl,0.85
rec-0559,udonitrectag,chembl_synonym,chembl,0.65
udonitrectag,udonitrectag,chembl_synonym,chembl,0.65
zamicastat,zamicastat,chembl_synonym,chembl,0.65
a-301,ifidancitinib,chembl_synonym,chembl,0.65
ati-50002,ifidancitinib,chembl_synonym,chembl,0.65
ati50002,ifidancitinib,chembl_synonym,chembl,0.65
ati-502,ifidancitinib,chembl_synonym,chembl,0.65
ifidancitinib,ifidancitinib,chembl_synonym,chembl,0.65
azd 4635,imaradenant,chembl_synonym,chembl,0.65
azd-4635,imaradenant,chembl_synonym,chembl,0.65
azd4635,imaradenant,chembl_synonym,chembl,0.65
azd-4635 (htl1071),imaradenant,chembl_synonym,chembl,0.65
htl-1071,imaradenant,chembl_synonym,chembl,0.65
htl1071,imaradenant,chembl_synonym,chembl,0.65
imaradenant,imaradenant,chembl_synonym,chembl,0.65
imaradenant (azd4635),imaradenant,chembl_synonym,chembl,0.65
bay 1753011,pecavaptan,chembl_synonym,chembl,0.65
bay-1753011,pecavaptan,chembl_synonym,chembl,0.65
bay_1753011,pecavaptan,chembl_synonym,chembl,0.65
pecavaptan,pecavaptan,chembl_synonym,chembl,0.65
abeprazan,abeprazan,chembl_synonym,chembl,0.65
dwp-14012,abeprazan,chembl_synonym,chembl,0.65
dwp14012,abeprazan,chembl_synonym,chembl,0.65
fexuprazan,abeprazan,chembl_synonym,chembl,0.65
dotinurad,dotinurad,chembl_synonym,chembl,0.65
fyu-981,dotinurad,chembl_synonym,chembl,0.65
irl-790,mesdopetam,chembl_synonym,chembl,0.65
irl790,mesdopetam,chembl_synonym,chembl,0.65
mesdopetam,mesdopetam,chembl_synonym,chembl,0.65
cod41,iptacopan,chembl_synonym,chembl,0.65
iptacopan,iptacopan,chembl_synonym,chembl,0.65
iptacopan,iptacopan,usan,chembl,0.85
lnp-023,iptacopan,chembl_synonym,chembl,0.65
lnp023,iptacopan,chembl_synonym,chembl,0.65
nvp-lnp023,iptacopan,chembl_synonym,chembl,0.65
nvp-lnp023-nx,iptacopan,chembl_synonym,chembl,0.65
6s-bgc-945,idetrexed,chembl_synonym,chembl,0.65
bgc-945,idetrexed,chembl_synonym,chembl,0.65
cb-300945 (s),idetrexed,chembl_synonym,chembl,0.65
idetrexed,idetrexed,chembl_synonym,chembl,0.65
onx-0801,idetrexed,chembl_synonym,chembl,0.65
onx-801,idetrexed,chembl_synonym,chembl,0.65
dolo-spedifen,ibuprofen arginine,chembl_synonym,chembl,0.65
ibuprofen arginate,ibuprofen arginine,chembl_synonym,chembl,0.65
ibuprofen arginine,ibuprofen arginine,chembl_synonym,chembl,0.65
spedifen,ibuprofen arginine,chembl_synonym,chembl,0.65
bis-poc-pmpa aspartate,tenofovir disoproxil aspartate,chembl_synonym,chembl,0.65
ckd-390,tenofovir disoproxil aspartate,chembl_synonym,chembl,0.65
gs 4331 aspartate,tenofovir disoproxil aspartate,chembl_synonym,chembl,0.65
gs-4331 aspartate,tenofovir disoproxil aspartate,chembl_synonym,chembl,0.65
tenofovir disoproxil aspartate,tenofovir disoproxil aspartate,chembl_synonym,chembl,0.65
glanatec,ripasudil hydrochloride dihydrate,chembl_synonym,chembl,0.65
k-115,ripasudil hydrochloride dihydrate,chembl_synonym,chembl,0.65
k-115-r,ripasudil hydrochloride dihydrate,chembl_synonym,chembl,0.65
ripasudil hydrochloride dihydrate,ripasudil hydrochloride dihydrate,chembl_synonym,chembl,0.65
ripasudil hydrochloride hydrate,ripasudil hydrochloride dihydrate,chembl_synonym,chembl,0.65
adc ags-16c3f,ags-16c3f,chembl_synonym,chembl,0.65
ags-16c3f,ags-16c3f,chembl_synonym,chembl,0.65
ags16c3f,ags-16c3f,chembl_synonym,chembl,0.65
ags-16c3f (anti-enpp3 antibody),ags-16c3f,chembl_synonym,chembl,0.65
ak-104,cadonilimab,chembl_synonym,chembl,0.65
ak104,cadonilimab,chembl_synonym,chembl,0.65
cadonilimab,cadonilimab,chembl_synonym,chembl,0.65
cadonilimab,cadonilimab,usan,chembl,0.85
4(1mew),al-78898a,chembl_synonym,chembl,0.65
al-78898a,al-78898a,chembl_synonym,chembl,0.65
compstatin analog 4(1mew),al-78898a,chembl_synonym,chembl,0.65
pot-4,al-78898a,chembl_synonym,chembl,0.65
(trp(me)4)-ac-compstatin,al-78898a,chembl_synonym,chembl,0.65
acoalan,antithrombin gamma,chembl_synonym,chembl,0.65
afucosylated antithrombin,antithrombin gamma,chembl_synonym,chembl,0.65
antithrombine gamma,antithrombin gamma,chembl_synonym,chembl,0.65
antithrombin gamma,antithrombin gamma,chembl_synonym,chembl,0.65
antitrombina gamma,antithrombin gamma,chembl_synonym,chembl,0.65
apg 1387,apg-1387,chembl_synonym,chembl,0.65
apg-1387,apg-1387,chembl_synonym,chembl,0.65
apg1387,apg-1387,chembl_synonym,chembl,0.65
apg-1387 (smac mimetic),apg-1387,chembl_synonym,chembl,0.65
sm-1387,apg-1387,chembl_synonym,chembl,0.65
at-1501,tegoprubart,chembl_synonym,chembl,0.65
tegoprubart,tegoprubart,chembl_synonym,chembl,0.65
autologous cord blood,autologous cord blood,chembl_synonym,chembl,0.65
autologous human umbilical cord blood,autologous cord blood,chembl_synonym,chembl,0.65
autologous umbilical cord blood,autologous cord blood,chembl_synonym,chembl,0.65
aravive-s6,batiraxcept,chembl_synonym,chembl,0.65
avb-500,batiraxcept,chembl_synonym,chembl,0.65
avb s6 500,batiraxcept,chembl_synonym,chembl,0.65
avb-s6-500,batiraxcept,chembl_synonym,chembl,0.65
avbs6500,batiraxcept,chembl_synonym,chembl,0.65
axl fc fusion protein avb-s6-500,batiraxcept,chembl_synonym,chembl,0.65
batiraxcept,batiraxcept,chembl_synonym,chembl,0.65
batiraxcept,batiraxcept,usan,chembl,0.85
ruga-s6,batiraxcept,chembl_synonym,chembl,0.65
s6-500c,batiraxcept,chembl_synonym,chembl,0.65
anti-c5ar-215,avdoralimab,chembl_synonym,chembl,0.65
avdoralimab,avdoralimab,chembl_synonym,chembl,0.65
iph-5401,avdoralimab,chembl_synonym,chembl,0.65
iph5401,avdoralimab,chembl_synonym,chembl,0.65
nn-8210,avdoralimab,chembl_synonym,chembl,0.65
nnc-0215-0384,avdoralimab,chembl_synonym,chembl,0.65
bgb a425,surzebiclimab,chembl_synonym,chembl,0.65
bgb-a425,surzebiclimab,chembl_synonym,chembl,0.65
bgba425,surzebiclimab,chembl_synonym,chembl,0.65
surzebiclimab,surzebiclimab,chembl_synonym,chembl,0.65
surzebiclimab,surzebiclimab,usan,chembl,0.85
6g11,bi-1206,chembl_synonym,chembl,0.65
anti-hfcgammariib mab bi-1206,bi-1206,chembl_synonym,chembl,0.65
bi 1206,bi-1206,chembl_synonym,chembl,0.65
bi-1206,bi-1206,chembl_synonym,chembl,0.65
bi1206,bi-1206,chembl_synonym,chembl,0.65
bio89-100,pegozafermin,chembl_synonym,chembl,0.65
bio89100,pegozafermin,chembl_synonym,chembl,0.65
pegozafermin,pegozafermin,chembl_synonym,chembl,0.65
pegozafermin,pegozafermin,usan,chembl,0.85
pegozafermina,pegozafermin,chembl_synonym,chembl,0.65
pegozafermine,pegozafermin,chembl_synonym,chembl,0.65
tev-47948,pegozafermin,chembl_synonym,chembl,0.65
cc-90006,cc-90006,chembl_synonym,chembl,0.65
cc-90006 pd-1 agonist,cc-90006,chembl_synonym,chembl,0.65
chitosan low molecular weight (20-200 mpa.s),chitosan low molecular weight (20-200 mpa.s),chembl_synonym,chembl,0.65
cvx-060,cvx-060,chembl_synonym,chembl,0.65
cvx060,cvx-060,chembl_synonym,chembl,0.65
pf-04856884,cvx-060,chembl_synonym,chembl,0.65
pf04856884,cvx-060,chembl_synonym,chembl,0.65
efepoetina alfa,efepoetin alfa,chembl_synonym,chembl,0.65
efepoetin alfa,efepoetin alfa,chembl_synonym,chembl,0.65
efepoetine alfa,efepoetin alfa,chembl_synonym,chembl,0.65
bafisontamab,bafisontamab,chembl_synonym,chembl,0.65
bafisontamab,bafisontamab,usan,chembl,0.85
emb-01,bafisontamab,chembl_synonym,chembl,0.65
emb01,bafisontamab,chembl_synonym,chembl,0.65
fit-013a,bafisontamab,chembl_synonym,chembl,0.65
aescin,escin,chembl_synonym,chembl,0.65
escin,escin,chembl_synonym,chembl,0.65
fn-1501,fn-1501,chembl_synonym,chembl,0.65
glp-1,glucagon-like peptide 1,chembl_synonym,chembl,0.65
glucagon-like peptide 1,glucagon-like peptide 1,chembl_synonym,chembl,0.65
igm-2323,imvotamab,chembl_synonym,chembl,0.65
igm2323,imvotamab,chembl_synonym,chembl,0.65
imvotamab,imvotamab,chembl_synonym,chembl,0.65
imvotamab,imvotamab,usan,chembl,0.85
ima-026,ima-026,chembl_synonym,chembl,0.65
inodiftagene vixteplasmid,inodiftagene vixteplasmid,chembl_synonym,chembl,0.65
inodiftagene vixteplasmide,inodiftagene vixteplasmid,chembl_synonym,chembl,0.65
inodiftagen vixteplasmida,inodiftagene vixteplasmid,chembl_synonym,chembl,0.65
cytokine-based biologic agent irx-2,irx-2,chembl_synonym,chembl,0.65
irx 2,irx-2,chembl_synonym,chembl,0.65
irx-2,irx-2,chembl_synonym,chembl,0.65
l-dos47,l-dos47,chembl_synonym,chembl,0.65
ldo-s47,l-dos47,chembl_synonym,chembl,0.65
ldos47,l-dos47,chembl_synonym,chembl,0.65
1c1-mcmmaf,medi-547,chembl_synonym,chembl,0.65
medi 547,medi-547,chembl_synonym,chembl,0.65
medi-547,medi-547,chembl_synonym,chembl,0.65
medi547,medi-547,chembl_synonym,chembl,0.65
h16c3,neo-201,chembl_synonym,chembl,0.65
h16c3 antibody,neo-201,chembl_synonym,chembl,0.65
monoclonal antibody neo-201,neo-201,chembl_synonym,chembl,0.65
neo 201,neo-201,chembl_synonym,chembl,0.65
neo-201,neo-201,chembl_synonym,chembl,0.65
neo201,neo-201,chembl_synonym,chembl,0.65
eso-1,ny-eso-1,chembl_synonym,chembl,0.65
lage-2,ny-eso-1,chembl_synonym,chembl,0.65
l antigen family member 2,ny-eso-1,chembl_synonym,chembl,0.65
ny-eso-1,ny-eso-1,chembl_synonym,chembl,0.65
ny-eso-1(157-170),ny-eso-1,chembl_synonym,chembl,0.65
obi 888,obi-888,chembl_synonym,chembl,0.65
obi-888,obi-888,chembl_synonym,chembl,0.65
obi888,obi-888,chembl_synonym,chembl,0.65
nox-a12 free acid,olaptesed pegol,chembl_synonym,chembl,0.65
olaptesed pegol,olaptesed pegol,chembl_synonym,chembl,0.65
onc 392,onc-392,chembl_synonym,chembl,0.65
onc-392,onc-392,chembl_synonym,chembl,0.65
pf-06688992,pf-06688992,chembl_synonym,chembl,0.65
fluorescence peptide qrh-882260,qrh-882260,chembl_synonym,chembl,0.65
qrh-882260,qrh-882260,chembl_synonym,chembl,0.65
qrhkpre-gggsk-(cy5)-nh2,qrh-882260,chembl_synonym,chembl,0.65
human recap,ilofotase alfa,chembl_synonym,chembl,0.65
ilofotase alfa,ilofotase alfa,chembl_synonym,chembl,0.65
ilofotase alfa,ilofotase alfa,usan,chembl,0.85
recap,ilofotase alfa,chembl_synonym,chembl,0.65
mrg-201,remlarsen,chembl_synonym,chembl,0.65
remlarsen,remlarsen,chembl_synonym,chembl,0.65
ad-51547,revusiran,chembl_synonym,chembl,0.65
revusiran,revusiran,chembl_synonym,chembl,0.65
sars-cov,sars-cov,chembl_synonym,chembl,0.65
antibody-drug conjugate sc-005,sc-005,chembl_synonym,chembl,0.65
sc-005,sc-005,chembl_synonym,chembl,0.65
sc005,sc-005,chembl_synonym,chembl,0.65
antibody-drug conjugate sc-006,sc-006,chembl_synonym,chembl,0.65
sc-006,sc-006,chembl_synonym,chembl,0.65
sc006,sc-006,chembl_synonym,chembl,0.65
anti-bcma antibody sea-bcma,sea-bcma,chembl_synonym,chembl,0.65
sea bcma,sea-bcma,chembl_synonym,chembl,0.65
sea-bcma,sea-bcma,chembl_synonym,chembl,0.65
ew9i3pjc3r,sepofarsen,chembl_synonym,chembl,0.65
qr-110,sepofarsen,chembl_synonym,chembl,0.65
qr-110 free acid,sepofarsen,chembl_synonym,chembl,0.65
sepofarsen,sepofarsen,chembl_synonym,chembl,0.65
sepofarsen,sepofarsen,usan,chembl,0.85
sgn cd70a,sgn-cd70a,chembl_synonym,chembl,0.65
sgn-cd70a,sgn-cd70a,chembl_synonym,chembl,0.65
panc1 (krasgat),sig12d loder,chembl_synonym,chembl,0.65
sig12d loder,sig12d loder,chembl_synonym,chembl,0.65
tak-137,tak-137,chembl_synonym,chembl,0.65
jnj-63483043,talquetamab,chembl_synonym,chembl,0.65
jnj-64407564,talquetamab,chembl_synonym,chembl,0.65
talquetamab,talquetamab,chembl_synonym,chembl,0.65
talquetamab,talquetamab,usan,chembl,0.85
talquetamab-tgvs,talquetamab,chembl_synonym,chembl,0.65
talvey,talquetamab,trade_name,chembl,0.9
tcn-202,tcn-202,chembl_synonym,chembl,0.65
tcn202,tcn-202,chembl_synonym,chembl,0.65
bcmaxcd3,teclistamab,chembl_synonym,chembl,0.65
jnj 64007957,teclistamab,chembl_synonym,chembl,0.65
jnj-64007957,teclistamab,chembl_synonym,chembl,0.65
teclistamab,teclistamab,chembl_synonym,chembl,0.65
teclistamab,teclistamab,usan,chembl,0.85
teclistamab cqyv,teclistamab,chembl_synonym,chembl,0.65
teclistamab-cqyv,teclistamab,chembl_synonym,chembl,0.65
tecvayli,teclistamab,trade_name,chembl,0.9
navepegritida,navepegritide,chembl_synonym,chembl,0.65
navepegritide,navepegritide,chembl_synonym,chembl,0.65
transcon cnp,navepegritide,chembl_synonym,chembl,0.65
transcon cnp-38,navepegritide,chembl_synonym,chembl,0.65
anti-cd22 adc trph-222,trph-222,chembl_synonym,chembl,0.65
trph-222,trph-222,chembl_synonym,chembl,0.65
trph222,trph-222,chembl_synonym,chembl,0.65
vrc07 523ls,vrc07-523ls,chembl_synonym,chembl,0.65
vrc07-523ls,vrc07-523ls,chembl_synonym,chembl,0.65
vrc07523ls,vrc07-523ls,chembl_synonym,chembl,0.65
aln-65492,vutrisiran,chembl_synonym,chembl,0.65
aln-ttrsc02,vutrisiran,chembl_synonym,chembl,0.65
aln-ttrsc02 free acid,vutrisiran,chembl_synonym,chembl,0.65
votrisiran,vutrisiran,chembl_synonym,chembl,0.65
vutrisiran,vutrisiran,chembl_synonym,chembl,0.65
vutrisiran,vutrisiran,usan,chembl,0.85
wn-80e,wn-80e,chembl_synonym,chembl,0.65
wn-80e component of hbv-002,wn-80e,chembl_synonym,chembl,0.65
abbv 085,samrotamab vedotin,chembl_synonym,chembl,0.65
abbv-085,samrotamab vedotin,chembl_synonym,chembl,0.65
abbv085,samrotamab vedotin,chembl_synonym,chembl,0.65
adc abbv-085,samrotamab vedotin,chembl_synonym,chembl,0.65
antibody-drug conjugate abbv-085,samrotamab vedotin,chembl_synonym,chembl,0.65
pr-1498487 pab-mmae,samrotamab vedotin,chembl_synonym,chembl,0.65
samrotamab vedotin,samrotamab vedotin,chembl_synonym,chembl,0.65
samrotamab vedotina,samrotamab vedotin,chembl_synonym,chembl,0.65
samrotamab vedotine,samrotamab vedotin,chembl_synonym,chembl,0.65
abbv-155,mirzotamab clezutoclax,chembl_synonym,chembl,0.65
abbv155,mirzotamab clezutoclax,chembl_synonym,chembl,0.65
mirzotamab clezutoclax,mirzotamab clezutoclax,chembl_synonym,chembl,0.65
mirzotamab clezutoclax,mirzotamab clezutoclax,usan,chembl,0.85
abbv 221,losatuxizumab vedotin,chembl_synonym,chembl,0.65
abbv-221,losatuxizumab vedotin,chembl_synonym,chembl,0.65
losatuxizumab vedotin,losatuxizumab vedotin,chembl_synonym,chembl,0.65
losatuxizumab vedotina,losatuxizumab vedotin,chembl_synonym,chembl,0.65
losatuxizumab vedotine,losatuxizumab vedotin,chembl_synonym,chembl,0.65
abbv-368,revdofilimab,chembl_synonym,chembl,0.65
abbv368,revdofilimab,chembl_synonym,chembl,0.65
pr-1628103,revdofilimab,chembl_synonym,chembl,0.65
pr1628103,revdofilimab,chembl_synonym,chembl,0.65
revdofilimab,revdofilimab,chembl_synonym,chembl,0.65
