cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,chosen,confidence,reason,abstained,decided_at_utc,batch_id
514f776fefa51ca792506fab330c5c0c85e7c99d20f7c069bba838d58bdbede5,"Universittsklinikum Aachen, Klinik f. Psychiatrie und Psychotherapie",claude-opus-5,sponsor-resolve-v1,666b93c3fe0fb8cdf908b19eddd5bc2b943006d8f9029c69a6a25ba777035870,Universitätsklinikum Aachen,high,placeholder,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
45396d0436b84675e1126797fc4cbd95d7ad45924aa1583a2cf0a913accde70e,Universittsklinikum Bonn Klinik und Poliklinik fr Psychiatrie und Psychotherapie,claude-opus-5,sponsor-resolve-v1,a33e6d3806fe233b58609aa1aaf7d4264922def3eeeb9d4664279533a4e02413,Universitätsklinikum Bonn,high,Psychiatry department of University Hospital Bonn resolves to parent Universitätsklinikum Bonn.,FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
9241a8fbcc4cf983f44d832aae4f7df51ae017d5c825e66de28bc44ef37d6486,Universittsklinikum Essen - Zentrum fr Innere Medizin - Klinik fr Endokrinologie,claude-opus-5,sponsor-resolve-v1,aaea2fe17387d0ab4d12e5eb17ebdf0728acc36b57f0dc828bf269fb1ac9a7aa,NA,NA,off-list answer: Universitätsklinikum Des Saarlandes,NA,2026-08-11T12:54:03Z,NA
4482e1f430760450b9dc0c5e9a0f14d9473deee27ff0ebcc78dcb0c7c1da543f,"Universittsklinikum Freiburg, Abteilung klinische Chemie",claude-opus-5,sponsor-resolve-v1,e9d936c42f1bc5489fec1b60b3f81540a343cca250324334c4a620cf3c14f785,Universitätsklinikum Freiburg,high,Department of clinical chemistry at Freiburg university hospital resolves to parent Universitätsklinikum Freiburg.,FALSE,2026-08-11T12:54:09Z,NA
3b298da01e350e0cf5ea10416227b401917f2d728426d3199ab89d5720dce56a,"Universittsklinikum Mannheim, Klinik fr Ansthesiologie",claude-opus-5,sponsor-resolve-v1,f03e2c1d677fc6b13c2aea69d5ee7e81cd66a3cc827b45e52b11806457592fd2,Universitätsklinikum Mannheim,high,placeholder,FALSE,2026-08-11T12:54:15Z,NA
153547d0faf907c364b906d12fef1cf1b338071837cb85e7dab80e424a89bcc9,"Universittsklinikum Schleswig-Holstein, Campus Lbeck: Klinik fr Strahlentherapie",claude-opus-5,sponsor-resolve-v1,80657ee5dc612aa4189dcf03af0e18e67a25ee979c6c9472764ea4c422ddc8d1,Universitätsklinikum Schleswig-Holstein,high,Radiotherapy department at UKSH Campus Lübeck resolves to parent Universitätsklinikum Schleswig-Holstein.,FALSE,2026-08-11T12:54:22Z,NA
a21dc6ba78d4c8f02bc06d7e782c7c53fc168f3fd7f1de4065b3a5133e724369,"Universittsklinikum Tbingen, Medizinische Klinik I",claude-opus-5,sponsor-resolve-v1,c5546f6c5704d77b9b380601d10c1659ec0ee2c1949f8a46dc07b2680298fcb5,Universitätsklinikum Tübingen,high,Department Medizinische Klinik I of Tübingen university hospital resolves to parent.,FALSE,2026-08-11T12:54:45Z,NA
7150df5eb88af0472be6d394f16136f56b101d5b9810ee6871042578825c889c,"Universittsklinikum Tbingen, STZ eyetrial am Department fr Augenheilkunde",claude-opus-5,sponsor-resolve-v1,80c08d099729e65eb738cc93d62c2f817dc2e030efe820e8a3e5c9d349da1a63,Universitätsklinikum Erlangen,low,placeholder,FALSE,2026-08-11T12:54:52Z,NA
74738cb7a70192a0ec9277a1121db0f212c3d5be6e29bf764e6aa84b94527212,"Universittsspital Zrich, Klinik fr Angiologie",claude-opus-5,sponsor-resolve-v1,f3dd8f770b56ec60fabc5eb873119d3529dff774240c7413b342bb4e694a8af1,Universitätsspital Zürich,high,placeholder,FALSE,2026-08-11T12:54:58Z,NA
0bda80b19f34ef071579148e25bcca3d748c6dc6ac098fa4a69562f8bc5421ee,University of Dsseldorf,claude-opus-5,sponsor-resolve-v1,1179cba762b9fbaff5891aa5a3e04732a0868fb6663a74bca0c53153d5ff37d4,Heinrich-Heine-Universität Düsseldorf,medium,placeholder,FALSE,2026-08-11T12:55:08Z,NA
30019b01a2369b1596b85d8d135fc9c32a11aa8cc5fb38410a059b488094d5ed,University of Modena and Reggio Emilia,claude-opus-5,sponsor-resolve-v1,de4ef4329f0087b11597cf78c47dbfbca69fe98ef96b3839474b69e9da06f1f8,Università degli Studi di Modena e Reggio Emilia,high,Direct English translation of the Italian university name.,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
7fc903af92df1faebb578bd91f5fe22dca4d110aa7bc390fa7d4fa2604602cf9,VUmc Dept Urology,claude-opus-5,sponsor-resolve-v1,4caf125648894461db8684b15bf9a1ac96a6e663cd9e804f52e9a9481127a932,Amsterdam UMC,high,VUmc (VU medisch centrum) merged into Amsterdam UMC; department resolves to parent institution.,FALSE,2026-08-11T12:55:14Z,NA
81f39d94ceb27507859db745c507ff0b7e82f3dd0bc13487b485dbcc4efd4e30,VUmc Neurology Department,claude-opus-5,sponsor-resolve-v1,3c2c28c2d92b76c8e0e4a39d17bc85036274d82df41b27dbb80eb688407a311e,Amsterdam UMC,high,VUmc (VU University Medical Center Amsterdam) merged into Amsterdam UMC; neurology department resolves to parent.,FALSE,2026-08-11T12:55:20Z,NA
c0ebae942b8f999e3c7291b73dbcd08d32fa1bade92aecf2a7a7b778d52e9c59,department of Pharmacology-Toxicology RUNMC,claude-opus-5,sponsor-resolve-v1,b51a77505ee9fe0f41c96f628cf107f9909cda9e09a11b371fd906f86e4539fb,Radboudumc,high,"RUNMC = Radboud University Nijmegen Medical Centre, now Radboudumc; department resolves to parent institution.",FALSE,2026-08-11T12:29:32Z,msgbatch_0111Tu7WbEXjJeqkwD6h3G6S
a2c1b6522ff530b2a1b41fac74a1db07788861f47240733bcd5afe01acaaa623,department of experimental and clinical medicine F. Magrassi,claude-opus-5,sponsor-resolve-v1,288543483c09cb446371f995c4954d8f7ea929f7009a28d4089cd54ca173cb4a,NA,high,"'F. Magrassi' department belongs to University of Campania (Naples, Italy); no candidate matches that Italian institution.",TRUE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
fd369b1fac8dad161023823531c30af05b1d36842cd65255ac56a4c44655edd0,"dept of endocrinology J 106, herlev Hosptial",claude-opus-5,sponsor-resolve-v1,4f456ba9d92a1cbbfc7f29362e56c8126b66c577bbf3d23a01d55fc57e52eec9,Herlev og Gentofte Hospital,high,Department of endocrinology at Herlev Hospital resolves to parent Herlev og Gentofte Hospital.,FALSE,2026-08-11T12:23:54Z,msgbatch_0128Sbu8V6FBM8NhzfXNBEcG
33fb3b280f263afb9d0f60202e42389d036e43d7ce416994c2d9c2adaabd26f5,dipartimento di neurologia e psichiatria,claude-opus-5,sponsor-resolve-v1,c352aeec426771638920e2cc049ea340805f89e559138deef2f186ab251c8574,NA,medium,Generic department of neurology and psychiatry with no institution named; cannot map to any specific candidate university.,TRUE,2026-08-11T12:55:26Z,NA
61550327a044155bf72cea89ab82cee3f45d88a37d01ee61dd5ce2d01039a22a,"rhus University Hospital, Department of Dermatology",claude-opus-5,sponsor-resolve-v1,aad7c2f0b52df26176565789fa6fc15319f97df6c4099021ab66d2d7179d490b,NA,high,Aarhus University Hospital (Denmark) dermatology department; no candidate corresponds to Aarhus.,TRUE,2026-08-11T12:55:33Z,NA
