cache_key,block_id,model_id,prompt_version,cluster_no,canonical,salt_form,brand,substance_type,raw_substance,confidence,reason,decided_at_utc,batch_id
8e6944e22e6939df61ab7b00a6f88e1ac779fa3808dc118083079fd6127a0abf,sblk_04326,claude-sonnet-5,substance-mint-v3,1,Succinylated gelatin,NA,NA,blood_product,SUCCINYLATED GELATIN,0.9,NA,2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c2a1cd269e6ab73a0734fda4e91538c1ff1c904559926fe83144f18871eb9e85,sblk_04327,claude-sonnet-5,substance-mint-v3,1,SUL-238,NA,SUL-238,unknown,SUL-238,0.5,Development code with no published INN found,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
9a8e94c16be04d9f096d89716b2f04a247a693c2147460a074b0875ab70d7470,sblk_04328,claude-sonnet-5,substance-mint-v3,1,Vinblastine,sulfate,NA,small_molecule,SULFATE DE VINBLATINE,0.9,Misspelling of 'sulfate de vinblastine' (French for vinblastine sulfate),2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
4ada47d2b816f086f8a7cad8e543412ec284e166dac0fb8c9a19a97b0445101e,sblk_04329,claude-sonnet-5,substance-mint-v3,1,Dermatophagoides pteronyssinus allergen extract,NA,SULGEN Spray,biologic,SULGEN Spray D. pteronyssinus,0.75,NA,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
53b39187773d52a838dc553cf5fc07fee2110e704a0b6288125e6de7d1abf831,sblk_04330,claude-sonnet-5,substance-mint-v3,1,SUN E7001,NA,SUN E7001,unknown,SUN E7001,0.5,Development code with no published INN identified,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c4a5c4d480ebd57b730e0ca97eaa46da68100f6d4e83f6653719f0863eae5871,sblk_04331,claude-sonnet-5,substance-mint-v3,1,SUN11031,NA,SUN11031,biologic,SUN11031,0.7,SUN11031 is a recombinant human growth hormone-releasing hormone analogue peptide code name with no assigned INN,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
712e56753f1a5a64155f1f1fb4c9824e814842bdf1f863d57643e989c9c19938,sblk_04332,claude-sonnet-5,substance-mint-v3,1,SUN13837,NA,SUN13837,small_molecule,SUN13837,0.6,Development code with no published INN; kept as bare code.,2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
86dc311651079b9daae61c40a43562c7273f8974003d1cd6078000c10dba48f7,sblk_04333,claude-sonnet-5,substance-mint-v3,1,SUPERGUM,NA,NA,unknown,SUPERGUM,0.2,"Ambiguous brand/product name, unable to identify active substance",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
f8887b3f1e0f32efa0661b43a37ccb7794583355858b0e11722637d9a2348866,sblk_04334,claude-sonnet-5,substance-mint-v3,1,SYR110322,NA,NA,unknown,SYR110322,0.3,Development code with no identifiable published INN,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
7644be934b41d98b3f4842d3ddd892f58dd82f84d2e2d04a90b517a84810535c,sblk_04335,claude-sonnet-5,substance-mint-v3,1,Vigabatrin,NA,Sabrilex,small_molecule,Sabrilex 500 mg rakeet oraaliliuosta varten,0.85,NA,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
8da9d3ca558be3d5257bf80d6c9995ffe66e06a5d941f81f4b321637f0d20414,sblk_04336,claude-sonnet-5,substance-mint-v3,1,Saccharomyces boulardii,NA,NA,small_molecule,Saccharomyces cerevisiae HANSEN CBS 5926,0.85,Saccharomyces cerevisiae HANSEN CBS 5926 is the strain designation for the probiotic yeast commonly known as Saccharomyces boulardii.,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
e9f41d08996df46e0a1e3bbadeee04292c881da53f92e5bdc536139ec58116ff,sblk_04337,claude-sonnet-5,substance-mint-v3,1,Sucrose,NA,NA,supplement_or_excipient,Saccharose,0.9,"Saccharose is German/Latin for sucrose, used as excipient",2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
0a31000ee50820676fcf599af7fa674564f6fcb668e4d26e6d88a45dc78656a7,sblk_04338,claude-sonnet-5,substance-mint-v3,1,Solidago virgaurea (goldenrod) extract,NA,SagaPro,supplement_or_excipient,SagaPro,0.6,NA,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c4a212ed71b1ca57a46a63af33eed8e12689b8b3d95c9fa8d68315c413299e44,sblk_04339,claude-sonnet-5,substance-mint-v3,1,Salvia officinalis leaf,NA,NA,supplement_or_excipient,Sage leaf,0.8,Sage leaf is a botanical/herbal substance,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
7a8b89d9e9bbc0c2ad8237b5f59befa92008090a04cc7198a69a8936ab386881,sblk_04340,claude-sonnet-5,substance-mint-v3,1,Sodium chloride,NA,Salina Fisiológica Grifols,small_molecule,"Salina Fisiológica Grifols 0,9% solución para perfusión",0.9,"0.9% saline solution for infusion, i.e. sodium chloride",2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
ab109d8233af77337001f4da542972bd51ad062e3deef2943e70bc408289d303,sblk_04341,claude-sonnet-5,substance-mint-v3,1,Saliva Natura,NA,NA,not_a_substance,Saliva Natura,0.5,"Appears to be a product/device name, not a pharmacologically identifiable substance",2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
bf11de878674aac377b7c4394e61e87946b3b1fb55324eb2fd0e3d34a5b79121,sblk_04342,claude-sonnet-5,substance-mint-v3,1,SanaCutan Basiscreme,NA,SanaCutan,supplement_or_excipient,SanaCutan® Basiscreme,0.6,"Basic cream base, an excipient/vehicle product not an active pharmaceutical substance",2026-08-20T16:02:03Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
06041d880373bda007d4a910a1845a012c75cc83af77cb9706c9308fbc802592,sblk_04343,claude-sonnet-5,substance-mint-v3,1,Saracatinib,NA,NA,small_molecule,Saracatanib,0.85,"Misspelling of saracatinib, a Src kinase inhibitor code AZD0530",2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
a6bdd5306177e4124bc61785adb6eb625e3460009cea2fc6a2c553304bf64e36,sblk_04344,claude-sonnet-5,substance-mint-v3,1,Sulfur hexafluoride,NA,NA,diagnostic_agent,Schwefelhexaflourid,0.9,"Misspelled German for Schwefelhexafluorid, used as ultrasound contrast agent",2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
2e86dd01a454fc49f75dcbdb9730401275f8284b845ec61d2e86e05820452071,sblk_04345,claude-sonnet-5,substance-mint-v3,1,Schweppes,NA,Schweppes,not_a_substance,Schweppes™,0.6,"Brand of carbonated beverage, likely used as a flavoring/vehicle in trial, not a drug substance",2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
80c95742adaf9277a1d0fbe624aea6480a94cc2f238e684716c701ce3f273160,sblk_04346,claude-sonnet-5,substance-mint-v3,1,Sedariston Concentrate,NA,Sedariston Concentrate,small_molecule,Sedariston Concentrate,0.5,Herbal combination product (St John's Wort/valerian) known by brand name; cannot map to single INN,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
09c701b7e5194ff15357b19c284bd1a17cb2c9694e3b5c6487bb7e386b10c07b,sblk_04347,claude-sonnet-5,substance-mint-v3,1,Selective Serotonin Reuptake Inhibitors,NA,NA,unknown,Selective Serotonin Reuptake Inhibitors,0.3,"Refers to a drug class, not a single identifiable substance",2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
52f6ee9f212c31f18669c929d149f475bd5a6fc5e41afd542868c738441784ac,sblk_04348,claude-sonnet-5,substance-mint-v3,1,Selective immunosuppressive agents,NA,NA,unknown,Selective immunosuppressive agents,0.3,Too vague to identify a specific substance,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
ac0aef4c21f1174de896dc72b52dc750697e4f592d4c86b994322f7c9a2b2caf,sblk_04349,claude-sonnet-5,substance-mint-v3,1,Ethinylestradiol|Levonorgestrel,NA,Selina Gynial,small_molecule,"Selina Gynial 0,03 mg",0.5,"Selina Gynial is a low-dose contraceptive brand; 0.03 mg suggests ethinylestradiol component, likely combined with a progestin, but exact composition uncertain",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
b880078e8c67efa40429940a99c310eb0b8fa4f13e8a97a090e931743eb2e5c8,sblk_04350,claude-sonnet-5,substance-mint-v3,1,Senna extract,NA,NA,small_molecule,Sen extrait sec,0.7,"Sen extrait sec = dry senna extract, a laxative plant extract",2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
39ef0e8d8e6b2df6cc9bfa58381dc4fee1241e9c8b0770fdab29fa3a67cfa09c,sblk_04351,claude-sonnet-5,substance-mint-v3,1,Cyclophosphamide,NA,Sendoxane,small_molecule,Sendoxane,0.9,NA,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
30b2cf8e95a443574494ec61517f4d05359390019da07e4cfc76ec848e51d4f8,sblk_04352,claude-sonnet-5,substance-mint-v3,1,SentoClone,NA,SentoClone,cell_or_gene_therapy,SentoClone,0.6,"SentoClone is an autologous T-cell based cellular immunotherapy product; no INN exists, so the brand name is used as canonical.",2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
1fdb12bd34b911a522d38b59baed692019dddf4d290d7c4e6c5f1f5ad0646c62,sblk_04353,claude-sonnet-5,substance-mint-v3,1,Citalopram,NA,Seropram,small_molecule,Seropram,0.9,NA,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
468135aa458e12ad29ab7c16ac8ec6041c96345fdc8dde8b4db1b480a99b6206,sblk_04354,claude-sonnet-5,substance-mint-v3,1,Serotonium muriaticum,NA,NA,supplement_or_excipient,Serotonium muriaticum 5 CH,0.6,"Homeopathic preparation, not an identifiable pharmacological substance with INN",2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
fa3e57118b16a0b3b2b16ef5d67ebc1b843e82d7b73a29561726895ac4a7564e,sblk_04355,claude-sonnet-5,substance-mint-v3,1,Sevoflurane,NA,NA,small_molecule,Sevofluranum,0.95,Latin form of sevoflurane,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
cf194216dbc4353be347975f4f8f58648da6e96e5cf6b4a48f7aaff75ca7ea27,sblk_04356,claude-sonnet-5,substance-mint-v3,1,Shanghai,NA,NA,unknown,Shanghai,0.2,"Insufficient information to identify the substance; 'Shanghai' likely refers to a location/manufacturer, not a substance.",2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
acc1d6701d69d50b88f715d0cf6c50f259042f86a1428091158e70a7807faf44,sblk_04357,claude-sonnet-5,substance-mint-v3,1,Sholzwurzel,NA,NA,unknown,Sholzwurzel 1ml,0.3,"Unclear substance name, possibly a German herbal root extract, insufficient information to identify precisely",2026-08-20T16:02:12Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
3b58c0263e1022b391e5efb6eb2b75d4ed7752eaec0dc4b39a9fe11e2b19b429,sblk_04358,claude-sonnet-5,substance-mint-v3,1,SiFAlin-TATE,NA,SiFAlin-TATE,radiopharmaceutical,SiF - Alin - TATE,0.55,Silicon-fluoride-acceptor labeled octreotate (TATE) somatostatin analogue radiopharmaceutical.,2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
4cd40d248033b554942727f40005d4cf21870f4580afdae878c50292ef6abfc0,sblk_04359,claude-sonnet-5,substance-mint-v3,1,Sibilla diario,NA,Sibilla diario,unknown,Sibilla diario 2 mg,0.4,Cannot identify specific active substance; appears to be a branded product name with dosage.,2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c4a8b5fd8e88fb3ef1f34d714fb631c136272046c756406de1ce8aa338effe0c,sblk_04360,claude-sonnet-5,substance-mint-v3,1,Sildenafil,NA,NA,small_molecule,Sildenafilum,0.95,Sildenafilum is the Latin/INN form of sildenafil,2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
39830433d51dd27a80ad6222e736691983b8d0463512dc1108f383fefbef259d,sblk_04361,claude-sonnet-5,substance-mint-v3,1,Lavender oil (Silexan),NA,Silexan,small_molecule,Silexan 80 mg,0.9,NA,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
e3d5312cc3849c0ec55bfb4a40a80279a24eb935aeac4b8e8f575bf79a784f9d,sblk_04362,claude-sonnet-5,substance-mint-v3,1,Silibinin,NA,NA,small_molecule,Silibilin,0.85,"Misspelling of silibinin, a milk thistle-derived compound studied in trials.",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
37ce8245b8f420e264cec832c4341a359133fa81921bb6aa0fbeba7603dbdd5a,sblk_04363,claude-sonnet-5,substance-mint-v3,1,Silicea,NA,NA,supplement_or_excipient,Silicea trit. D2,0.6,Homeopathic trituration of silica (Silicea) at D2 potency,2026-08-20T16:02:03Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
e808732548fa1d5f182613a469aa31168b703a3711096f07f28a9077b108e625,sblk_04364,claude-sonnet-5,substance-mint-v3,1,Silicones,NA,NA,small_molecule,Silicones,0.6,"Silicone-based material, likely used as a device/excipient rather than a therapeutic small molecule",2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
844b5ba8500066fa6d16d89d8874b3da89b385b8776cc26ce178255b2e1de979,sblk_04365,claude-sonnet-5,substance-mint-v3,1,Silycus,NA,Silycus,unknown,Silycus®,0.3,Insufficient information to identify the specific active substance behind this brand name.,2026-08-20T16:02:12Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
998bb56dca121d1c321a59fcaf78c16920581a88139444be7de803a9b13e8913,sblk_04366,claude-sonnet-5,substance-mint-v3,1,Simoctocog alfa,NA,Simoctocog alfa,biologic,Simoctolog alfa,0.7,"Likely misspelling of Simoctocog alfa, a recombinant factor VIII",2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
ab448f402b25d5f93875847b0a2937d4ae752169b95801e618f333165485064a,sblk_04367,claude-sonnet-5,substance-mint-v3,1,Simvastatin,NA,NA,small_molecule,Simvsatatin,0.9,Misspelling of simvastatin,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
2322886e271449e3eeff4631cc3e28be34375cc95c7df0aadd3979b7f91284ce,sblk_04368,claude-sonnet-5,substance-mint-v3,1,Sinupret extract,NA,Sinupret,small_molecule,Sinupret extract coated tablets,0.6,Herbal combination product (Sinupret) with no single INN; kept as branded herbal extract.,2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
2e6920e270d727d6a852bced8ca25f6de56e1341eb022b37eeb79be5b715e4a1,sblk_04369,claude-sonnet-5,substance-mint-v3,1,Siponimod,NA,NA,small_molecule,Siponimid,0.9,NA,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
67d80b0672bc78013938fba87e6548f57216e3817e9950d5c8d7e13ab4bd19ba,sblk_04370,claude-sonnet-5,substance-mint-v3,1,"Sirupus simplex 30mL followed by 15mL after two hours, at one study visit",NA,NA,not_a_substance,"Sirupus simplex 30mL followed by 15mL after two hours, at one study visit",0.7,NA,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
8ee5cc55f939c7ccba7634200db2cd9b37ef1fa518a61d9795d90530e1f0b4aa,sblk_04371,claude-sonnet-5,substance-mint-v3,1,Calcium folinate,NA,Sodiofolin,small_molecule,Sodiofolin 50 mg,0.85,Sodiofolin is a brand of sodium folinate/calcium folinate (folinic acid) used as leucovorin alternative,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
16e11cac2ad07e68cc01a3e3db1dad789024b2172c81b4b520d1a0795e403a3b,sblk_04372,claude-sonnet-5,substance-mint-v3,1,Cridanimod,sodium,NA,small_molecule,Sodium 2-9-oxoacridin-10-ylacetate,0.7,NA,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
bd0c7bc2ed394cd20b9c69f4f35ce8f3cc0af9a1ea84358371ded2f55f0df94e,sblk_04373,claude-sonnet-5,substance-mint-v3,1,Sodium tetrachloropalladate,NA,NA,diagnostic_agent,Sodium Allergen (sodium tetrachloropalladate 3%),0.6,Allergen patch test substance,2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
8beb7381c77a3f0a9a97e631567a5f98af5b0dc68a764086c7b29903655a5fb5,sblk_04374,claude-sonnet-5,substance-mint-v3,1,Sodium Ascorbate,sodium,NA,small_molecule,Sodium Ascorbat,0.9,NA,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
ab267375b9102ae9be8a0b0a116c8bbe7981c21c33c87caf577547ecf6931217,sblk_04375,claude-sonnet-5,substance-mint-v3,1,Valproic acid,sodium,NA,small_molecule,Sodium Valproat,0.9,NA,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
d86e983e994384d3f36bb72f89524577b100c4df34171d54c42f264660739069,sblk_04376,claude-sonnet-5,substance-mint-v3,1,Sodium oligomannate,sodium,NA,small_molecule,Sodium oligomannate,0.7,Marine algae-derived oligosaccharide investigational drug (GV-971) for Alzheimer's disease,2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
d1f08d6cbfaa46ebf592969d2a16dfa0f06e5a5bbcb10781ee8e6fdfdc9d9470,sblk_04377,claude-sonnet-5,substance-mint-v3,1,"5-Bromo-4-(4-cyclopropylnaphthalen-1-yl)-4H-1,2,4-triazol-3-yl-sulfanyl-acetic acid sodium salt",sodium,NA,small_molecule,"Sodium, 5-Bromo-4-4-cyclopropyl-napthalen-1-yl-4H-1,2,4triazol-3-yl-sulfanyl-acetate",0.6,"Chemical name for a specific sodium salt compound, no known INN; used as descriptive canonical.",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
85cb2b262564013005b39162d08317fca8aab4bd3541786c13af42c249813527,sblk_04378,claude-sonnet-5,substance-mint-v3,1,Soya oil,NA,Sojal,supplement_or_excipient,Sojal Ph.Eur.,0.5,"Sojal Ph.Eur. likely refers to soya (soybean) oil excipient, Ph.Eur. grade",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
339c03e50a3bcab993eb72add12a679934a789c4dcfc50091750ae76146b5f5a,sblk_04379,claude-sonnet-5,substance-mint-v3,1,Sokatin,NA,NA,unknown,Sokatin,0.3,Sokatin appears to be a brand name; unable to confidently identify the underlying INN substance.,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
d84b8bac026e3612e097d8b78cbef05bf88f0580baaf54d70c9948c266192637,sblk_04380,claude-sonnet-5,substance-mint-v3,1,Solaray,NA,NA,unknown,Solaray,0.3,Solaray is a supplement brand; specific active substance not identifiable from name alone,2026-08-20T16:02:11Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
b29c0c972ea7099aed41ba483989f447705058d8c7751febe1eb89471ee27bb5,sblk_04381,claude-sonnet-5,substance-mint-v3,1,Solcera,NA,NA,unknown,Solcera,0.3,Insufficient information to identify the substance behind this name,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
9c5825b5c29fb1ecdbbdb3fedd54852bf54ee4062f64e28ccd38880f90d45449,sblk_04382,claude-sonnet-5,substance-mint-v3,1,Solgekma 38mg,NA,NA,unknown,Solgekma 38mg,0.3,Unable to identify substance behind this brand-like name; insufficient information.,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
9b8c0d76552a5e2344762514d4fc5f5e8b50dc36d5a5bf96a1cc335e643926aa,sblk_04383,claude-sonnet-5,substance-mint-v3,1,paracetamol|codeine phosphate,NA,Solpadol,small_molecule,Solpadol Effervescent Tablets,0.85,NA,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c1ea0888547f2a88eaa10c209faf15101627ffddd58f51d1faabaf5714bdb677,sblk_04384,claude-sonnet-5,substance-mint-v3,1,Prednisolone,NA,Solu-Decortin H,small_molecule,Solu-Decortin® H 10 mg,0.9,NA,2026-08-20T16:02:12Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
fcc148f9907c97a3a41808c8ecec5676142b320adef6bc6912e7149e7460c33d,sblk_04385,claude-sonnet-5,substance-mint-v3,1,Iodine|Potassium Iodide,NA,Solucin Fuerte de Lugol,small_molecule,Solucin Fuerte de Lugol,0.7,Lugol's solution is a strong iodine solution combining iodine and potassium iodide.,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
fe36f9ef3423aa618a5bf6af186014435e67b6eb81fe27a21d79d7fa19d8c0b4,sblk_04386,claude-sonnet-5,substance-mint-v3,1,Clodronic acid,NA,Soludronate Semanal,small_molecule,Soludronate Semanal,0.7,NA,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c3058c7d0153560a410dcf6a3b9f72d9ddde747f6d3f91b093e8426f4feb2d81,sblk_04387,claude-sonnet-5,substance-mint-v3,1,Solum l,NA,NA,unknown,Solum l,0.2,Insufficient information to identify substance,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
b3918f5c9b074719a2f9e31d6d158bac6f2b44bea19afb2c973c50eae72714bd,sblk_04388,claude-sonnet-5,substance-mint-v3,1,Solution cardioplégique SLF 103,NA,SLF 103,unknown,Solution cardioplgique SLF 103,0.4,"Cardioplegic solution product, specific active substance composition unclear",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
b936f6f06714ada6842dff493d008ff45a342b930751180a78b77e26cf4d28da,sblk_04389,claude-sonnet-5,substance-mint-v3,1,Ustekinumab,NA,NA,biologic,Solution for injection without Ustekinumab 45,0.85,"Named active substance despite odd 'without' phrasing, dosage 45mg stripped",2026-08-20T16:02:12Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
321e04cff04a9f30448673e19855bf42a3d94af7dbacbe91a0a62b271e763acc,sblk_04390,claude-sonnet-5,substance-mint-v3,1,Solvex,NA,NA,unknown,Solvex,0.3,Insufficient information to identify the substance behind the brand name 'Solvex'.,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
20c060add477ef87b3b85bc8ae0b3bdd6c7e23f95b3cb38425dc8f3b568d8f7f,sblk_04391,claude-sonnet-5,substance-mint-v3,1,Somatropin,NA,NA,biologic,SomatropinrhGH,0.9,"Recombinant human growth hormone (rhGH), INN somatropin",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
616d6e622f6b2dce6eb12db40571a15d73b7a52870bc7d7aa13b8763b046a785,sblk_04392,claude-sonnet-5,substance-mint-v3,1,Somatropin,NA,NA,biologic,Somatropinum,0.95,NA,2026-08-20T16:02:05Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c1c09b6659105f42553c6eee3b5f96bafa5b0f6d6ba1968459602959e277df69,sblk_04393,claude-sonnet-5,substance-mint-v3,1,Citicoline,NA,Somazine,small_molecule,Somazine,0.9,NA,2026-08-20T16:02:12Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
d6bb966ac527f588bac48a914d7fd8aa84ecb46e94e64a2e6a3964656f444bde,sblk_04394,claude-sonnet-5,substance-mint-v3,1,Sophora flavescens root extract,NA,NA,small_molecule,Sophora flavescens Aiton,0.6,Herbal extract from plant used in traditional medicine trials,2026-08-20T16:02:10Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
2d94fcc16e29084876c175cd5c25713b3a1d678968841d69385d2885b4c73547,sblk_04395,claude-sonnet-5,substance-mint-v3,1,Sorbitol,NA,NA,supplement_or_excipient,Sorbitolum,0.9,NA,2026-08-20T16:02:06Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
93eff3733c130e7a5930b5ff7e073bc361bc35dbdf5fd0f6b88499d93d6180ae,sblk_04396,claude-sonnet-5,substance-mint-v3,1,Soybean oil,NA,NA,supplement_or_excipient,Soy Oil,0.9,NA,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
cf43e0d7fe8d6a80884c7cc87bfc8301380148ca9fc3e677641297ea19f58388,sblk_04397,claude-sonnet-5,substance-mint-v3,1,Speziall 107,NA,NA,unknown,Speziall 107,0.3,Unidentifiable product/code name; insufficient information to determine active substance,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
630f983c420d1056c54c1a88ad2c6d1eaa724a6d6150a132053a6df74567a14b,sblk_04398,claude-sonnet-5,substance-mint-v3,1,Spiegelmer A12,NA,NA,unknown,Spiegelmer A12,0.5,Spiegelmer A12 is an early-stage L-RNA aptamer compound with no assigned INN; kept as code name.,2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
91d6490da63c23c4b129b3011f779b0f5bd013300807f54f6d6cd19ee3ca5107,sblk_04399,claude-sonnet-5,substance-mint-v3,1,Spiegelmer A12,NA,NA,biologic,Spieglelmer A12,0.4,"Spiegelmer NOX-A12 (olaptesed pegol) mirror-image RNA aptamer, code name kept as no INN certain from truncated spelling",2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
b777683c0b64368fbc595c1fc0e41e2e1b4120e4fcda3939d9082d75a5dffbee,sblk_04400,claude-sonnet-5,substance-mint-v3,1,Spiraxin,NA,NA,unknown,Spiraxin,0.3,Unrecognized brand/product name; unable to confidently identify the underlying substance.,2026-08-20T16:02:07Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
c28f6afa0388d41a9d363576575a8fb61c8719cf25b57111777cc6958b3769bb,sblk_04401,claude-sonnet-5,substance-mint-v3,1,Spironolactone,NA,Spirix,small_molecule,Spirix,0.8,NA,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
2c561854f4f708734e56325877fcea9d44ee1ab352cfd21c8e185f2c16cde679,sblk_04402,claude-sonnet-5,substance-mint-v3,1,Mite allergen extract (Dermatophagoides),NA,Staloral 300,diagnostic_agent,Staloral 300 acari,0.6,Staloral 300 acari is a sublingual allergen immunotherapy extract for mite (acari) allergy.,2026-08-20T16:02:08Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
1ba412a5bfb208f9cfd903d61f0cf3dccff3e5ecfa5962f07b7f511df48ed13b,sblk_04403,claude-sonnet-5,substance-mint-v3,1,Stamm,NA,NA,unknown,Stamm,0.2,"German word for 'strain', too vague to identify a specific substance",2026-08-20T16:02:04Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
348b19cebbf57417164290c53b0c6774b6645e81de25fbd3ec108530ca311b9c,sblk_04404,claude-sonnet-5,substance-mint-v3,1,Staphylococcal protein A mutant protein,NA,SpA,biologic,Staphylococcal protein A mutant protein - SpA,0.7,Mutant staphylococcal protein A antigen/biologic used as active substance.,2026-08-20T16:02:09Z,msgbatch_011AAhXm6PF8gazBfvEFxpy7
