entity_id,alias,alias_type,source
ent_014202,hindisana whole,chembl_synonym,chembl
ent_014202,indian senna leaf,chembl_synonym,chembl
ent_014202,indian senna whole,chembl_synonym,chembl
ent_014202,jalelo leaf,chembl_synonym,chembl
ent_014202,jalelo whole,chembl_synonym,chembl
ent_014202,kassiya ostrolistnaya leaf,chembl_synonym,chembl
ent_014202,kassiya ostrolistnaya whole,chembl_synonym,chembl
ent_014202,manevac,trade_name,chembl
ent_014202,nsc-112930,chembl_synonym,chembl
ent_014202,sana leaf,chembl_synonym,chembl
ent_014202,sana whole,chembl_synonym,chembl
ent_014202,senna,chembl_synonym,chembl
ent_014202,senna acutifolia leaf,chembl_synonym,chembl
ent_014202,senna acutifolia whole,chembl_synonym,chembl
ent_014202,senna alexandrina,chembl_synonym,chembl
ent_014202,senna alexandrina dry leaf,chembl_synonym,chembl
ent_014202,senna alexandrina leaf,chembl_synonym,chembl
ent_014202,senna alexandrina leaf dry extract,chembl_synonym,chembl
ent_014202,senna alexandrina leaf extract,chembl_synonym,chembl
ent_014202,senna alexandrina leaf powder,chembl_synonym,chembl
ent_014202,senna alexandrina whole,chembl_synonym,chembl
ent_014202,senna angustifolia leaf,chembl_synonym,chembl
ent_014202,senna concentrate,chembl_synonym,chembl
ent_014202,sennae folium,chembl_synonym,chembl
ent_014202,sennae folium concisum,chembl_synonym,chembl
ent_014202,sennae folium (senna alexandrina),chembl_synonym,chembl
ent_014202,senna glycosides,chembl_synonym,chembl
ent_014202,senna-i-makki leaf,chembl_synonym,chembl
ent_014202,senna-i-makki whole,chembl_synonym,chembl
ent_014202,senna leaf,chembl_synonym,chembl
ent_014202,senna leaf (cassia angustifolia),chembl_synonym,chembl
ent_014202,senna whole,chembl_synonym,chembl
ent_014202,sennoside b,trade_name,chembl
ent_014202,sennosides sennoside b,chembl_synonym,chembl
ent_014202,senokot,trade_name,chembl
ent_014202,senokot max strgh,trade_name,chembl
ent_014202,standardized senna concentrate,chembl_synonym,chembl
ent_014202,sure-lax,trade_name,chembl
ent_014202,svarnapatri leaf,chembl_synonym,chembl
ent_014202,svarnapatri whole,chembl_synonym,chembl
ent_014202,tinnevelly senna,chembl_synonym,chembl
ent_014202,tinnevelly senna leaf,chembl_synonym,chembl
ent_014202,tinnevelly senna whole,chembl_synonym,chembl
ent_014202,true senna leaf,chembl_synonym,chembl
ent_014202,true senna whole,chembl_synonym,chembl
ent_014202,xia ye fan xie,chembl_synonym,chembl
ent_014202,x-prep,trade_name,chembl
ent_014203,calcium sennoside,chembl_synonym,chembl
ent_014203,calcium sennosides,chembl_synonym,chembl
ent_014203,colonorm,chembl_synonym,chembl
ent_014203,glysennid,trade_name,chembl
ent_014203,nytilax,chembl_synonym,chembl
ent_014203,pursennid,chembl_synonym,chembl
ent_014203,pursennide,chembl_synonym,chembl
ent_014203,sennoside,chembl_synonym,chembl
ent_014203,sennoside ca,chembl_synonym,chembl
ent_014203,sennosides,chembl_synonym,chembl
ent_014203,sennosides (as calcium),chembl_synonym,chembl
ent_011917,dismutec,trade_name,chembl
ent_011917,pegorgotein,chembl_synonym,chembl
ent_011917,pegorgoteina,chembl_synonym,chembl
ent_011917,pegorgoteine,chembl_synonym,chembl
ent_011917,peg-sod,chembl_synonym,chembl
ent_011917,peg-superoxide dismutase bovine,chembl_synonym,chembl
ent_011917,superoxide dismutase pegorgotein,chembl_synonym,chembl
ent_011917,win 22118,chembl_synonym,chembl
ent_011917,win-22118,chembl_synonym,chembl
ent_014318,silica gel,chembl_synonym,chembl
ent_014318,silicon dioxide,chembl_synonym,chembl
ent_014318,"silicon dioxide, colloidal",chembl_synonym,chembl
ent_011918,pegoterate,chembl_synonym,chembl
ent_011918,pegoterato,chembl_synonym,chembl
ent_010772,bay-103356,chembl_synonym,chembl
ent_010772,bay x 1351,chembl_synonym,chembl
ent_010772,bay-x 1351,chembl_synonym,chembl
ent_010772,bay-x-1351,chembl_synonym,chembl
ent_010772,bayx-1351,chembl_synonym,chembl
ent_010772,cdp-571,chembl_synonym,chembl
ent_010772,humicade,trade_name,chembl
ent_010772,nerelimomab,usan,chembl
ent_010772,tnf mab,chembl_synonym,chembl
ent_010772,tnf-mab,chembl_synonym,chembl
ent_015103,pf-04383119,chembl_synonym,chembl
ent_015103,pf-4383119,chembl_synonym,chembl
ent_015103,rn-624,chembl_synonym,chembl
ent_015103,rn624,chembl_synonym,chembl
ent_015103,tanezumab,usan,chembl
ent_016072,amg 386,chembl_synonym,chembl
ent_016072,amg-386,chembl_synonym,chembl
ent_016072,trebananib,chembl_synonym,chembl
ent_008080,insulina peglispro,chembl_synonym,chembl
ent_008080,insuline peglispro,chembl_synonym,chembl
ent_008080,insulin peglispro,chembl_synonym,chembl
ent_008080,ly-2605541,chembl_synonym,chembl
ent_008080,ly2605541,chembl_synonym,chembl
ent_000136,abobotulinumtoxina,chembl_synonym,chembl
ent_000136,rti-150,chembl_synonym,chembl
ent_000136,rti150,chembl_synonym,chembl
ent_000312,adargileukina alfa,chembl_synonym,chembl
ent_000312,adargileukin alfa,chembl_synonym,chembl
ent_000312,adargileukine alfa,chembl_synonym,chembl
ent_001596,balugrastim,chembl_synonym,chembl
ent_001596,cg-10639,chembl_synonym,chembl
ent_001596,cg10639,chembl_synonym,chembl
ent_000977,anthrax antigen,chembl_synonym,chembl
ent_000977,anthrax vaccine absorbed,chembl_synonym,chembl
ent_000994,antithrombin,chembl_synonym,chembl
ent_000994,antithrombine iii,chembl_synonym,chembl
ent_000994,antithrombin iii,chembl_synonym,chembl
ent_000994,antithrombin iii (human),chembl_synonym,chembl
ent_000994,antithrombin iii human,chembl_synonym,chembl
ent_000994,"antithrombin iii, human",chembl_synonym,chembl
ent_000994,"antithrombin iii,human",chembl_synonym,chembl
ent_000994,antitrombina iii,chembl_synonym,chembl
ent_000994,atenativ,chembl_synonym,chembl
ent_000994,at-iii,chembl_synonym,chembl
ent_000994,atnativ,chembl_synonym,chembl
ent_000994,heparin cofactor b,chembl_synonym,chembl
ent_000994,kybernin,trade_name,chembl
ent_000994,kybernin p,chembl_synonym,chembl
ent_000994,org 10849,chembl_synonym,chembl
ent_000994,thrombate iii,trade_name,chembl
ent_001175,aselizumab,chembl_synonym,chembl
ent_001614,3d-6,chembl_synonym,chembl
ent_001614,aab-001,chembl_synonym,chembl
ent_001614,"aab-001, humanized 3d-6 monoclonal antibody",chembl_synonym,chembl
ent_001614,bapineuzumab,usan,chembl
ent_001614,humanized 3d-6 monoclonal antibody,chembl_synonym,chembl
ent_001717,belagenpumatucel-l,chembl_synonym,chembl
ent_002915,catumaxomab,chembl_synonym,chembl
ent_003466,cintredekina besudotox,chembl_synonym,chembl
ent_003466,cintredekin besudotox,chembl_synonym,chembl
ent_003466,cintredekine besudotox,chembl_synonym,chembl
ent_003466,il-13-pe38,chembl_synonym,chembl
ent_003466,il13-pe38,chembl_synonym,chembl
ent_003466,il13-pe38qqr,chembl_synonym,chembl
ent_003812,comfilcon a,usan,chembl
ent_003812,nfb-02,chembl_synonym,chembl
ent_003826,ad5cmv-p53,chembl_synonym,chembl
ent_003826,advexin,trade_name,chembl
ent_003826,contusugene ladenovec,chembl_synonym,chembl
ent_003826,contusugen ladenovec,chembl_synonym,chembl
ent_003826,ingn 201,chembl_synonym,chembl
ent_003826,ingn-201,chembl_synonym,chembl
ent_004317,delmitida,chembl_synonym,chembl
ent_004317,delmitide,chembl_synonym,chembl
ent_003537,ald-518,chembl_synonym,chembl
ent_003537,ald518,chembl_synonym,chembl
ent_003537,bms-945429,chembl_synonym,chembl
ent_003537,clazakizumab,chembl_synonym,chembl
ent_005360,antibody b-e8,chembl_synonym,chembl
ent_005360,anti-il-6 mab b-e8,chembl_synonym,chembl
ent_005360,elsilimomab,chembl_synonym,chembl
ent_005360,mab b-e8,chembl_synonym,chembl
ent_005647,epitumomab cituxetan,chembl_synonym,chembl
ent_005647,hmfg 1,chembl_synonym,chembl
ent_005662,epoetina dseta,chembl_synonym,chembl
ent_005662,epoetine zeta,chembl_synonym,chembl
ent_005662,epoetin zeta,chembl_synonym,chembl
ent_005697,bmp-7,chembl_synonym,chembl
ent_005697,bone morphogenetic protein 7,chembl_synonym,chembl
ent_005697,eptotermina alfa,chembl_synonym,chembl
ent_005697,eptotermin alfa,chembl_synonym,chembl
ent_005697,eptotermine alfa,chembl_synonym,chembl
ent_005697,hbmp7,chembl_synonym,chembl
ent_005697,osteogenic protein 1,chembl_synonym,chembl
ent_005697,rh-polypeptide-52,chembl_synonym,chembl
ent_006260,carboximaltosa ferrica,chembl_synonym,chembl
ent_006260,carboxymaltose ferrique,chembl_synonym,chembl
ent_006260,ferric carboxymaltose,chembl_synonym,chembl
ent_006260,injectafer,trade_name,chembl
ent_006260,iron dextri-maltose,chembl_synonym,chembl
ent_006260,vit-45,chembl_synonym,chembl
ent_006834,gadodenterate,chembl_synonym,chembl
ent_006834,gadodenterato,chembl_synonym,chembl
ent_007401,hboc-201,chembl_synonym,chembl
ent_007401,hemoglobin glutamer-250 (bovine),chembl_synonym,chembl
ent_007555,diffusin,trade_name,chembl
ent_007555,enzodase,trade_name,chembl
ent_007555,hyaluronidase (ovine),chembl_synonym,chembl
ent_007555,"hyaluronidase, ovine",chembl_synonym,chembl
ent_007555,hyazyme,trade_name,chembl
ent_007555,hyo-6a,chembl_synonym,chembl
ent_007555,hyo6a,chembl_synonym,chembl
ent_007555,vitrase,trade_name,chembl
ent_007555,wydase,trade_name,chembl
ent_007910,"inalimarev (cea, muc-1, vaccinia virus)",chembl_synonym,chembl
ent_007972,111indium-zevalin,trade_name,chembl
ent_007972,zevalin indium in-111,trade_name,chembl
ent_008056,cmc-544,chembl_synonym,chembl
ent_008056,inotuzumab ozogamicin,usan,chembl
ent_008056,inotuzumab ozogamicina,chembl_synonym,chembl
ent_008056,inotuzumab ozogamicine,chembl_synonym,chembl
ent_008056,pf-05208773,chembl_synonym,chembl
ent_008056,way-207294,chembl_synonym,chembl
ent_008056,way-207294 cmc-544,chembl_synonym,chembl
ent_008292,iratumumab,chembl_synonym,chembl
ent_008292,mdx-060,chembl_synonym,chembl
ent_008350,ismomultina alfa,chembl_synonym,chembl
ent_008350,ismomultin alfa,chembl_synonym,chembl
ent_008350,ismomultine alfa,chembl_synonym,chembl
ent_008350,org 39141,chembl_synonym,chembl
ent_008350,org-39141,chembl_synonym,chembl
ent_008654,lanimostim,chembl_synonym,chembl
ent_008678,apc-8024,chembl_synonym,chembl
ent_008678,apc8024,chembl_synonym,chembl
ent_008678,dn24-02,chembl_synonym,chembl
ent_008678,lapuleucel-t,chembl_synonym,chembl
ent_008969,libivirumab,chembl_synonym,chembl
ent_009069,cg8711,chembl_synonym,chembl
ent_009069,litgenprostucel-l,chembl_synonym,chembl
ent_009069,litgenprostucel-l component of gvax prostate,trade_name,chembl
ent_009176,ci-1042,chembl_synonym,chembl
ent_009176,lontucirev,usan,chembl
ent_009176,lontucirev (replicating adenovirus),chembl_synonym,chembl
ent_009176,onyx-015,chembl_synonym,chembl
ent_009234,air optix aqua,chembl_synonym,chembl
ent_009234,lotrafilcon b,usan,chembl
ent_009481,hgs-1012,chembl_synonym,chembl
ent_009481,hgs1012,chembl_synonym,chembl
ent_009481,hgs-etr1,chembl_synonym,chembl
ent_009481,mapatumumab,chembl_synonym,chembl
ent_009481,trail-r1 mab,chembl_synonym,chembl
ent_009481,trail-r 1mab,chembl_synonym,chembl
ent_009481,trm-1,chembl_synonym,chembl
ent_009481,trm-1 hgs-etr1,chembl_synonym,chembl
ent_010093,822i9lej7s,chembl_synonym,chembl
ent_010093,blessed milk-thistle whole,chembl_synonym,chembl
ent_010093,blessed milkthistle whole,chembl_synonym,chembl
ent_010093,cardui mariae fructus,chembl_synonym,chembl
ent_010093,carduus lactifolius whole,chembl_synonym,chembl
ent_010093,carduus marianus,chembl_synonym,chembl
ent_010093,carduus marianus seed,chembl_synonym,chembl
ent_010093,carduus versicolor whole,chembl_synonym,chembl
ent_010093,fruit of silybum marianum,chembl_synonym,chembl
ent_010093,holy thistle seed,chembl_synonym,chembl
ent_010093,lady's thistle seed,chembl_synonym,chembl
ent_010093,mariana lactea whole,chembl_synonym,chembl
ent_010093,mariana mariana seed,chembl_synonym,chembl
ent_010093,mary's thistle seed,chembl_synonym,chembl
ent_010093,milk thistle,chembl_synonym,chembl
ent_010093,milk thistle fruit,chembl_synonym,chembl
ent_010093,milk thistle seed,chembl_synonym,chembl
ent_010093,milk thistle silymarin,chembl_synonym,chembl
ent_010093,milk thistle whole,chembl_synonym,chembl
ent_010093,shuifeiji,chembl_synonym,chembl
ent_010093,silybi fructus,chembl_synonym,chembl
ent_010093,silybum marianum,chembl_synonym,chembl
ent_010093,silybum marianum dry fruit,chembl_synonym,chembl
ent_010093,silybum marianum dry fruit extract,chembl_synonym,chembl
ent_010093,silybum marianum extract,chembl_synonym,chembl
ent_010093,silybum marianum fruit,chembl_synonym,chembl
ent_010093,silybum marianum fruit extract,chembl_synonym,chembl
ent_010093,silybum marianum seed,chembl_synonym,chembl
ent_010093,silybum marianum seed extract,chembl_synonym,chembl
ent_010093,silybum marianum whole,chembl_synonym,chembl
ent_010093,spotted thistle whole,chembl_synonym,chembl
ent_010093,variegated thistle whole,chembl_synonym,chembl
ent_011349,onamelatucel-l,chembl_synonym,chembl
ent_016835,toca 511,chembl_synonym,chembl
ent_016835,toca-511,chembl_synonym,chembl
ent_016835,vocimagen amiretrorepvec,chembl_synonym,chembl
ent_016835,vocimagene amiretrorepvec,chembl_synonym,chembl
ent_011683,ct-2103,chembl_synonym,chembl
ent_011683,l-polyglutamic paclitaxel,chembl_synonym,chembl
ent_011683,opaxio,chembl_synonym,chembl
ent_011683,paclitaxel conjugate with poly-l-glutamic acid,chembl_synonym,chembl
ent_011683,paclitaxel poliglumex,chembl_synonym,chembl
ent_011683,pg-txl,chembl_synonym,chembl
ent_011683,xyotax,trade_name,chembl
ent_012560,"homo sapiens platelet, allogenic",chembl_synonym,chembl
ent_012560,"human platelet, allogenic",chembl_synonym,chembl
ent_012560,platelets,chembl_synonym,chembl
ent_012560,platelets allogenic,chembl_synonym,chembl
ent_012560,platelets human allogenic,chembl_synonym,chembl
ent_013252,mp52,chembl_synonym,chembl
ent_013252,radotermin,chembl_synonym,chembl
ent_013252,radotermina,chembl_synonym,chembl
ent_013252,radotermine,chembl_synonym,chembl
ent_013252,rhgdf-5,chembl_synonym,chembl
ent_013326,abthrax,trade_name,chembl
ent_013326,raxibacumab,chembl_synonym,chembl
ent_014204,senofilcon a,usan,chembl
ent_015036,lf-00,chembl_synonym,chembl
ent_015036,lf00,chembl_synonym,chembl
ent_015036,talactoferrin,chembl_synonym,chembl
ent_015036,talactoferrina alfa,chembl_synonym,chembl
ent_015036,talactoferrin alfa,chembl_synonym,chembl
ent_015036,talactoferrine alfa,chembl_synonym,chembl
ent_015036,talactoferrinum alfa,chembl_synonym,chembl
ent_015101,taneptacogina alfa,chembl_synonym,chembl
ent_015101,taneptacogin alfa,chembl_synonym,chembl
ent_015590,art-123,chembl_synonym,chembl
ent_015590,recomodulin,chembl_synonym,chembl
ent_015590,recomodulin (japan only),trade_name,chembl
ent_015590,thrombomodulin alfa,chembl_synonym,chembl
ent_015590,thrombomodulin alfa (genetical recombination),chembl_synonym,chembl
ent_015590,thrombomoduline alfa,chembl_synonym,chembl
ent_015590,trombomodulina alfa,chembl_synonym,chembl
ent_015672,t-1249,chembl_synonym,chembl
ent_015672,t1249,chembl_synonym,chembl
ent_015672,tifuvirtida,chembl_synonym,chembl
ent_015672,tifuvirtide,chembl_synonym,chembl
ent_015896,gt-267-004,chembl_synonym,chembl
ent_015896,gt-267004,chembl_synonym,chembl
ent_015896,gt267-004,chembl_synonym,chembl
ent_015896,tolevamer potassium sodium,chembl_synonym,chembl
ent_016086,"cp-675,206",chembl_synonym,chembl
ent_016086,cp-675206,chembl_synonym,chembl
ent_016086,pf-06753388,chembl_synonym,chembl
ent_016086,ticilimumab,chembl_synonym,chembl
ent_016086,tremelimumab,usan,chembl
ent_016086,tremelimumab actl,chembl_synonym,chembl
ent_016086,tremelimumab-actl,chembl_synonym,chembl
ent_016086,tremelimumab (genetical recombination),chembl_synonym,chembl
ent_016191,medium chain triglycerides,chembl_synonym,chembl
ent_016191,medium-chain triglycerides,chembl_synonym,chembl
ent_016191,"triglycerides, medium-chain",chembl_synonym,chembl
ent_016330,emd 273066,chembl_synonym,chembl
ent_016330,emd-273066,chembl_synonym,chembl
ent_016330,huks-il2,chembl_synonym,chembl
ent_016330,ksa-interleukin-2,chembl_synonym,chembl
ent_016330,tucotuzumab celmoleukin,chembl_synonym,chembl
ent_016330,tucotuzumab celmoleukina,chembl_synonym,chembl
ent_016330,tucotuzumab celmoleukine,chembl_synonym,chembl
ent_016645,dna (plasmid vcl-1005),chembl_synonym,chembl
ent_016645,velimogen aliplasmido,chembl_synonym,chembl
ent_016645,velimogene aliplasmid,chembl_synonym,chembl
ent_016645,velimogene aliplasmide,chembl_synonym,chembl
ent_016694,bcg-65-e7,chembl_synonym,chembl
ent_016694,bcg65-e7,chembl_synonym,chembl
ent_016694,hspe-7,chembl_synonym,chembl
ent_016694,hspe7,chembl_synonym,chembl
ent_016694,verpasep caltespen,chembl_synonym,chembl
ent_016694,verpasep caltespeno,chembl_synonym,chembl
ent_017028,2f35k89x9w,chembl_synonym,chembl
ent_017028,90y-dota-hll2,chembl_synonym,chembl
ent_017028,90y-epratuzumab,chembl_synonym,chembl
ent_017028,s9s0y-dota-hll2,chembl_synonym,chembl
ent_017028,(sup 90)y-dota-hll2,chembl_synonym,chembl
ent_017028,y-90-dota-hll2,chembl_synonym,chembl
ent_017028,yttrium y 90 epratuzumab tetraxetan,chembl_synonym,chembl
ent_017029,90y-ibritumomab,chembl_synonym,chembl
ent_017029,(90)y-ibritumomab tiuxetan,chembl_synonym,chembl
ent_017029,90y ibritumomab tiuxetan,chembl_synonym,chembl
ent_017029,ibritumomab tiuxetan y-90,chembl_synonym,chembl
ent_017029,ibritumomab tiuxetan yttrium y-90,chembl_synonym,chembl
ent_017029,yttrium (90y) ibritumomab tiuxetan,chembl_synonym,chembl
ent_017029,yttrium y 90 ibritumomab tiuxetan,chembl_synonym,chembl
ent_017029,yttrium y-90 ibritumomab tiuxetan,chembl_synonym,chembl
ent_017029,zevalin,trade_name,chembl
ent_017030,afp-cide,trade_name,chembl
ent_017030,hafp-31,chembl_synonym,chembl
ent_017030,ytrio (90y) tacatuzumab tetraxetan,chembl_synonym,chembl
ent_017030,yttrium (90y) tacatuzumab tetraxetan,chembl_synonym,chembl
ent_017030,yttrium y 90 tacatuzumab tetraxetan,usan,chembl
ent_002003,bezlotoxumab,chembl_synonym,chembl
ent_002003,mbl-cdb1,chembl_synonym,chembl
ent_002003,mdx-1388,chembl_synonym,chembl
ent_002003,mk-6072,chembl_synonym,chembl
ent_000292,actoxumab,chembl_synonym,chembl
ent_000292,mdx-066,trade_name,chembl
ent_016881,sgn-75,chembl_synonym,chembl
ent_016881,vorsetuzumab mafodotin,chembl_synonym,chembl
ent_016881,vorsetuzumab mafodotina,chembl_synonym,chembl
ent_016881,vorsetuzumab mafodotine,chembl_synonym,chembl
ent_016880,h-1f6,chembl_synonym,chembl
ent_016880,h1f6,chembl_synonym,chembl
ent_016880,sgn-70,chembl_synonym,chembl
ent_016880,"sgn-70, h1f6",trade_name,chembl
ent_016880,vorsetuzumab,chembl_synonym,chembl
ent_013280,ace-031,chembl_synonym,chembl
ent_013280,ramatercept,chembl_synonym,chembl
ent_005087,dupilumab,usan,chembl
ent_005087,regn-668,chembl_synonym,chembl
ent_005087,regn668,chembl_synonym,chembl
ent_005087,"regn668, sar231893",trade_name,chembl
ent_005087,sar-231893,chembl_synonym,chembl
ent_005087,sar231893,chembl_synonym,chembl
ent_005350,bmn 110,chembl_synonym,chembl
ent_005350,bmn-110,chembl_synonym,chembl
ent_005350,"bmn 110, rhgalns, n-acetylgalactosamine-6-sulfatase, chondroitinsulfatase, galactose-6-sulfate sulfatase, ec=3.1.6.4",trade_name,chembl
ent_005350,chondroitinase,chembl_synonym,chembl
ent_005350,chondroitin sulfatase,chembl_synonym,chembl
ent_005350,chondrosulfatase,chembl_synonym,chembl
ent_005350,e.c. 3.1.6.4,chembl_synonym,chembl
ent_005350,elosulfasa alfa,chembl_synonym,chembl
ent_005350,elosulfase alfa,chembl_synonym,chembl
ent_005350,recombinant human n-acetylgalactosamine-6-sulfatase,chembl_synonym,chembl
ent_005350,recombinant human n-acetylgalactosamine-6-sulfatase (rhgalns),chembl_synonym,chembl
ent_005350,rhgalns,chembl_synonym,chembl
ent_005350,vimizim,trade_name,chembl
ent_011907,biib-017,chembl_synonym,chembl
ent_011907,biib017,chembl_synonym,chembl
ent_011907,peginterferon beta,chembl_synonym,chembl
ent_011907,peginterferon beta-1a,chembl_synonym,chembl
ent_010792,nesvacumab,chembl_synonym,chembl
ent_010792,regn-910,chembl_synonym,chembl
ent_010792,regn910,chembl_synonym,chembl
ent_011659,gsk-1223249,chembl_synonym,chembl
ent_011659,gsk1223249,chembl_synonym,chembl
ent_011659,ozanezumab,chembl_synonym,chembl
ent_012351,ct-011,chembl_synonym,chembl
ent_012351,pidilizumab,chembl_synonym,chembl
ent_015693,ilumya,trade_name,chembl
ent_015693,mk-3222,chembl_synonym,chembl
ent_015693,sch-900222,chembl_synonym,chembl
ent_015693,tildrakizumab,chembl_synonym,chembl
ent_015693,tildrakizumab asmn,chembl_synonym,chembl
ent_015693,tildrakizumab-asmn,chembl_synonym,chembl
ent_015431,tergenpumatucel-l,chembl_synonym,chembl
ent_005591,cblb-502,chembl_synonym,chembl
ent_005591,cblb502,chembl_synonym,chembl
ent_005591,entolimod,chembl_synonym,chembl
ent_010723,e-75 peptide,chembl_synonym,chembl
ent_010723,e75 peptide,chembl_synonym,chembl
ent_010723,her2 369-377,chembl_synonym,chembl
ent_010723,nelipepimut s,chembl_synonym,chembl
ent_010723,nelipepimut-s,chembl_synonym,chembl
ent_010723,neuvax,chembl_synonym,chembl
ent_014427,smallpox vaccine,chembl_synonym,chembl
ent_014551,"somatotropin (ox), 127-l-leucine-",chembl_synonym,chembl
ent_014551,somavubove,chembl_synonym,chembl
ent_014551,somavubovo,chembl_synonym,chembl
ent_014554,equigen,chembl_synonym,chembl
ent_014554,methionyl porcine somatotropin,chembl_synonym,chembl
ent_014554,reporcin,chembl_synonym,chembl
ent_014554,sometripor,ban,chembl
ent_014556,el-349,chembl_synonym,chembl
ent_014556,el349,chembl_synonym,chembl
ent_014556,l-177837,chembl_synonym,chembl
ent_014556,ly-177837,chembl_synonym,chembl
ent_014556,ly177837,chembl_synonym,chembl
ent_014556,somidobove,ban,chembl
ent_014556,somidobovo,chembl_synonym,chembl
ent_014975,simple syrup,chembl_synonym,chembl
ent_014975,syrup,chembl_synonym,chembl
ent_014705,nsc-71901,chembl_synonym,chembl
ent_014705,statolon,chembl_synonym,chembl
ent_014705,vistatolon,chembl_synonym,chembl
ent_016927,ae-wheat bran,chembl_synonym,chembl
ent_016927,common wheat bran,chembl_synonym,chembl
ent_016927,"food - plant source, wheat bran",chembl_synonym,chembl
ent_016927,triticum aestivum bran,chembl_synonym,chembl
ent_016927,triticum aestivum seed husk,chembl_synonym,chembl
ent_016927,triticum hybernum bran,chembl_synonym,chembl
ent_016927,triticum macha bran,chembl_synonym,chembl
ent_016927,triticum sativum bran,chembl_synonym,chembl
ent_016927,triticum sphaerococcum bran,chembl_synonym,chembl
ent_016927,triticum vulgare (wheat) bran,chembl_synonym,chembl
ent_016927,triticum (wheat fibre),chembl_synonym,chembl
ent_016927,"wheat bran, crude",chembl_synonym,chembl
ent_016927,"wheat bran,crude",chembl_synonym,chembl
ent_016927,wheat bran fiber,chembl_synonym,chembl
ent_016509,human vaccinia immune globulin,chembl_synonym,chembl
ent_016509,vaccinia immune globulin,chembl_synonym,chembl
ent_016509,vaccinia immunoglobulin,chembl_synonym,chembl
ent_016509,vaccinia immunoglobulins,chembl_synonym,chembl
ent_016509,vig-iv,chembl_synonym,chembl
ent_007104,aero-glucose dehydrogenase,chembl_synonym,chembl
ent_007104,e-1102,chembl_synonym,chembl
ent_007104,e.c. 1.1.3.4,chembl_synonym,chembl
ent_007104,fermcozyme,chembl_synonym,chembl
ent_007104,glucose aerodehydrogenase,chembl_synonym,chembl
ent_007104,glucose oxidase,chembl_synonym,chembl
ent_007104,glucose oxidase aspergillus niger,chembl_synonym,chembl
ent_007104,glucose oxidase component of e-101,chembl_synonym,chembl
ent_007104,glucose oxidase component of go; e-101,chembl_synonym,chembl
ent_007104,glucose oxyhydrase,chembl_synonym,chembl
ent_007104,ins-1102,chembl_synonym,chembl
ent_007104,ins no.1102,chembl_synonym,chembl
ent_007104,notatin,chembl_synonym,chembl
ent_007104,novozym 37007,chembl_synonym,chembl
ent_007104,"oxidase, glucose",chembl_synonym,chembl
ent_007602,hes 130/0.4,chembl_synonym,chembl
ent_007602,hes-130/0.4,chembl_synonym,chembl
ent_007602,hydroxyethyl starch 130/0.4,chembl_synonym,chembl
ent_007602,volulyte,chembl_synonym,chembl
ent_007602,voluven,trade_name,chembl
ent_007826,grn163l,chembl_synonym,chembl
ent_007826,grn-163l tridecasodium salt,chembl_synonym,chembl
ent_007826,grn163l tridecasodium salt,chembl_synonym,chembl
ent_007826,imetelstat sodium,chembl_synonym,chembl
ent_007826,rytelo,chembl_synonym,chembl
ent_009045,altu-135,chembl_synonym,chembl
ent_009045,liprotamase,chembl_synonym,chembl
ent_009045,theraclec,trade_name,chembl
ent_009045,trizytek,trade_name,chembl
ent_007164,adgv egr.tnf.11d,chembl_synonym,chembl
ent_007164,adgvegr.tnf.11d,chembl_synonym,chembl
ent_007164,golnerminogene pradenovec,chembl_synonym,chembl
ent_007164,golnerminogen pradenovec,chembl_synonym,chembl
ent_007164,tnferade,trade_name,chembl
ent_001227,astuprotimut r,chembl_synonym,chembl
ent_001227,astuprotimut-r,chembl_synonym,chembl
ent_001227,gsk-1572932a,chembl_synonym,chembl
ent_001227,gsk1572932a,chembl_synonym,chembl
ent_001227,gsk-249553,chembl_synonym,chembl
ent_001227,hp3tut3x8x,chembl_synonym,chembl
ent_001227,mage-a3,chembl_synonym,chembl
ent_001227,mage-a3 asci,chembl_synonym,chembl
ent_001227,mage a3 protein,chembl_synonym,chembl
ent_001227,mage a3 recombinant protein,chembl_synonym,chembl
ent_001227,mage-a3 recombinant protein,chembl_synonym,chembl
ent_001227,sb-249553,chembl_synonym,chembl
ent_001227,zastumotida,chembl_synonym,chembl
ent_001227,zastumotide,chembl_synonym,chembl
ent_007051,cr-011,chembl_synonym,chembl
ent_007051,cr011,chembl_synonym,chembl
ent_007051,cr011-vcmmae,chembl_synonym,chembl
ent_007051,glembatumumab,chembl_synonym,chembl
ent_017026,90hy-pam4,chembl_synonym,chembl
ent_017026,90y-hpam4,chembl_synonym,chembl
ent_017026,90y-hpama4,chembl_synonym,chembl
ent_017026,hpam4-cide,trade_name,chembl
ent_017026,hpam-4-dota,chembl_synonym,chembl
ent_017026,hpam4-dota,chembl_synonym,chembl
ent_017026,hpam-dota hy-pam4,chembl_synonym,chembl
ent_017026,immu-107,chembl_synonym,chembl
ent_017026,pan-cide,trade_name,chembl
ent_017026,s9s0hy-pam4,chembl_synonym,chembl
ent_017026,ytrio (90y) clivatuzumab tetraxetan,chembl_synonym,chembl
ent_017026,yttrium (90y) clivatuzumab tetraxetan,chembl_synonym,chembl
ent_017026,yttrium y 90 clivatuzumab tetraxetan,chembl_synonym,chembl
ent_003803,aa-4500,chembl_synonym,chembl
ent_003803,aa4500,chembl_synonym,chembl
ent_003803,clostridial collagenase,chembl_synonym,chembl
