entity_id,canonical,legal_entity,parent,entity_type,salt_form,brand,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_019628,MK-8521,,,unknown,,,0.6,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019629,MK-8527,,,small_molecule,,MK-8527 F1,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019630,MK-8591A,,,small_molecule,,MK-8591A,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019631,MK-8591B,,,small_molecule,,MK-8591B,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019632,MLM-CAR44.1 T-cells,,,cell_or_gene_therapy,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019633,MM120,,,small_molecule,,MM120,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019634,MOLMite,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019635,MOR106,,,biologic,,MOR106,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019636,MORF-057,,,small_molecule,,MORF-057,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019637,MOv18 IgE,,,biologic,,MOv18 IgE,0.75,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019638,MP03-33,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019639,MP0317,,,biologic,,MP0317,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019640,MP0533,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019641,MP1032,,,small_molecule,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019642,MR-130A-01,,,unknown,,MR-130A-01,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019643,MRM-3379,,,small_molecule,,MRM-3379,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019644,MRTX1719,,,small_molecule,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019645,MRX-801,,,unknown,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019646,MRx-4DP0004,,,unknown,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019647,MSC2304479A,,,small_molecule,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019648,MSC2304480A,,,small_molecule,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019649,MSC2304481A,,,small_molecule,,MSC2304481A,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019650,MSC2304482A,,,small_molecule,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019651,MSC2430913A,,,small_molecule,,MSC2430913A,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019652,MSC_apceth_101,,,cell_or_gene_therapy,,MSC_apceth_101,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019653,MSV,,,unknown,,MSV,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019654,MSV-CMT,,,unknown,,MSV-CMT,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019655,MSV-allo,,,unknown,,MSV-allo,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019656,MT-102,,,unknown,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019657,MT-501,,,unknown,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019658,MTPS9579A,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019659,MUNC13.4 gene-modified CD34+ cells,,,cell_or_gene_therapy,,,0.7,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019660,MUNC13.4-T3 suspension,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019661,MV-012-968,,,unknown,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019662,MV-CHIK,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019663,MV140,,,vaccine,,MV140,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019664,MVA AMA1,,,vaccine,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019665,MVA AMA1 malaria vaccine,,,vaccine,,MVA-AMA1,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019666,MVA CS,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019667,MVA LS2,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019668,MVA ME-TRAP,,,vaccine,,,0.93,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019669,MVA PvDBP,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019670,MVA-209-FSP,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019671,MVA-5T4,,,vaccine,,MVA.5T4,0.75,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019672,MVA-BN-Filo,,,vaccine,,MVA-BN-Filo,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019673,MVA-BN-RSV,,,vaccine,,MVA-BN-RSV,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019674,MVA-HBV,,,vaccine,,TH HBV,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019675,MVA-HPV,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019676,"MVA-MUC1-IL2 (Vaccinia virus vector expressing MUC1 and IL-2, TG4010)",,,vaccine,,TG4010,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019677,MVA-NP+M1,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019678,MVA-SARS-2-ST,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019679,MVA.HIVconsv,,,vaccine,,MVA.HIVconsv,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019680,MVA.HTI,,,vaccine,,MVA.HTI,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019681,MVATG17401,,,vaccine,,MVA HIV-B,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019682,MZE829,,,unknown,,,0.4,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019683,MaaT013,,,biologic,,MaaT013,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019684,MaaT033,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019685,Macleaya cordata alkaloids,,,supplement_or_excipient,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019686,Macrogol (Polyethylene Glycol) electrolyte solution,,,small_molecule,,SELG ESSE,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019687,Macrogol 3350|Ascorbic acid|Sodium ascorbate|Sodium chloride|Sodium sulfate|Potassium chloride,,,small_molecule,,Plenvu,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019688,Macrogol 3350|potassium chloride|sodium bicarbonate|sodium chloride,,,small_molecule,,Movicol,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019689,Macrogol|Potassium Chloride|Sodium Bicarbonate|Sodium Chloride,,,small_molecule,,Laxabon,0.75,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019688,Combinations kept separate from single agent; 4/5 same combo (macrogol variants); 6/7/8 same combo differing in case.
ent_019690,Macrophage activated killer (MAK) cells,,,cell_or_gene_therapy,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019691,Magnesium L-aspartate hydrochloride,,,small_molecule,trihydrate,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019692,Magnesium monoethyl fumarate,,,small_molecule,magnesium salt,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019781,Magnesium salt of monoethyl fumarate merges into the bare acid form.
ent_019693,Magnesium stearate|Microcrystalline cellulose|Sodium Chloride,,,supplement_or_excipient,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019694,"Mal d 1 (apple allergen extract, recombinant)",,,diagnostic_agent,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019695,Maltodextrin|colloidal anhydrous silica,,,supplement_or_excipient,,,0.6,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019696,Manganese,,,supplement_or_excipient,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019697,Mannitol|Orange flavour|Saccharin sodium,,,supplement_or_excipient,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019698,Measles virus live attenuated strain (Merck),,,vaccine,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019699,"Measles, mumps and rubella live attenuated vaccine",,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019700,"Measles, mumps and rubella vaccine (live)",,,vaccine,,Priorix,0.95,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019701,"Measles, mumps, rubella and varicella vaccine (live)",,,vaccine,,Priorix Tetra,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019702,MedLarv,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019703,Medacinase,,,biologic,,Medacinase,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019704,Medical Air,,,small_molecule,,Medicinsk Luft AGA,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019705,Capitalisation variant only
ent_019705,Medical air,,,small_molecule,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019706,Melan-A/MART-1 antigen,,,biologic,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019707,Melissa officinalis leaf extract,,,supplement_or_excipient,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019708,Membrane fractions,,,unknown,,,0.4,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019709,MenPenta fHD,,,vaccine,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019710,Menadione nicotinamide bisulfite,,,small_molecule,bisulfite,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019711,Meningococcal C-Haemophilus influenzae type b conjugate vaccine,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019712,Meningococcal group A polysaccharide,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019713,Meningococcal group A polysaccharide tetanus toxoid conjugate,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,ent_019714,Merged spelling/punctuation variants of same antigen-conjugate; kept different serogroups and different Hib forms separate
ent_019714,Meningococcal group A polysaccharide-tetanus toxoid conjugate,,,vaccine,,,0.95,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019715,Meningococcal group B vaccine,,,vaccine,,MenBvac,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019716,Meningococcal group C conjugate vaccine,,,vaccine,,Menjugate,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019717,Meningococcal group C oligosaccharide CRM197 conjugate,,,vaccine,,MenC-CRM,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019718,Meningococcal group C polysaccharide,,,vaccine,,,0.93,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019719,Meningococcal group C polysaccharide conjugate,,,vaccine,,NeisVac-C,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019716,
ent_019720,Meningococcal group C polysaccharide tetanus toxoid conjugate,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019721,Meningococcal group W polysaccharide,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019722,Meningococcal group W polysaccharide-CRM197 conjugate,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019723,Meningococcal group W-135 polysaccharide,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019724,Meningococcal group W-135 polysaccharide tetanus toxoid conjugate,,,vaccine,,,0.93,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,ent_019725,Merged spelling/punctuation variants of same antigen-conjugate; kept different serogroups and different Hib forms separate
ent_019725,Meningococcal group W-135 polysaccharide-tetanus toxoid conjugate,,,vaccine,,,0.95,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019726,Meningococcal group W135 oligosaccharide,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019727,Meningococcal group Y oligosaccharide,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019728,Meningococcal group Y polysaccharide,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019729,Meningococcal group Y polysaccharide tetanus toxoid conjugate,,,vaccine,,,0.93,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019730,Meningococcal group Y polysaccharide-tetanus toxoid conjugate,,,vaccine,,,0.95,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,ent_019729,Only entries 2 and 3 are punctuation variants of the same conjugate; others are distinct antigens/combinations.
ent_019731,Meningococcal polysaccharide,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019732,Meningococcal polysaccharide conjugate vaccine (pentavalent),,,vaccine,,MenPenta SD,0.4,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019733,"Meningococcal polysaccharide vaccine (groups A, C, W135, Y)",,,vaccine,,Mencevax ACWY,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019734,"Meningococcal polysaccharide vaccine (groups A, C, Y, W-135)",,,vaccine,,Menomune,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019733,
ent_019735,Meningococcal vaccine,,,vaccine,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019736,Menotropin,,,biologic,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019737,Merck strain,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019738,Mercuric chloride,,,small_molecule,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019739,Mercurius solubilis,,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019740,Mercury dicyanide,,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019741,Mercury diiodide (homeopathic trituration D8),,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019742,Merilen,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019743,Mesenchymal stem cells,,,cell_or_gene_therapy,,,0.8,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019744,Mesenchymal stem cells with biphasic calcium phosphate,,,cell_or_gene_therapy,,,0.8,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019745,Mesenchymal stem cells|microporous biphasic calcium phosphate,,,cell_or_gene_therapy,,MBCP+,0.8,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019746,Mesenchymal stromal cells,,,cell_or_gene_therapy,,,0.85,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019747,Mesenchymal stromal cells from bone marrow (healthy donor),,,cell_or_gene_therapy,,,0.75,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019748,MesoPher,,,cell_or_gene_therapy,,MesoPher,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019749,Mesoglycan,,,small_molecule,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019750,Metal Panel Allergens,,,diagnostic_agent,,TRUE Test,0.75,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019751,Meteoreisen,,,supplement_or_excipient,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019752,Methacetin,,,diagnostic_agent,,,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019753,Methionine (11C),,,radiopharmaceutical,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_018286,C-11 labelled methionine radiopharmaceutical is distinct from methionine; the two labelled entries are the same
ent_019754,"Methyl S-2-[2-(2,6-difluoro-4-methylcarbamoylphenyl)-7-methylimidazo[1,2-a]pyridin-3-yl]methylmorpholine-4-carboxylate",,,small_molecule,,,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019755,Methyl nicotinate,,,small_molecule,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019756,Methyldibromo glutaronitrile,,,supplement_or_excipient,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019757,Methylene blue derivative (dibutylaminophenothiazinium bromide),,,small_molecule,bromide,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019758,Methylparaben,,,supplement_or_excipient,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019759,Methylquinuclidinyl benzilate (11C-MQNB),,,radiopharmaceutical,,11-C-MQNB,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019760,Microfat and platelet rich plasma mixture,,,blood_product,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019761,Micronized purified flavonoid fraction,,,small_molecule,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019762,Migoutine,,,unknown,,,0.4,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019763,Milsaperidone,,,small_molecule,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019764,Miniderm Duo,,,unknown,,Miniderm Duo,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019765,Minor histocompatibility antigen,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019766,Minor histocompatibility antigen-loaded dendritic cell/T-cell product,,,cell_or_gene_therapy,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019767,Miovisin,,,unknown,,Miovisin,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019768,Mistletoe extract,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019769,Mistletoe extract (Fraxinus),,,biologic,,abnobaVISCUM Fraxini,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019770,Mite allergen extract (Dermatophagoides),,,diagnostic_agent,,Staloral 300,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019771,"Modified Vaccinia Ankara (Smallpox vaccine, live, non-replicating)",,,vaccine,,IMVAMUNE,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019772,Modified Vaccinia Ankara - Bavarian Nordic (MVA-BN) smallpox/monkeypox vaccine,,,vaccine,,JYNNEOS,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_010307,
ent_019773,Modified Vaccinia Ankara expressing TRAP (multiple epitope) antigen,,,vaccine,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019774,Modified Vaccinia Ankara expressing merozoite surface protein 1 (MSP1),,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019775,Modified recombinant human C-type natriuretic peptide,,,biologic,,,0.8,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019776,Monoamine oxidase B inhibitors,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019777,Monoammonium Glycyrrhizinate,,,small_molecule,ammonium,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019778,Monocaprin,,,small_molecule,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019779,Monochloroacetic acid,,,small_molecule,,,0.85,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019780,Monoclonal antibodies,,,biologic,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019781,Monoethyl fumarate,,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019782,Monomeric allergoid (chemically modified allergen extract),,,biologic,,,0.5,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019783,Mononuclear cells,,,cell_or_gene_therapy,,,0.5,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019784,Mononuclear cells M2RLAB,,,cell_or_gene_therapy,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019785,Monophosphoryl Lipid A,,,vaccine,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019786,
ent_019786,Monophosphoryl lipid A,,,vaccine,,MPL,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019787,Mopadulimab,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019788,Moslicigat,,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019789,Mtb72F,,,vaccine,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019790,Mugwort pollen allergen extract,,,diagnostic_agent,,,0.93,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019791,MukoCell,,,cell_or_gene_therapy,,MukoCell,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019792,Multi-peptide vaccine with XS15 adjuvant,,,vaccine,,,0.9,model,2026-08-20T17:13:01Z,claude-opus-5,substance-mint-v3,,
ent_019793,MultiStem (multipotent adult progenitor cells),,,cell_or_gene_therapy,,MultiStem,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019794,Multivitamin preparation,,,supplement_or_excipient,,Cernevit,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019795,Multivitamin preparation (Soluvit N),,,supplement_or_excipient,,Soluvit N,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,ent_019794,"Entry 2 is a branded multivitamin preparation, same generic substance class as 1."
ent_019796,Multivitamin supplement,,,supplement_or_excipient,,Concavit,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019797,Multivitamins and minerals,,,supplement_or_excipient,,,0.8,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019798,Multivitamins for infusion,,,supplement_or_excipient,,Soluvit,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019799,Mycobacterium bovis BCG live attenuated strain,,,vaccine,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019800,Mycobacterium obuense (heat-killed whole cell),,,biologic,,,0.9,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019801,Myelin oligodendrocyte glycoprotein peptide,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019802,Myelin proteolipid protein peptide,,,biologic,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019803,Mylan 125 mg film-coated tablets,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019804,Mylan 62.5 mg film-coated tablets,,,unknown,,,0.3,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019805,Myosotis arvensis,,,supplement_or_excipient,,,0.6,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019806,"N,N-Decan-1,10-diyldi-1(4H)-pyridinyl-4-ylidenebis-1-octanamine dihydrochloride",,,small_molecule,dihydrochloride,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019807,N-4-benzoylpiperidin-4-ylbutyl-3-pyridin-3-ylacrylamide,,,small_molecule,,,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
ent_019808,N-803,,,biologic,,N-803,0.7,model,2026-08-20T17:13:01Z,claude-sonnet-5,substance-mint-v3,,
