cache_key,group_key,loser_id,winner_id,confidence,model_id,prompt_version,reason,decided_at_utc,batch_id
31e1ca0a91e39a242ef69322ff9bf9efdc4eed1633c4628a2e6971cb2f788ccf,ent_014719|ent_014720,ent_014720,ent_014719,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ef5009b54291e2748fafdc6b36513ec0def27d278e2e59d31668d09956fec5ac,ent_014730|ent_018087|ent_018954|ent_018959|ent_018960|ent_020727,ent_018960,ent_018959,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9eceda528f1c64e671a82da61afbc31f17a40d422b7dc001a4eb6873f694f8ec,ent_014741|ent_014742|ent_014744|ent_014745,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
8c27dfe1559961ed09825b42b943410db33dc4339f76dc3d323cbb5db8fd26c3,ent_014746|ent_014747,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c89490e2d5d4d4b1cafa30fbf12b3040ca33a0827dedbdbe4adf85757316d7d9,ent_014750|ent_014751,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
abfa23539e8b8c56afecfa3e9dbe284381291a5f5f235886a9d8bb6c187a755b,ent_014773|ent_014774|ent_017119,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
e3ab063516681fd26de8f431d7af96c887a8be4fc2b65db8f8f73d4deab884b7,ent_014831|ent_016219|ent_021321,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
e7a1fba5d5a027a6609e322e12852713614540a2b8252f353792b995ce3a2757,ent_014858|ent_014859|ent_014860,ent_014859,ent_014858,0.8,claude-opus-5,substance-consolidate-v1,Acetyl ester and diolamine salt of sulfisoxazole,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
e7a1fba5d5a027a6609e322e12852713614540a2b8252f353792b995ce3a2757,ent_014858|ent_014859|ent_014860,ent_014860,ent_014858,0.9,claude-opus-5,substance-consolidate-v1,Acetyl ester and diolamine salt of sulfisoxazole,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3f18845507a9754a2d80e8cca721feb2bade6d7cb0bf2e27a17d512b64694501,ent_014867|ent_014868,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
08c1f1a72cd35d3b0206f818f0f065ca0020f30d412f9ef3a35603f46f508bc0,ent_014882|ent_014883,ent_014883,ent_014882,0.9,claude-opus-5,substance-consolidate-v1,Sulopenem etzadroxil is the prodrug ester of sulopenem,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
4b8cd52a4430d8a9140ba54188d1388eec18951a83800676b8892122fcc49ec1,ent_014916|ent_014917,ent_014916,ent_014917,0.95,claude-opus-5,substance-consolidate-v1,Suplatast tosilate is the tosilate salt of suplatast; bare INN survives,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5e2d7d7e5236009b733feb0cc6e7cc7d7e25eb1a47ce663850713d26c92686d5,ent_014922|ent_014923,ent_014923,ent_014922,0.95,claude-opus-5,substance-consolidate-v1,Suramin hexasodium is the sodium salt of suramin.,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3488f0d7f5aa5d333cd816c8d2db57525bc7981e51520249de0897537a3dfa3e,ent_014967|ent_014968|ent_014969,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
81d3b87f96aebeaa54b12a0548de1dd10e88c8211af6cf7641dd9bee7a35b55d,ent_014982|ent_020774|ent_020775|ent_020776,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
db270f52d99d60be83ded1edef417672e3e105e60f9f08200cad662a95e0c785,ent_014988|ent_014989|ent_015128|ent_015129|ent_015277,ent_015128,ent_015129,0.85,claude-opus-5,substance-consolidate-v1,"Tarcocimab tedromer = tarcocimab conjugate; tabirafusp alfa tedromer = tabirafusp alfa. Tedromer alone is a polymer carrier, kept separate.",2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
db270f52d99d60be83ded1edef417672e3e105e60f9f08200cad662a95e0c785,ent_014988|ent_014989|ent_015128|ent_015129|ent_015277,ent_014989,ent_014988,0.75,claude-opus-5,substance-consolidate-v1,"Tarcocimab tedromer = tarcocimab conjugate; tabirafusp alfa tedromer = tabirafusp alfa. Tedromer alone is a polymer carrier, kept separate.",2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c8da5790427e05e22c82719d268cfc2564d729922964399d2b5b7c24fb335767,ent_015004|ent_015005|ent_020844,ent_015005,ent_015004,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ebbbdd0a727c039693657eb0d3d4aa45625dea09db6a8adee2e56b9c4a90101e,ent_015017|ent_015018|ent_015019|ent_015020|ent_015021|ent_015022|ent_015023|ent_015024|ent_020780|ent_020781|ent_020782|ent_020783,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f639998eb8e118d46d519d4b7979ae0c0d28203439a9b6d39a2e9da217aef5cb,ent_015025|ent_015026|ent_015027|ent_015028|ent_015029|ent_015030|ent_015031|ent_015032,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2db2c9e5cc6864c3ec6f724db7c7e0013961d9fc493884b66fff3d0df5d25bff,ent_015051|ent_015052,ent_015052,ent_015051,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c1c4ec6790a5777cb3c0b754f2df6495ac9ad2a7b8a32cda4037a0c03c604c2d,ent_015120|ent_015121,ent_015121,ent_015120,0.9,claude-opus-5,substance-consolidate-v1,Taprenepag isopropyl is the ester prodrug of taprenepag; merge into bare INN.,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
21dc46a6b8e4c18123e0623a05694c0c1019dd4ec69b2ccb7287ed9234371920,ent_015141|ent_015142|ent_015143|ent_015144|ent_015145|ent_015146|ent_015147|ent_015148|ent_015149|ent_015150,ent_015143,ent_015142,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
09ff373ec1ceb1bfe1532072c89b366bc65b5f4181d502126014ede4875bad85,ent_015195|ent_015196,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
c2af23f9d494a10ee1d56e234ed9f05f32303f53f6ad16922af837c8e3dddb69,ent_015197|ent_015198,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
d255b0a9782bf734b4072a7176faf5711f45137be37688c7d6ed56aa77234adf,ent_015199|ent_015200,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
feecbdc0bfb84e454cba3c931229dd7e8e2acb3b79e1172ff32964254cf6f463,ent_015204|ent_015205,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a1a2a4eab9445f02964e7d1feb30a0b7f5772086012515c44b84776ef759a359,ent_015212|ent_015213,ent_015212,ent_015213,0.9,claude-opus-5,substance-consolidate-v1,Tebipenem pivoxil is the prodrug ester of tebipenem; INN tebipenem survives.,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
0de088d109abc3a79986c5925708bbfb1206a81ef8c3c1910f07c44e9e37af48,ent_015227|ent_015228|ent_015229|ent_015230|ent_015231|ent_015232|ent_015233|ent_015234|ent_015235|ent_015236|ent_015237|ent_015238,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5cc0ec626081159725cbdfa083f6dfbb1e22b8bc214b0412c73121a7379ffd7b,ent_015245|ent_015246|ent_015248|ent_015249|ent_015250|ent_015252|ent_015253|ent_015255|ent_015256|ent_015259|ent_015261|ent_015262,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9e9a8de009c56b53479bb1e0229576b96c71c0227ff57d03b2235837ad8c55b6,ent_015254|ent_020475,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
0d914063f3b8fd1289857fdbea53d9bb283b37fe66bce1538a9aa65b1ea16444,ent_015257|ent_015699,ent_015257,ent_015699,0.85,claude-opus-5,substance-consolidate-v1,Tc-99m tilmanocept is the radiolabeled form of tilmanocept; INN survives.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
d92e287f6763f56fd760d4206428e8c7e63647f6eab50047c06880323a41a07e,ent_015267|ent_015268,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
8c90624ab27ff1e43140267198d1b145db80b1a8ba0aa7fc9f2af9f8d4cb9f0e,ent_015273|ent_015274,ent_015274,ent_015273,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
895683bdd2a36787cdc12afe11b692ee572a7fe5f02c160fd4a548b34a108742,ent_015319|ent_015320,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3c56ce8604049a133fa811654cc82ec840f5b273b589a9e1e0f45d8fce1737cb,ent_015329|ent_015331,ent_015329,ent_015331,0.95,claude-opus-5,substance-consolidate-v1,Telotristat etiprate is the salt/ester of the INN telotristat,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9c7373f86843c75a3d19b93a059ef3e1a3a936b86a9978d2c5078d3c62b6dbc7,ent_015465|ent_015466|ent_015468|ent_020859|ent_020860|ent_020861,ent_020859,ent_015465,0.7,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9c7373f86843c75a3d19b93a059ef3e1a3a936b86a9978d2c5078d3c62b6dbc7,ent_015465|ent_015466|ent_015468|ent_020859|ent_020860|ent_020861,ent_015466,ent_015465,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9c7373f86843c75a3d19b93a059ef3e1a3a936b86a9978d2c5078d3c62b6dbc7,ent_015465|ent_015466|ent_015468|ent_020859|ent_020860|ent_020861,ent_020860,ent_015465,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9c7373f86843c75a3d19b93a059ef3e1a3a936b86a9978d2c5078d3c62b6dbc7,ent_015465|ent_015466|ent_015468|ent_020859|ent_020860|ent_020861,ent_020861,ent_015465,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9c7373f86843c75a3d19b93a059ef3e1a3a936b86a9978d2c5078d3c62b6dbc7,ent_015465|ent_015466|ent_015468|ent_020859|ent_020860|ent_020861,ent_015468,ent_015465,0.85,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
497504e4972ca29f33fbe5a71fb6b1299171a1a2c67925881bd3ec020e4388ea,ent_015476|ent_020867,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
49c075512b96ed6f494c55bc65d874c545f3dfe0caec2d7cedae0349fc109e59,ent_015479|ent_015481,ent_015481,ent_015479,0.8,claude-opus-5,substance-consolidate-v1,Tetracycline phosphate complex is a salt/complex form of tetracycline,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
51a5e9f2cead58f3a8d4a2ba3ec584a937f4457ee477ff82bda8b878cdd27f1e,ent_015519|ent_015520,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
d01bf14640f1bb078a479d0752a2ddad95f2a488266adc56c1019f0a862bfd60,ent_015523|ent_015524|ent_020807,ent_015524,ent_015523,0.7,claude-opus-5,substance-consolidate-v1,TL-895 distinct; thallous chloride Tl-201 is the radiolabeled form of thallous chloride,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1b1e03b1c43fa6058fec718834e905a7fc6ba5cec1047e80c65c138eb4e94bea,ent_015529|ent_015530,ent_015530,ent_015529,0.95,claude-opus-5,substance-consolidate-v1,Thenium closylate is the closylate salt of thenium.,2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
b4613b0c5ca3e74425cf05e6001df7ad89c7f1b23a9bcad093e1023c68aeceff,ent_015535|ent_015536,ent_015536,ent_015535,0.85,claude-opus-5,substance-consolidate-v1,Theophylline sodium glycinate is a salt/complex of theophylline,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
82f199cc36eb21d7f141581820ec7aad849c3bf81b22f23fa1317d59c8cc7c98,ent_015540|ent_015542|ent_015543,ent_015542,ent_015540,0.8,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
82f199cc36eb21d7f141581820ec7aad849c3bf81b22f23fa1317d59c8cc7c98,ent_015540|ent_015542|ent_015543,ent_015543,ent_015540,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1e0983e007c28c1e1cf0dd136dd509b1a8463b309faa7f155884f1effccda0f2,ent_015550|ent_015551,ent_015551,ent_015550,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2a31b5d24b50b77e845eb763d5afea3b9df83ffe6c06ff1398d80e2fd2e97f5b,ent_015559|ent_020874,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
0896a94a62b884efe61d95d815cd0720898663db44a9073f7f11c9099bb760ff,ent_015585|ent_015586,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
1ecc24020a604e29c2e6a6adda2a8f4b2cddbdd6f597cc66e36d54060140a1c3,ent_015588|ent_015589,ent_015589,ent_015588,0.7,claude-opus-5,substance-consolidate-v1,"Thrombin alfa is recombinant human thrombin, same active substance as thrombin.",2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
bef20d14c26d141c1f672828c889d2d9c41181ca4aceb44ee89e38f650e591da,ent_015604|ent_015605,ent_015604,ent_015605,0.55,claude-opus-5,substance-consolidate-v1,Thyrotropin (recombinant human TSH) trials most likely refer to thyrotropin alfa; INN is thyrotropin alfa.,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
4a7e83ae80d4ab8f930460a2571a54e78e27a8dc330573e7959e140ec737db41,ent_015643|ent_015645,ent_015645,ent_015643,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
10e8d67aa63e6ddd4bed1b8dca33293799fb8b6a743c2c7a12c8613b23d53f41,ent_015673|ent_015674,ent_015674,ent_015673,0.95,claude-opus-5,substance-consolidate-v1,Tigapotide triflutate is a salt of the INN tigapotide,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5e93af747865a592f8610889ecc082f56583d5e9adca7127af73e1cf9fd85130,ent_015705|ent_015706,ent_015706,ent_015705,0.9,claude-opus-5,substance-consolidate-v1,Tilpisertib fosmecarbil is a prodrug/ester form of tilpisertib,2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2f66a837924627d64d3681e9b84c74ca007a0a25f2ccd4f1eaba9a0dd70cb8f1,ent_015782|ent_016186|ent_020905|ent_021330,ent_021330,ent_020905,0.9,claude-opus-5,substance-consolidate-v1,Combination trifluridine/tipiracil kept separate from single agents; case variant merged.,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
36b76a522acf5507991e2d4796382d46e3d9b5f6d82f96f7dccde9ebc31fb1a2,ent_015820|ent_015821,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5cf84b36948cecf68ee91449055722c201983b5cc30002c9d194732a7ef2a837,ent_015843|ent_015844,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
84cd7159976b1193f62cd44246c90ecdb3eef1314fa491ad66520a1bf874ba55,ent_015850|ent_015851|ent_015852,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7e8021fac7443805551d8ec148aa5bad94046a31a3288f48aefbbed424dc7c5c,ent_015896|ent_015897,ent_015897,ent_015896,0.6,claude-opus-5,substance-consolidate-v1,"Both are salt forms of the same active moiety tolevamer; INN itself not listed, so first entry survives.",2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
cdb3a3da01124f503dc3be34da090a3d3de3943c3003a5af738c8895a7fcd837,ent_015913|ent_015914,ent_015914,ent_015913,0.95,claude-opus-5,substance-consolidate-v1,Toloconium metilsulfate is a salt of toloconium.,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
ef4a64630756bdda5820c9edbc8cdf9a4cfd06c7aef3e7f005c321abd21e5ce8,ent_015955|ent_018977|ent_020815,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
7e92da5cbf5fd54d6c5047f749d5b87d9e21b932798f9fe40c291980bf81b81c,ent_015988|ent_015989,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
8656725508c1fbe51775fa41088ee89cae3583052445109b9ee7d4eae2e14b2a,ent_016003|ent_016004|ent_016005|ent_018135|ent_020819|ent_020820,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
f31f7363b5615949a022187dc052388c54262e28255be28fbeb2c7ac199b2759,ent_016019|ent_020892|ent_021284,ent_021284,ent_020892,0.9,claude-opus-5,substance-consolidate-v1,Combination tramadol+paracetamol kept separate from single agent; the two combination entries are same.,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
172cfb07435941ea04acfa3702f83298974ca5ed8b77ab8563c8f594e838c671,ent_016042|ent_016043|ent_016044|ent_016045|ent_016046|ent_016047|ent_016048|ent_016049|ent_016050|ent_016051|ent_016052|ent_016053,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
6e6d4cfb4ef8bd93d9c8a0480f0f6545497ee91f78d9c4e2184981943a75d79c,ent_016061|ent_016062,ent_016062,ent_016061,0.95,claude-opus-5,substance-consolidate-v1,Trazium esilate is the esilate salt of trazium.,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
5a415a8c5f009a2baf5fb26f55b94116d8a5cf63287b13a53654f336c2df3ac7,ent_016067|ent_016068|ent_016069|ent_019095,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
fa981451e65239386d82217bcbf535873494c94b5a38adc88ef70901096a93bb,ent_016092|ent_016093,ent_016093,ent_016092,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2b5cd2b51e60f897ddeddb23fa22b430554864d5e71610fb9e39d125f2fcf04c,ent_016099|ent_016100|ent_016101,ent_016100,ent_016099,0.9,claude-opus-5,substance-consolidate-v1,Diolamine is a salt of treprostinil; palmitil is a distinct prodrug INN.,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
bd0b00001b3c95526873776a24d854670a40b8857bd517e6a1e6f47a90ca6b74,ent_016109|ent_016110,ent_016110,ent_016109,0.95,claude-opus-5,substance-consolidate-v1,Trethinium tosilate is a salt of trethinium,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
24648ee8de49d8916630b62bacaa8b549759f00113f5bfa47263838a6b4bb373,ent_016120|ent_016121|ent_016122|ent_016123|ent_016124|ent_016125,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
857bfb699aa56c36d826874a2b0cc085305f685f45723b15caf1fad41fe87eb7,ent_016169|ent_016170|ent_016172,ent_016170,ent_016169,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
857bfb699aa56c36d826874a2b0cc085305f685f45723b15caf1fad41fe87eb7,ent_016169|ent_016170|ent_016172,ent_016172,ent_016169,0.9,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
6a04f5892343c9df64bdf62a6aaae4925bdbf491c3bbebc40c3e416dc1719197,ent_016196|ent_016197,ent_016197,ent_016196,0.96,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:36Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
16406505290d62bc4dc89fec6c53db3efc696ddbe481c736d6291aacdc073b9c,ent_016201|ent_016202,ent_016202,ent_016201,0.9,claude-opus-5,substance-consolidate-v1,"Entry 2 is a salt of trimebutine (maleate-like salt form), merges into bare INN.",2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
2ad935fdf9f5493238403e7a27f631e9091b8773149b89824ea1faefe25b9537,ent_016209|ent_016210,ent_016210,ent_016209,0.97,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
063e14e9dc9ed1e9715e4dea5c50ce549e29e30ce679272e1673cf73a77674b3,ent_016213|ent_016214,ent_016214,ent_016213,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
63f0f6f0b7babdb301bd777dd7c3c1927ff98bafcfa8550b9ad44151c35fb433,ent_016215|ent_016216,ent_016216,ent_016215,0.95,claude-opus-5,substance-consolidate-v1,Methosulfate salt of trimethidinium,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
9cddc9817de3080b3edc4190093ce555a8cd5c8aa9d30d81bf1074597542b654,ent_016223|ent_016224,ent_016224,ent_016223,0.95,claude-opus-5,substance-consolidate-v1,NA,2026-08-20T17:45:37Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
3416829f99742f282006127e1882e5e5e523c4564841ae4fd35d82aa0141e767,ent_016252|ent_020833,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a8837706005653bcf03b8cad2eed8cbd770d7d3988cd4128c41d5e6999bfe7d0,ent_016261|ent_016262,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:38Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
505be54c1b1c56024e72635a0ca0c0a3bbd6b572acd077f114e67351b7d654f8,ent_016286|ent_016944|ent_021341,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
22875af06aff7d3b9d7a37b2b297768081c5b659df96aa4629df79d6d8c21302,ent_016298|ent_016299,ent_016299,ent_016298,0.95,claude-opus-5,substance-consolidate-v1,Tosilate salt of troxonium merges into bare INN,2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a484a3a8075c834c4cf69f5f7162500db0d4bac62e2d16bca5d3afd96e1a9ee2,ent_016300|ent_016301,ent_016301,ent_016300,0.95,claude-opus-5,substance-consolidate-v1,Tosilate salt of the same base.,2026-08-20T17:45:39Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
dbc99056fafa70e102d5b3172ebfd47d7fea9756c39f2b664e7a0408e0d9c4a8,ent_016309|ent_016310,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:40Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
a0a70e1ae7fe8811159d94f0fb9dd55c0b228ae66f6986a79125f11938ce952b,ent_016316|ent_016317,NA,NA,NA,claude-opus-5,substance-consolidate-v1,no merges proposed (every entry stands alone),2026-08-20T17:45:35Z,msgbatch_01PPA29F2bh3ai5FssZpoVQa
