loser_id,winner_id,loser_name,winner_name,salt_form,n_assigned,reason
ent_013306,ent_013305,Rapacuronium bromide,Rapacuronium,bromide,0,salt/ester rollup: 'Rapacuronium bromide' -> 'Rapacuronium' (bromide)
ent_013310,ent_013309,Rapirosiran sodium,Rapirosiran,sodium,0,salt/ester rollup: 'Rapirosiran sodium' -> 'Rapirosiran' (sodium)
ent_013312,ent_013311,Rasagiline mesylate,Rasagiline,mesylate,2,salt/ester rollup: 'Rasagiline mesylate' -> 'Rasagiline' (mesylate)
ent_013313,ent_013311,Rasagiline tartrate,Rasagiline,tartrate,0,salt/ester rollup: 'Rasagiline tartrate' -> 'Rasagiline' (tartrate)
ent_013322,ent_013321,Ravidasvir hydrochloride,Ravidasvir,hydrochloride,0,salt/ester rollup: 'Ravidasvir hydrochloride' -> 'Ravidasvir' (hydrochloride)
ent_013347,ent_013346,Reboxetine mesylate,Reboxetine,mesylate,0,salt/ester rollup: 'Reboxetine mesylate' -> 'Reboxetine' (mesylate)
ent_013349,ent_013348,Recainam tosylate,Recainam,tosylate,0,salt/ester rollup: 'Recainam tosylate' -> 'Recainam' (tosylate)
ent_013390,ent_013389,Regadenoson anhydrous,Regadenoson,anhydrous,0,salt/ester rollup: 'Regadenoson anhydrous' -> 'Regadenoson' (anhydrous)
ent_013404,ent_013403,Regrelor disodium,Regrelor,disodium,0,salt/ester rollup: 'Regrelor disodium' -> 'Regrelor' (disodium)
ent_013414,ent_013413,Relebactam anhydrous,Relebactam,anhydrous,0,salt/ester rollup: 'Relebactam anhydrous' -> 'Relebactam' (anhydrous)
ent_013433,ent_013432,Remifentanil hydrochloride,Remifentanil,hydrochloride,15,salt/ester rollup: 'Remifentanil hydrochloride' -> 'Remifentanil' (hydrochloride)
ent_013436,ent_013435,Remimazolam besilate,Remimazolam,besilate,1,salt/ester rollup: 'Remimazolam besilate' -> 'Remimazolam' (besilate)
ent_013437,ent_013435,Remimazolam besylate,Remimazolam,besylate,1,salt/ester rollup: 'Remimazolam besylate' -> 'Remimazolam' (besylate)
ent_013438,ent_013435,Remimazolam tosylate,Remimazolam,tosylate,0,salt/ester rollup: 'Remimazolam tosylate' -> 'Remimazolam' (tosylate)
ent_013445,ent_013444,Remoxipride hydrochloride,Remoxipride,hydrochloride,0,salt/ester rollup: 'Remoxipride hydrochloride' -> 'Remoxipride' (hydrochloride)
ent_013485,ent_013484,Resminostat mesilate,Resminostat,mesilate,0,salt/ester rollup: 'Resminostat mesilate' -> 'Resminostat' (mesilate)
ent_013489,ent_013488,Resomelagon acetate,Resomelagon,acetate,1,salt/ester rollup: 'Resomelagon acetate' -> 'Resomelagon' (acetate)
ent_013499,ent_013498,Retaspimycin hydrochloride,Retaspimycin,hydrochloride,1,salt/ester rollup: 'Retaspimycin hydrochloride' -> 'Retaspimycin' (hydrochloride)
ent_013523,ent_013522,Revumenib citrate,Revumenib,citrate,0,salt/ester rollup: 'Revumenib citrate' -> 'Revumenib' (citrate)
ent_013528,ent_013527,Rezafungin acetate,Rezafungin,acetate,2,salt/ester rollup: 'Rezafungin acetate' -> 'Rezafungin' (acetate)
ent_013570,ent_013569,Ribociclib succinate,Ribociclib,succinate,2,salt/ester rollup: 'Ribociclib succinate' -> 'Ribociclib' (succinate)
ent_013573,ent_013572,Riboflavin 5'-phosphate sodium,Riboflavin 5'-phosphate,sodium,1,salt/ester rollup: 'Riboflavin 5'-phosphate sodium' -> 'Riboflavin 5'-phosphate' (sodium)
ent_013591,ent_013590,Rifamycin sodium,Rifamycin,sodium,2,salt/ester rollup: 'Rifamycin sodium' -> 'Rifamycin' (sodium)
ent_013598,ent_013597,Rigosertib sodium,Rigosertib,sodium,2,salt/ester rollup: 'Rigosertib sodium' -> 'Rigosertib' (sodium)
ent_013615,ent_013614,Rilpivirine hydrochloride,Rilpivirine,hydrochloride,4,salt/ester rollup: 'Rilpivirine hydrochloride' -> 'Rilpivirine' (hydrochloride)
ent_013624,ent_013623,Rimantadine hydrochloride,Rimantadine,hydrochloride,0,salt/ester rollup: 'Rimantadine hydrochloride' -> 'Rimantadine' (hydrochloride)
ent_013629,ent_013628,Rimegepant sulfate,Rimegepant,sulfate,1,salt/ester rollup: 'Rimegepant sulfate' -> 'Rimegepant' (sulfate)
ent_013677,ent_013676,Risvodetinib succinate,Risvodetinib,succinate,0,salt/ester rollup: 'Risvodetinib succinate' -> 'Risvodetinib' (succinate)
ent_013685,ent_013683,Ritlecitinib tosylate,Ritlecitinib,tosylate,2,salt/ester rollup: 'Ritlecitinib tosylate' -> 'Ritlecitinib' (tosylate)
ent_013688,ent_013687,Ritodrine hydrochloride,Ritodrine,hydrochloride,0,salt/ester rollup: 'Ritodrine hydrochloride' -> 'Ritodrine' (hydrochloride)
ent_013698,ent_013696,Rivastigmine tartrate,Rivastigmine,tartrate,1,salt/ester rollup: 'Rivastigmine tartrate' -> 'Rivastigmine' (tartrate)
ent_013702,ent_013701,Rivipansel sodium,Rivipansel,sodium,0,salt/ester rollup: 'Rivipansel sodium' -> 'Rivipansel' (sodium)
ent_013704,ent_013703,Rivoceranib mesylate,Rivoceranib,mesylate,1,salt/ester rollup: 'Rivoceranib mesylate' -> 'Rivoceranib' (mesylate)
ent_013711,ent_013710,Rizedisben hydrochloride,Rizedisben,hydrochloride,0,salt/ester rollup: 'Rizedisben hydrochloride' -> 'Rizedisben' (hydrochloride)
ent_013742,ent_013741,Rocuronium bromide,Rocuronium,bromide,11,salt/ester rollup: 'Rocuronium bromide' -> 'Rocuronium' (bromide)
ent_013760,ent_013759,Rolapitant hydrochloride,Rolapitant,hydrochloride,0,salt/ester rollup: 'Rolapitant hydrochloride' -> 'Rolapitant' (hydrochloride)
ent_013773,ent_013772,Roluperidone hydrochloride,Roluperidone,hydrochloride,3,salt/ester rollup: 'Roluperidone hydrochloride' -> 'Roluperidone' (hydrochloride)
ent_013803,ent_013802,Ropinirole hydrochloride,Ropinirole,hydrochloride,2,salt/ester rollup: 'Ropinirole hydrochloride' -> 'Ropinirole' (hydrochloride)
ent_013806,ent_013805,Ropivacaine hydrochloride,Ropivacaine,hydrochloride,13,salt/ester rollup: 'Ropivacaine hydrochloride' -> 'Ropivacaine' (hydrochloride)
ent_013819,ent_013818,Rosiglitazone maleate,Rosiglitazone,maleate,3,salt/ester rollup: 'Rosiglitazone maleate' -> 'Rosiglitazone' (maleate)
ent_013831,ent_013830,Rosuvastatin calcium,Rosuvastatin,calcium,9,salt/ester rollup: 'Rosuvastatin calcium' -> 'Rosuvastatin' (calcium)
ent_013843,ent_013842,Rovafovir etalafenamide citrate,Rovafovir etalafenamide,citrate,0,salt/ester rollup: 'Rovafovir etalafenamide citrate' -> 'Rovafovir etalafenamide' (citrate)
ent_013847,ent_013846,Rovanersen sodium,Rovanersen,sodium,0,salt/ester rollup: 'Rovanersen sodium' -> 'Rovanersen' (sodium)
ent_013879,ent_013877,Rucaparib phosphate,Rucaparib,phosphate,1,salt/ester rollup: 'Rucaparib phosphate' -> 'Rucaparib' (phosphate)
ent_013886,ent_013885,Rugonersen sodium,Rugonersen,sodium,0,salt/ester rollup: 'Rugonersen sodium' -> 'Rugonersen' (sodium)
ent_013895,ent_013894,Rusalatide acetate,Rusalatide,acetate,0,salt/ester rollup: 'Rusalatide acetate' -> 'Rusalatide' (acetate)
ent_013898,ent_013897,Rusfertide acetate,Rusfertide,acetate,0,salt/ester rollup: 'Rusfertide acetate' -> 'Rusfertide' (acetate)
ent_013904,ent_013902,Ruxolitinib phosphate,Ruxolitinib,phosphate,1,salt/ester rollup: 'Ruxolitinib phosphate' -> 'Ruxolitinib' (phosphate)
ent_013930,ent_013929,Sabizabulin hydrochloride,Sabizabulin,hydrochloride,0,salt/ester rollup: 'Sabizabulin hydrochloride' -> 'Sabizabulin' (hydrochloride)
ent_013945,ent_013944,Safinamide mesylate,Safinamide,mesylate,2,salt/ester rollup: 'Safinamide mesylate' -> 'Safinamide' (mesylate)
ent_013974,ent_013973,Salmeterol xinafoate,Salmeterol,xinafoate,14,salt/ester rollup: 'Salmeterol xinafoate' -> 'Salmeterol' (xinafoate)
ent_014009,ent_014008,Sanguinarium chloride,Sanguinarium,chloride,0,salt/ester rollup: 'Sanguinarium chloride' -> 'Sanguinarium' (chloride)
ent_014011,ent_014010,Sapablursen sodium,Sapablursen,sodium,0,salt/ester rollup: 'Sapablursen sodium' -> 'Sapablursen' (sodium)
ent_014020,ent_014019,Saprisartan potassium,Saprisartan,potassium,0,salt/ester rollup: 'Saprisartan potassium' -> 'Saprisartan' (potassium)
ent_014024,ent_014023,Saquinavir mesylate,Saquinavir,mesylate,1,salt/ester rollup: 'Saquinavir mesylate' -> 'Saquinavir' (mesylate)
ent_014042,ent_014041,Saralasin acetate,Saralasin,acetate,0,salt/ester rollup: 'Saralasin acetate' -> 'Saralasin' (acetate)
ent_014048,ent_014047,Sarecycline hydrochloride,Sarecycline,hydrochloride,0,salt/ester rollup: 'Sarecycline hydrochloride' -> 'Sarecycline' (hydrochloride)
ent_014054,ent_014053,Sarizotan hydrochloride,Sarizotan,hydrochloride,2,salt/ester rollup: 'Sarizotan hydrochloride' -> 'Sarizotan' (hydrochloride)
ent_014084,ent_014083,Saxagliptin anhydrous,Saxagliptin,anhydrous,0,salt/ester rollup: 'Saxagliptin anhydrous' -> 'Saxagliptin' (anhydrous)
ent_014085,ent_014083,Saxagliptin hydrochloride,Saxagliptin,hydrochloride,0,salt/ester rollup: 'Saxagliptin hydrochloride' -> 'Saxagliptin' (hydrochloride)
ent_014111,ent_014110,Scopolamine hydrobromide,Scopolamine,hydrobromide,5,salt/ester rollup: 'Scopolamine hydrobromide' -> 'Scopolamine' (hydrobromide)
ent_014122,ent_014121,Seclidemstat mesylate,Seclidemstat,mesylate,0,salt/ester rollup: 'Seclidemstat mesylate' -> 'Seclidemstat' (mesylate)
ent_014125,ent_014124,Secobarbital sodium,Secobarbital,sodium,0,salt/ester rollup: 'Secobarbital sodium' -> 'Secobarbital' (sodium)
ent_014134,ent_014133,Sefaxersen sodium,Sefaxersen,sodium,0,salt/ester rollup: 'Sefaxersen sodium' -> 'Sefaxersen' (sodium)
ent_014138,ent_014137,Segesterone acetate,Segesterone,acetate,0,salt/ester rollup: 'Segesterone acetate' -> 'Segesterone' (acetate)
ent_014146,ent_014145,Seladelpar lysine dihydrate,Seladelpar lysine,dihydrate,0,salt/ester rollup: 'Seladelpar lysine dihydrate' -> 'Seladelpar lysine' (dihydrate)
ent_014152,ent_014151,Selegiline hydrochloride,Selegiline,hydrochloride,1,salt/ester rollup: 'Selegiline hydrochloride' -> 'Selegiline' (hydrochloride)
ent_014169,ent_014168,Selnoflast potassium,Selnoflast,potassium,0,salt/ester rollup: 'Selnoflast potassium' -> 'Selnoflast' (potassium)
ent_014177,ent_014176,Selumetinib sulfate,Selumetinib,sulfate,4,salt/ester rollup: 'Selumetinib sulfate' -> 'Selumetinib' (sulfate)
ent_014209,ent_014208,Sepantronium bromide,Sepantronium,bromide,1,salt/ester rollup: 'Sepantronium bromide' -> 'Sepantronium' (bromide)
ent_014211,ent_014210,Sepazonium chloride,Sepazonium,chloride,0,salt/ester rollup: 'Sepazonium chloride' -> 'Sepazonium' (chloride)
ent_014232,ent_014231,Serdexmethylphenidate chloride,Serdexmethylphenidate,chloride,0,salt/ester rollup: 'Serdexmethylphenidate chloride' -> 'Serdexmethylphenidate' (chloride)
ent_014247,ent_014246,Sertaconazole nitrate,Sertaconazole,nitrate,0,salt/ester rollup: 'Sertaconazole nitrate' -> 'Sertaconazole' (nitrate)
ent_014250,ent_014249,Sertraline hydrochloride,Sertraline,hydrochloride,7,salt/ester rollup: 'Sertraline hydrochloride' -> 'Sertraline' (hydrochloride)
ent_014262,ent_014261,Setmelanotide acetate,Setmelanotide,acetate,0,salt/ester rollup: 'Setmelanotide acetate' -> 'Setmelanotide' (acetate)
ent_014263,ent_014261,Setmelanotide hydrochloride,Setmelanotide,hydrochloride,0,salt/ester rollup: 'Setmelanotide hydrochloride' -> 'Setmelanotide' (hydrochloride)
ent_014271,ent_014270,Sevelamer carbonate,Sevelamer,carbonate,4,salt/ester rollup: 'Sevelamer carbonate' -> 'Sevelamer' (carbonate)
ent_014272,ent_014270,Sevelamer hydrochloride,Sevelamer,hydrochloride,3,salt/ester rollup: 'Sevelamer hydrochloride' -> 'Sevelamer' (hydrochloride)
ent_014277,ent_014276,Sevitropium mesilate,Sevitropium,mesilate,0,salt/ester rollup: 'Sevitropium mesilate' -> 'Sevitropium' (mesilate)
ent_014305,ent_014304,Sibutramine hydrochloride,Sibutramine,hydrochloride,0,salt/ester rollup: 'Sibutramine hydrochloride' -> 'Sibutramine' (hydrochloride)
ent_014315,ent_014314,Sildenafil citrate,Sildenafil,citrate,5,salt/ester rollup: 'Sildenafil citrate' -> 'Sildenafil' (citrate)
ent_014337,ent_014336,Simeprevir sodium,Simeprevir,sodium,0,salt/ester rollup: 'Simeprevir sodium' -> 'Simeprevir' (sodium)
ent_014351,ent_014350,Simpinicline citrate,Simpinicline,citrate,0,salt/ester rollup: 'Simpinicline citrate' -> 'Simpinicline' (citrate)
ent_014355,ent_014354,Simufilam hydrochloride,Simufilam,hydrochloride,0,salt/ester rollup: 'Simufilam hydrochloride' -> 'Simufilam' (hydrochloride)
ent_014372,ent_014371,Sintropium bromide,Sintropium,bromide,0,salt/ester rollup: 'Sintropium bromide' -> 'Sintropium' (bromide)
ent_014384,ent_014383,Siremadlin succinate,Siremadlin,succinate,0,salt/ester rollup: 'Siremadlin succinate' -> 'Siremadlin' (succinate)
ent_014392,ent_014391,Sisunatovir hydrochloride,Sisunatovir,hydrochloride,0,salt/ester rollup: 'Sisunatovir hydrochloride' -> 'Sisunatovir' (hydrochloride)
ent_014394,ent_014393,Sitafloxacin anhydrous,Sitafloxacin,anhydrous,0,salt/ester rollup: 'Sitafloxacin anhydrous' -> 'Sitafloxacin' (anhydrous)
ent_014397,ent_014395,Sitagliptin fumarate,Sitagliptin,fumarate,0,salt/ester rollup: 'Sitagliptin fumarate' -> 'Sitagliptin' (fumarate)
ent_014399,ent_014395,Sitagliptin hydrochloride,Sitagliptin,hydrochloride,0,salt/ester rollup: 'Sitagliptin hydrochloride' -> 'Sitagliptin' (hydrochloride)
ent_014400,ent_014399,Sitagliptin hydrochloride monohydrate,Sitagliptin hydrochloride,monohydrate,0,salt/ester rollup: 'Sitagliptin hydrochloride monohydrate' -> 'Sitagliptin hydrochloride' (monohydrate)
ent_014402,ent_014395,Sitagliptin phosphate,Sitagliptin,phosphate,8,salt/ester rollup: 'Sitagliptin phosphate' -> 'Sitagliptin' (phosphate)
ent_014407,ent_014406,Sitaxentan sodium,Sitaxentan,sodium,0,salt/ester rollup: 'Sitaxentan sodium' -> 'Sitaxentan' (sodium)
ent_014414,ent_014413,Sitravatinib malate,Sitravatinib,malate,1,salt/ester rollup: 'Sitravatinib malate' -> 'Sitravatinib' (malate)
ent_014416,ent_014415,Sivelestat sodium,Sivelestat,sodium,0,salt/ester rollup: 'Sivelestat sodium' -> 'Sivelestat' (sodium)
ent_014494,ent_014493,Sodium propionate monohydrate,Sodium propionate,monohydrate,0,salt/ester rollup: 'Sodium propionate monohydrate' -> 'Sodium propionate' (monohydrate)
ent_014501,ent_014500,Sodium sulfate anhydrous,Sodium sulfate,anhydrous,11,salt/ester rollup: 'Sodium sulfate anhydrous' -> 'Sodium sulfate' (anhydrous)
ent_014516,ent_014515,Sofpironium bromide,Sofpironium,bromide,0,salt/ester rollup: 'Sofpironium bromide' -> 'Sofpironium' (bromide)
ent_014523,ent_014522,Solbinsiran sodium,Solbinsiran,sodium,0,salt/ester rollup: 'Solbinsiran sodium' -> 'Solbinsiran' (sodium)
ent_014527,ent_014526,Solifenacin succinate,Solifenacin,succinate,5,salt/ester rollup: 'Solifenacin succinate' -> 'Solifenacin' (succinate)
ent_014536,ent_014535,Solriamfetol hydrochloride,Solriamfetol,hydrochloride,0,salt/ester rollup: 'Solriamfetol hydrochloride' -> 'Solriamfetol' (hydrochloride)
ent_014568,ent_014566,Sonidegib phosphate,Sonidegib,phosphate,1,salt/ester rollup: 'Sonidegib phosphate' -> 'Sonidegib' (phosphate)
ent_014583,ent_014581,Sorafenib tosylate,Sorafenib,tosylate,5,salt/ester rollup: 'Sorafenib tosylate' -> 'Sorafenib' (tosylate)
ent_014600,ent_014599,Sotalol hydrochloride,Sotalol,hydrochloride,1,salt/ester rollup: 'Sotalol hydrochloride' -> 'Sotalol' (hydrochloride)
ent_014611,ent_014610,Sotrastaurin acetate,Sotrastaurin,acetate,0,salt/ester rollup: 'Sotrastaurin acetate' -> 'Sotrastaurin' (acetate)
ent_014619,ent_014618,Sovleplenib acetate,Sovleplenib,acetate,0,salt/ester rollup: 'Sovleplenib acetate' -> 'Sovleplenib' (acetate)
ent_014633,ent_014632,Sparteine sulfate,Sparteine,sulfate,0,salt/ester rollup: 'Sparteine sulfate' -> 'Sparteine' (sulfate)
ent_014636,ent_014635,Spebrutinib besylate,Spebrutinib,besylate,0,salt/ester rollup: 'Spebrutinib besylate' -> 'Spebrutinib' (besylate)
ent_014638,ent_014637,Spectinomycin hydrochloride,Spectinomycin,hydrochloride,0,salt/ester rollup: 'Spectinomycin hydrochloride' -> 'Spectinomycin' (hydrochloride)
ent_014655,ent_014654,Spirapril hydrochloride,Spirapril,hydrochloride,0,salt/ester rollup: 'Spirapril hydrochloride' -> 'Spirapril' (hydrochloride)
ent_014680,ent_014679,Squalamine lactate,Squalamine,lactate,1,salt/ester rollup: 'Squalamine lactate' -> 'Squalamine' (lactate)
ent_014735,ent_014734,Streptomycin sulfate,Streptomycin,sulfate,0,salt/ester rollup: 'Streptomycin sulfate' -> 'Streptomycin' (sulfate)
ent_014777,ent_014776,Sufentanil citrate,Sufentanil,citrate,8,salt/ester rollup: 'Sufentanil citrate' -> 'Sufentanil' (citrate)
ent_014782,ent_014781,Sugammadex sodium,Sugammadex,sodium,5,salt/ester rollup: 'Sugammadex sodium' -> 'Sugammadex' (sodium)
ent_014790,ent_014789,Sulbactam sodium,Sulbactam,sodium,2,salt/ester rollup: 'Sulbactam sodium' -> 'Sulbactam' (sodium)
ent_014798,ent_014797,Sulconazole nitrate,Sulconazole,nitrate,0,salt/ester rollup: 'Sulconazole nitrate' -> 'Sulconazole' (nitrate)
ent_014806,ent_014805,Sulfacetamide sodium,Sulfacetamide,sodium,0,salt/ester rollup: 'Sulfacetamide sodium' -> 'Sulfacetamide' (sodium)
ent_014814,ent_014813,Sulfadiazine sodium,Sulfadiazine,sodium,0,salt/ester rollup: 'Sulfadiazine sodium' -> 'Sulfadiazine' (sodium)
ent_014818,ent_014817,Sulfadimethoxine sodium,Sulfadimethoxine,sodium,0,salt/ester rollup: 'Sulfadimethoxine sodium' -> 'Sulfadimethoxine' (sodium)
ent_014827,ent_014826,Sulfamerazine sodium,Sulfamerazine,sodium,0,salt/ester rollup: 'Sulfamerazine sodium' -> 'Sulfamerazine' (sodium)
ent_014866,ent_014865,Sulfoxone sodium,Sulfoxone,sodium,0,salt/ester rollup: 'Sulfoxone sodium' -> 'Sulfoxone' (sodium)
ent_014902,ent_014901,Sumatriptan succinate,Sumatriptan,succinate,2,salt/ester rollup: 'Sumatriptan succinate' -> 'Sumatriptan' (succinate)
ent_014910,ent_014909,Sunitinib malate,Sunitinib,malate,6,salt/ester rollup: 'Sunitinib malate' -> 'Sunitinib' (malate)
ent_014912,ent_014911,Sunobinop tosylate,Sunobinop,tosylate,0,salt/ester rollup: 'Sunobinop tosylate' -> 'Sunobinop' (tosylate)
ent_014948,ent_014947,Suvecaltamide hydrochloride,Suvecaltamide,hydrochloride,0,salt/ester rollup: 'Suvecaltamide hydrochloride' -> 'Suvecaltamide' (hydrochloride)
ent_014954,ent_014953,Suvodirsen sodium,Suvodirsen,sodium,0,salt/ester rollup: 'Suvodirsen sodium' -> 'Suvodirsen' (sodium)
ent_014961,ent_014960,Suxethonium chloride,Suxethonium,chloride,0,salt/ester rollup: 'Suxethonium chloride' -> 'Suxethonium' (chloride)
ent_014979,ent_014978,T-817 maleate,T-817,maleate,0,salt/ester rollup: 'T-817 maleate' -> 'T-817' (maleate)
ent_014996,ent_014995,Tacrine hydrochloride,Tacrine,hydrochloride,0,salt/ester rollup: 'Tacrine hydrochloride' -> 'Tacrine' (hydrochloride)
ent_014998,ent_014997,Tacrolimus anhydrous,Tacrolimus,anhydrous,10,salt/ester rollup: 'Tacrolimus anhydrous' -> 'Tacrolimus' (anhydrous)
ent_014999,ent_014997,Tacrolimus monohydrate,Tacrolimus,monohydrate,1,salt/ester rollup: 'Tacrolimus monohydrate' -> 'Tacrolimus' (monohydrate)
ent_015008,ent_015007,Tafenoquine succinate,Tafenoquine,succinate,0,salt/ester rollup: 'Tafenoquine succinate' -> 'Tafenoquine' (succinate)
ent_015034,ent_015033,Talabostat mesylate,Talabostat,mesylate,2,salt/ester rollup: 'Talabostat mesylate' -> 'Talabostat' (mesylate)
ent_015042,ent_015041,Talaporfin sodium,Talaporfin,sodium,1,salt/ester rollup: 'Talaporfin sodium' -> 'Talaporfin' (sodium)
ent_015046,ent_015045,Talazoparib tosylate,Talazoparib,tosylate,0,salt/ester rollup: 'Talazoparib tosylate' -> 'Talazoparib' (tosylate)
ent_015091,ent_015090,Tamoxifen citrate,Tamoxifen,citrate,8,salt/ester rollup: 'Tamoxifen citrate' -> 'Tamoxifen' (citrate)
ent_015094,ent_015093,Tamsulosin hydrochloride,Tamsulosin,hydrochloride,5,salt/ester rollup: 'Tamsulosin hydrochloride' -> 'Tamsulosin' (hydrochloride)
ent_015106,ent_015105,Taniborbactam hydrochloride,Taniborbactam,hydrochloride,0,salt/ester rollup: 'Taniborbactam hydrochloride' -> 'Taniborbactam' (hydrochloride)
ent_015115,ent_015114,Tapentadol hydrochloride,Tapentadol,hydrochloride,8,salt/ester rollup: 'Tapentadol hydrochloride' -> 'Tapentadol' (hydrochloride)
ent_015133,ent_015132,Taribavirin hydrochloride,Taribavirin,hydrochloride,0,salt/ester rollup: 'Taribavirin hydrochloride' -> 'Taribavirin' (hydrochloride)
ent_015137,ent_015136,Tarloxotinib bromide,Tarloxotinib,bromide,0,salt/ester rollup: 'Tarloxotinib bromide' -> 'Tarloxotinib' (bromide)
ent_015155,ent_015154,Tasidotin hydrochloride,Tasidotin,hydrochloride,0,salt/ester rollup: 'Tasidotin hydrochloride' -> 'Tasidotin' (hydrochloride)
ent_015158,ent_015157,Tasipimidine sulfate,Tasipimidine,sulfate,0,salt/ester rollup: 'Tasipimidine sulfate' -> 'Tasipimidine' (sulfate)
ent_015160,ent_015159,Tasisulam sodium,Tasisulam,sodium,1,salt/ester rollup: 'Tasisulam sodium' -> 'Tasisulam' (sodium)
ent_015185,ent_015184,Tazemetostat hydrobromide,Tazemetostat,hydrobromide,0,salt/ester rollup: 'Tazemetostat hydrobromide' -> 'Tazemetostat' (hydrobromide)
ent_015191,ent_015190,Tazobactam sodium,Tazobactam,sodium,3,salt/ester rollup: 'Tazobactam sodium' -> 'Tazobactam' (sodium)
ent_015207,ent_015206,Tebanicline tosylate,Tebanicline,tosylate,0,salt/ester rollup: 'Tebanicline tosylate' -> 'Tebanicline' (tosylate)
ent_015214,ent_015213,Tebipenem pivoxil hydrobromide,Tebipenem pivoxil,hydrobromide,1,salt/ester rollup: 'Tebipenem pivoxil hydrobromide' -> 'Tebipenem pivoxil' (hydrobromide)
ent_015221,ent_015220,Tecalcet hydrochloride,Tecalcet,hydrochloride,0,salt/ester rollup: 'Tecalcet hydrochloride' -> 'Tecalcet' (hydrochloride)
ent_015223,ent_015222,Tecarfarin sodium,Tecarfarin,sodium,0,salt/ester rollup: 'Tecarfarin sodium' -> 'Tecarfarin' (sodium)
ent_015270,ent_015269,Tecovirimat monohydrate,Tecovirimat,monohydrate,0,salt/ester rollup: 'Tecovirimat monohydrate' -> 'Tecovirimat' (monohydrate)
ent_015276,ent_015275,Tedizolid phosphate,Tedizolid,phosphate,4,salt/ester rollup: 'Tedizolid phosphate' -> 'Tedizolid' (phosphate)
ent_015289,ent_015288,Tegaserod maleate,Tegaserod,maleate,0,salt/ester rollup: 'Tegaserod maleate' -> 'Tegaserod' (maleate)
ent_015293,ent_015292,Teglarinad chloride,Teglarinad,chloride,0,salt/ester rollup: 'Teglarinad chloride' -> 'Teglarinad' (chloride)
ent_015304,ent_015303,Telaglenastat hydrochloride,Telaglenastat,hydrochloride,0,salt/ester rollup: 'Telaglenastat hydrochloride' -> 'Telaglenastat' (hydrochloride)
ent_015309,ent_015308,Telavancin hydrochloride,Telavancin,hydrochloride,0,salt/ester rollup: 'Telavancin hydrochloride' -> 'Telavancin' (hydrochloride)
ent_015314,ent_015313,Telcagepant potassium,Telcagepant,potassium,0,salt/ester rollup: 'Telcagepant potassium' -> 'Telcagepant' (potassium)
ent_015336,ent_015335,Temafloxacin hydrochloride,Temafloxacin,hydrochloride,0,salt/ester rollup: 'Temafloxacin hydrochloride' -> 'Temafloxacin' (hydrochloride)
ent_015338,ent_015337,Temanogrel hydrochloride,Temanogrel,hydrochloride,0,salt/ester rollup: 'Temanogrel hydrochloride' -> 'Temanogrel' (hydrochloride)
ent_015359,ent_015358,Temuterkib mesylate,Temuterkib,mesylate,0,salt/ester rollup: 'Temuterkib mesylate' -> 'Temuterkib' (mesylate)
ent_015363,ent_015362,Tenapanor hydrochloride,Tenapanor,hydrochloride,0,salt/ester rollup: 'Tenapanor hydrochloride' -> 'Tenapanor' (hydrochloride)
ent_015380,ent_015379,Tenofovir alafenamide fumarate,Tenofovir alafenamide,fumarate,3,salt/ester rollup: 'Tenofovir alafenamide fumarate' -> 'Tenofovir alafenamide' (fumarate)
ent_015381,ent_015378,Tenofovir anhydrous,Tenofovir,anhydrous,0,salt/ester rollup: 'Tenofovir anhydrous' -> 'Tenofovir' (anhydrous)
ent_015384,ent_015382,Tenofovir disoproxil fumarate,Tenofovir disoproxil,fumarate,7,salt/ester rollup: 'Tenofovir disoproxil fumarate' -> 'Tenofovir disoproxil' (fumarate)
ent_015385,ent_015382,Tenofovir disoproxil maleate,Tenofovir disoproxil,maleate,0,salt/ester rollup: 'Tenofovir disoproxil maleate' -> 'Tenofovir disoproxil' (maleate)
ent_015386,ent_015382,Tenofovir disoproxil phosphate,Tenofovir disoproxil,phosphate,1,salt/ester rollup: 'Tenofovir disoproxil phosphate' -> 'Tenofovir disoproxil' (phosphate)
ent_015400,ent_015399,Tepotinib hydrochloride,Tepotinib,hydrochloride,2,salt/ester rollup: 'Tepotinib hydrochloride' -> 'Tepotinib' (hydrochloride)
ent_015401,ent_015400,Tepotinib hydrochloride monohydrate,Tepotinib hydrochloride,monohydrate,0,salt/ester rollup: 'Tepotinib hydrochloride monohydrate' -> 'Tepotinib hydrochloride' (monohydrate)
ent_015404,ent_015403,Teprasiran sodium,Teprasiran,sodium,0,salt/ester rollup: 'Teprasiran sodium' -> 'Teprasiran' (sodium)
ent_015407,ent_015406,Teprosulvose calcium,Teprosulvose,calcium,0,salt/ester rollup: 'Teprosulvose calcium' -> 'Teprosulvose' (calcium)
ent_015412,ent_015411,Terazosin hydrochloride,Terazosin,hydrochloride,0,salt/ester rollup: 'Terazosin hydrochloride' -> 'Terazosin' (hydrochloride)
ent_015415,ent_015414,Terbinafine hydrochloride,Terbinafine,hydrochloride,4,salt/ester rollup: 'Terbinafine hydrochloride' -> 'Terbinafine' (hydrochloride)
ent_015422,ent_015421,Terbutaline sulfate,Terbutaline,sulfate,5,salt/ester rollup: 'Terbutaline sulfate' -> 'Terbutaline' (sulfate)
ent_015436,ent_015435,Teriparatide acetate,Teriparatide,acetate,1,salt/ester rollup: 'Teriparatide acetate' -> 'Teriparatide' (acetate)
